SiteID,Date,Time,Date.Time,Water.Temp.C,Water.LoggerID,Water.RowID,Flag.Date.Time,Flag.Water.Temp.C,Month,Day,Year,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C
Ellis--3.0m,2018-07-28,08:01:00,2018-07-28 08:01,23.833,20172019,1554,,P,7,28,2018,P,P,P,P,,2018-07-28 08:01,,23.833
Ellis--3.0m,2018-07-28,09:01:00,2018-07-28 09:01,23.833,20172019,1555,,P,7,28,2018,P,P,P,P,,2018-07-28 09:01,,23.833
Ellis--3.0m,2018-07-28,10:01:00,2018-07-28 10:01,23.737,20172019,1556,,P,7,28,2018,P,P,P,P,,2018-07-28 10:01,,23.737
Ellis--3.0m,2018-07-28,11:01:00,2018-07-28 11:01,23.761,20172019,1557,,P,7,28,2018,P,P,P,P,,2018-07-28 11:01,,23.761
Ellis--3.0m,2018-07-28,12:01:00,2018-07-28 12:01,23.785,20172019,1558,,P,7,28,2018,P,P,P,P,,2018-07-28 12:01,,23.785
Ellis--3.0m,2018-07-28,13:01:00,2018-07-28 13:01,23.833,20172019,1559,,P,7,28,2018,P,P,P,P,,2018-07-28 13:01,,23.833
Ellis--3.0m,2018-07-28,14:01:00,2018-07-28 14:01,23.833,20172019,1560,,P,7,28,2018,P,P,P,P,,2018-07-28 14:01,,23.833
Ellis--3.0m,2018-07-28,15:01:00,2018-07-28 15:01,23.833,20172019,1561,,P,7,28,2018,P,P,P,P,,2018-07-28 15:01,,23.833
Ellis--3.0m,2018-07-28,16:01:00,2018-07-28 16:01,23.833,20172019,1562,,P,7,28,2018,P,P,P,P,,2018-07-28 16:01,,23.833
Ellis--3.0m,2018-07-28,17:01:00,2018-07-28 17:01,23.905,20172019,1563,,P,7,28,2018,P,P,P,P,,2018-07-28 17:01,,23.905
Ellis--3.0m,2018-07-28,18:01:00,2018-07-28 18:01,23.905,20172019,1564,,P,7,28,2018,P,P,P,P,,2018-07-28 18:01,,23.905
Ellis--3.0m,2018-07-28,19:01:00,2018-07-28 19:01,24.026,20172019,1565,,P,7,28,2018,P,P,P,P,,2018-07-28 19:01,,24.026
Ellis--3.0m,2018-07-28,20:01:00,2018-07-28 20:01,24.195,20172019,1566,,P,7,28,2018,P,P,P,P,,2018-07-28 20:01,,24.195
Ellis--3.0m,2018-07-28,21:01:00,2018-07-28 21:01,24.339,20172019,1567,,P,7,28,2018,P,P,P,P,,2018-07-28 21:01,,24.339
Ellis--3.0m,2018-07-28,22:01:00,2018-07-28 22:01,24.629,20172019,1568,,P,7,28,2018,P,P,P,P,,2018-07-28 22:01,,24.629
Ellis--3.0m,2018-07-28,23:01:00,2018-07-28 23:01,23.737,20172019,1569,,S,7,28,2018,P,P,S,P,,2018-07-28 23:01,,23.737
Ellis--3.0m,2018-07-29,00:01:00,2018-07-29 00:01,23.713,20172019,1570,,P,7,29,2018,P,P,P,P,,2018-07-29 00:01,,23.713
Ellis--3.0m,2018-07-29,01:01:00,2018-07-29 01:01,23.737,20172019,1571,,P,7,29,2018,P,P,P,P,,2018-07-29 01:01,,23.737
Ellis--3.0m,2018-07-29,02:01:00,2018-07-29 02:01,23.641,20172019,1572,,P,7,29,2018,P,P,P,P,,2018-07-29 02:01,,23.641
Ellis--3.0m,2018-07-29,03:01:00,2018-07-29 03:01,24.002,20172019,1573,,P,7,29,2018,P,P,P,P,,2018-07-29 03:01,,24.002
Ellis--3.0m,2018-07-29,04:01:00,2018-07-29 04:01,23.833,20172019,1574,,P,7,29,2018,P,P,P,P,,2018-07-29 04:01,,23.833
Ellis--3.0m,2018-07-29,05:01:00,2018-07-29 05:01,23.617,20172019,1575,,P,7,29,2018,P,P,P,P,,2018-07-29 05:01,,23.617
Ellis--3.0m,2018-07-29,06:01:00,2018-07-29 06:01,23.665,20172019,1576,,P,7,29,2018,P,P,P,P,,2018-07-29 06:01,,23.665
Ellis--3.0m,2018-07-29,07:01:00,2018-07-29 07:01,23.761,20172019,1577,,P,7,29,2018,P,P,P,P,,2018-07-29 07:01,,23.761
Ellis--3.0m,2018-07-29,08:01:00,2018-07-29 08:01,23.761,20172019,1578,,P,7,29,2018,P,P,P,P,,2018-07-29 08:01,,23.761
Ellis--3.0m,2018-07-29,09:01:00,2018-07-29 09:01,23.857,20172019,1579,,P,7,29,2018,P,P,P,P,,2018-07-29 09:01,,23.857
Ellis--3.0m,2018-07-29,10:01:00,2018-07-29 10:01,23.761,20172019,1580,,P,7,29,2018,P,P,P,P,,2018-07-29 10:01,,23.761
Ellis--3.0m,2018-07-29,11:01:00,2018-07-29 11:01,23.905,20172019,1581,,P,7,29,2018,P,P,P,P,,2018-07-29 11:01,,23.905
Ellis--3.0m,2018-07-29,12:01:00,2018-07-29 12:01,24.195,20172019,1582,,P,7,29,2018,P,P,P,P,,2018-07-29 12:01,,24.195
Ellis--3.0m,2018-07-29,13:01:00,2018-07-29 13:01,24.146,20172019,1583,,P,7,29,2018,P,P,P,P,,2018-07-29 13:01,,24.146
Ellis--3.0m,2018-07-29,14:01:00,2018-07-29 14:01,24.315,20172019,1584,,P,7,29,2018,P,P,P,P,,2018-07-29 14:01,,24.315
Ellis--3.0m,2018-07-29,15:01:00,2018-07-29 15:01,23.785,20172019,1585,,P,7,29,2018,P,P,P,P,,2018-07-29 15:01,,23.785
Ellis--3.0m,2018-07-29,16:01:00,2018-07-29 16:01,24.484,20172019,1586,,P,7,29,2018,P,P,P,P,,2018-07-29 16:01,,24.484
Ellis--3.0m,2018-07-29,17:01:00,2018-07-29 17:01,25.258,20172019,1587,,S,7,29,2018,S,P,P,P,,2018-07-29 17:01,,25.258
Ellis--3.0m,2018-07-29,18:01:00,2018-07-29 18:01,24.146,20172019,1588,,S,7,29,2018,P,S,P,P,,2018-07-29 18:01,,24.146
Ellis--3.0m,2018-07-29,19:01:00,2018-07-29 19:01,24.146,20172019,1589,,P,7,29,2018,P,P,P,P,,2018-07-29 19:01,,24.146
Ellis--3.0m,2018-07-29,20:01:00,2018-07-29 20:01,23.545,20172019,1590,,P,7,29,2018,P,P,P,P,,2018-07-29 20:01,,23.545
Ellis--3.0m,2018-07-29,21:01:00,2018-07-29 21:01,23.617,20172019,1591,,P,7,29,2018,P,P,P,P,,2018-07-29 21:01,,23.617
Ellis--3.0m,2018-07-29,22:01:00,2018-07-29 22:01,23.713,20172019,1592,,P,7,29,2018,P,P,P,P,,2018-07-29 22:01,,23.713
Ellis--3.0m,2018-07-29,23:01:00,2018-07-29 23:01,23.665,20172019,1593,,P,7,29,2018,P,P,P,P,,2018-07-29 23:01,,23.665
Ellis--3.0m,2018-07-30,00:01:00,2018-07-30 00:01,23.665,20172019,1594,,P,7,30,2018,P,P,P,P,,2018-07-30 00:01,,23.665
Ellis--3.0m,2018-07-30,01:01:00,2018-07-30 01:01,23.761,20172019,1595,,P,7,30,2018,P,P,P,P,,2018-07-30 01:01,,23.761
Ellis--3.0m,2018-07-30,02:01:00,2018-07-30 02:01,23.809,20172019,1596,,P,7,30,2018,P,P,P,P,,2018-07-30 02:01,,23.809
Ellis--3.0m,2018-07-30,03:01:00,2018-07-30 03:01,23.93,20172019,1597,,P,7,30,2018,P,P,P,P,,2018-07-30 03:01,,23.93
Ellis--3.0m,2018-07-30,04:01:00,2018-07-30 04:01,24.171,20172019,1598,,P,7,30,2018,P,P,P,P,,2018-07-30 04:01,,24.171
Ellis--3.0m,2018-07-30,05:01:00,2018-07-30 05:01,24.219,20172019,1599,,P,7,30,2018,P,P,P,P,,2018-07-30 05:01,,24.219
Ellis--3.0m,2018-07-30,06:01:00,2018-07-30 06:01,24.171,20172019,1600,,P,7,30,2018,P,P,P,P,,2018-07-30 06:01,,24.171
Ellis--3.0m,2018-07-30,07:01:00,2018-07-30 07:01,24.05,20172019,1601,,P,7,30,2018,P,P,P,P,,2018-07-30 07:01,,24.05
Ellis--3.0m,2018-07-30,08:01:00,2018-07-30 08:01,23.497,20172019,1602,,P,7,30,2018,P,P,P,P,,2018-07-30 08:01,,23.497
Ellis--3.0m,2018-07-30,09:01:00,2018-07-30 09:01,23.545,20172019,1603,,P,7,30,2018,P,P,P,P,,2018-07-30 09:01,,23.545
Ellis--3.0m,2018-07-30,10:01:00,2018-07-30 10:01,23.569,20172019,1604,,P,7,30,2018,P,P,P,P,,2018-07-30 10:01,,23.569
Ellis--3.0m,2018-07-30,11:01:00,2018-07-30 11:01,23.713,20172019,1605,,P,7,30,2018,P,P,P,P,,2018-07-30 11:01,,23.713
Ellis--3.0m,2018-07-30,12:01:00,2018-07-30 12:01,23.978,20172019,1606,,P,7,30,2018,P,P,P,P,,2018-07-30 12:01,,23.978
Ellis--3.0m,2018-07-30,13:01:00,2018-07-30 13:01,23.954,20172019,1607,,P,7,30,2018,P,P,P,P,,2018-07-30 13:01,,23.954
Ellis--3.0m,2018-07-30,14:01:00,2018-07-30 14:01,23.978,20172019,1608,,P,7,30,2018,P,P,P,P,,2018-07-30 14:01,,23.978
Ellis--3.0m,2018-07-30,15:01:00,2018-07-30 15:01,24.388,20172019,1609,,P,7,30,2018,P,P,P,P,,2018-07-30 15:01,,24.388
Ellis--3.0m,2018-07-30,16:01:00,2018-07-30 16:01,23.545,20172019,1610,,P,7,30,2018,P,P,P,P,,2018-07-30 16:01,,23.545
Ellis--3.0m,2018-07-30,17:01:00,2018-07-30 17:01,23.689,20172019,1611,,P,7,30,2018,P,P,P,P,,2018-07-30 17:01,,23.689
Ellis--3.0m,2018-07-30,18:01:00,2018-07-30 18:01,23.737,20172019,1612,,P,7,30,2018,P,P,P,P,,2018-07-30 18:01,,23.737
Ellis--3.0m,2018-07-30,19:01:00,2018-07-30 19:01,23.665,20172019,1613,,P,7,30,2018,P,P,P,P,,2018-07-30 19:01,,23.665
Ellis--3.0m,2018-07-30,20:01:00,2018-07-30 20:01,23.641,20172019,1614,,P,7,30,2018,P,P,P,P,,2018-07-30 20:01,,23.641
Ellis--3.0m,2018-07-30,21:01:00,2018-07-30 21:01,23.665,20172019,1615,,P,7,30,2018,P,P,P,P,,2018-07-30 21:01,,23.665
Ellis--3.0m,2018-07-30,22:01:00,2018-07-30 22:01,23.785,20172019,1616,,P,7,30,2018,P,P,P,P,,2018-07-30 22:01,,23.785
Ellis--3.0m,2018-07-30,23:01:00,2018-07-30 23:01,23.785,20172019,1617,,P,7,30,2018,P,P,P,P,,2018-07-30 23:01,,23.785
Ellis--3.0m,2018-07-31,00:01:00,2018-07-31 00:01,23.93,20172019,1618,,P,7,31,2018,P,P,P,P,,2018-07-31 00:01,,23.93
Ellis--3.0m,2018-07-31,01:01:00,2018-07-31 01:01,23.881,20172019,1619,,P,7,31,2018,P,P,P,P,,2018-07-31 01:01,,23.881
Ellis--3.0m,2018-07-31,02:01:00,2018-07-31 02:01,23.954,20172019,1620,,P,7,31,2018,P,P,P,P,,2018-07-31 02:01,,23.954
Ellis--3.0m,2018-07-31,03:01:00,2018-07-31 03:01,23.857,20172019,1621,,P,7,31,2018,P,P,P,P,,2018-07-31 03:01,,23.857
Ellis--3.0m,2018-07-31,04:01:00,2018-07-31 04:01,23.713,20172019,1622,,P,7,31,2018,P,P,P,P,,2018-07-31 04:01,,23.713
Ellis--3.0m,2018-07-31,05:01:00,2018-07-31 05:01,23.785,20172019,1623,,P,7,31,2018,P,P,P,P,,2018-07-31 05:01,,23.785
Ellis--3.0m,2018-07-31,06:01:00,2018-07-31 06:01,23.761,20172019,1624,,P,7,31,2018,P,P,P,P,,2018-07-31 06:01,,23.761
Ellis--3.0m,2018-07-31,07:01:00,2018-07-31 07:01,23.713,20172019,1625,,P,7,31,2018,P,P,P,P,,2018-07-31 07:01,,23.713
Ellis--3.0m,2018-07-31,08:01:00,2018-07-31 08:01,23.497,20172019,1626,,P,7,31,2018,P,P,P,P,,2018-07-31 08:01,,23.497
Ellis--3.0m,2018-07-31,09:01:00,2018-07-31 09:01,23.4,20172019,1627,,P,7,31,2018,P,P,P,P,,2018-07-31 09:01,,23.4
Ellis--3.0m,2018-07-31,10:01:00,2018-07-31 10:01,23.617,20172019,1628,,P,7,31,2018,P,P,P,P,,2018-07-31 10:01,,23.617
Ellis--3.0m,2018-07-31,11:01:00,2018-07-31 11:01,23.593,20172019,1629,,P,7,31,2018,P,P,P,P,,2018-07-31 11:01,,23.593
Ellis--3.0m,2018-07-31,12:01:00,2018-07-31 12:01,23.641,20172019,1630,,P,7,31,2018,P,P,P,P,,2018-07-31 12:01,,23.641
Ellis--3.0m,2018-07-31,13:01:00,2018-07-31 13:01,23.785,20172019,1631,,P,7,31,2018,P,P,P,P,,2018-07-31 13:01,,23.785
Ellis--3.0m,2018-07-31,14:01:00,2018-07-31 14:01,23.472,20172019,1632,,P,7,31,2018,P,P,P,P,,2018-07-31 14:01,,23.472
Ellis--3.0m,2018-07-31,15:01:00,2018-07-31 15:01,23.521,20172019,1633,,P,7,31,2018,P,P,P,P,,2018-07-31 15:01,,23.521
Ellis--3.0m,2018-07-31,16:01:00,2018-07-31 16:01,23.497,20172019,1634,,P,7,31,2018,P,P,P,P,,2018-07-31 16:01,,23.497
Ellis--3.0m,2018-07-31,17:01:00,2018-07-31 17:01,23.424,20172019,1635,,P,7,31,2018,P,P,P,P,,2018-07-31 17:01,,23.424
Ellis--3.0m,2018-07-31,18:01:00,2018-07-31 18:01,23.545,20172019,1636,,P,7,31,2018,P,P,P,P,,2018-07-31 18:01,,23.545
Ellis--3.0m,2018-07-31,19:01:00,2018-07-31 19:01,23.833,20172019,1637,,P,7,31,2018,P,P,P,P,,2018-07-31 19:01,,23.833
Ellis--3.0m,2018-07-31,20:01:00,2018-07-31 20:01,24.074,20172019,1638,,P,7,31,2018,P,P,P,P,,2018-07-31 20:01,,24.074
Ellis--3.0m,2018-07-31,21:01:00,2018-07-31 21:01,24.05,20172019,1639,,P,7,31,2018,P,P,P,P,,2018-07-31 21:01,,24.05
Ellis--3.0m,2018-07-31,22:01:00,2018-07-31 22:01,24.219,20172019,1640,,P,7,31,2018,P,P,P,P,,2018-07-31 22:01,,24.219
Ellis--3.0m,2018-07-31,23:01:00,2018-07-31 23:01,23.833,20172019,1641,,P,7,31,2018,P,P,P,P,,2018-07-31 23:01,,23.833
Ellis--3.0m,2018-08-01,00:01:00,2018-08-01 00:01,23.448,20172019,1642,,P,8,1,2018,P,P,P,P,,2018-08-01 00:01,,23.448
Ellis--3.0m,2018-08-01,01:01:00,2018-08-01 01:01,23.617,20172019,1643,,P,8,1,2018,P,P,P,P,,2018-08-01 01:01,,23.617
Ellis--3.0m,2018-08-01,02:01:00,2018-08-01 02:01,23.689,20172019,1644,,P,8,1,2018,P,P,P,P,,2018-08-01 02:01,,23.689
Ellis--3.0m,2018-08-01,03:01:00,2018-08-01 03:01,23.593,20172019,1645,,P,8,1,2018,P,P,P,P,,2018-08-01 03:01,,23.593
Ellis--3.0m,2018-08-01,04:01:00,2018-08-01 04:01,23.593,20172019,1646,,P,8,1,2018,P,P,P,P,,2018-08-01 04:01,,23.593
Ellis--3.0m,2018-08-01,05:01:00,2018-08-01 05:01,23.665,20172019,1647,,P,8,1,2018,P,P,P,P,,2018-08-01 05:01,,23.665
Ellis--3.0m,2018-08-01,06:01:00,2018-08-01 06:01,23.617,20172019,1648,,P,8,1,2018,P,P,P,P,,2018-08-01 06:01,,23.617
Ellis--3.0m,2018-08-01,07:01:00,2018-08-01 07:01,23.593,20172019,1649,,P,8,1,2018,P,P,P,P,,2018-08-01 07:01,,23.593
Ellis--3.0m,2018-08-01,08:01:00,2018-08-01 08:01,23.593,20172019,1650,,P,8,1,2018,P,P,P,P,,2018-08-01 08:01,,23.593
Ellis--3.0m,2018-08-01,09:01:00,2018-08-01 09:01,23.593,20172019,1651,,P,8,1,2018,P,P,P,P,,2018-08-01 09:01,,23.593
Ellis--3.0m,2018-08-01,10:01:00,2018-08-01 10:01,23.617,20172019,1652,,P,8,1,2018,P,P,P,P,,2018-08-01 10:01,,23.617
Ellis--3.0m,2018-08-01,11:01:00,2018-08-01 11:01,23.665,20172019,1653,,P,8,1,2018,P,P,P,P,,2018-08-01 11:01,,23.665
Ellis--3.0m,2018-08-01,12:01:00,2018-08-01 12:01,23.424,20172019,1654,,P,8,1,2018,P,P,P,P,,2018-08-01 12:01,,23.424
Ellis--3.0m,2018-08-01,13:01:00,2018-08-01 13:01,23.448,20172019,1655,,P,8,1,2018,P,P,P,P,,2018-08-01 13:01,,23.448
Ellis--3.0m,2018-08-01,14:01:00,2018-08-01 14:01,23.328,20172019,1656,,P,8,1,2018,P,P,P,P,,2018-08-01 14:01,,23.328
Ellis--3.0m,2018-08-01,15:01:00,2018-08-01 15:01,23.448,20172019,1657,,P,8,1,2018,P,P,P,P,,2018-08-01 15:01,,23.448
Ellis--3.0m,2018-08-01,16:01:00,2018-08-01 16:01,23.761,20172019,1658,,P,8,1,2018,P,P,P,P,,2018-08-01 16:01,,23.761
Ellis--3.0m,2018-08-01,17:01:00,2018-08-01 17:01,24.026,20172019,1659,,P,8,1,2018,P,P,P,P,,2018-08-01 17:01,,24.026
Ellis--3.0m,2018-08-01,18:01:00,2018-08-01 18:01,23.857,20172019,1660,,P,8,1,2018,P,P,P,P,,2018-08-01 18:01,,23.857
Ellis--3.0m,2018-08-01,19:01:00,2018-08-01 19:01,23.881,20172019,1661,,P,8,1,2018,P,P,P,P,,2018-08-01 19:01,,23.881
Ellis--3.0m,2018-08-01,20:01:00,2018-08-01 20:01,23.857,20172019,1662,,P,8,1,2018,P,P,P,P,,2018-08-01 20:01,,23.857
Ellis--3.0m,2018-08-01,21:01:00,2018-08-01 21:01,23.809,20172019,1663,,P,8,1,2018,P,P,P,P,,2018-08-01 21:01,,23.809
Ellis--3.0m,2018-08-01,22:01:00,2018-08-01 22:01,23.857,20172019,1664,,P,8,1,2018,P,P,P,P,,2018-08-01 22:01,,23.857
Ellis--3.0m,2018-08-01,23:01:00,2018-08-01 23:01,24.026,20172019,1665,,P,8,1,2018,P,P,P,P,,2018-08-01 23:01,,24.026
Ellis--3.0m,2018-08-02,00:01:00,2018-08-02 00:01,24.074,20172019,1666,,P,8,2,2018,P,P,P,P,,2018-08-02 00:01,,24.074
Ellis--3.0m,2018-08-02,01:01:00,2018-08-02 01:01,24.098,20172019,1667,,P,8,2,2018,P,P,P,P,,2018-08-02 01:01,,24.098
Ellis--3.0m,2018-08-02,02:01:00,2018-08-02 02:01,24.074,20172019,1668,,P,8,2,2018,P,P,P,P,,2018-08-02 02:01,,24.074
Ellis--3.0m,2018-08-02,03:01:00,2018-08-02 03:01,24.122,20172019,1669,,P,8,2,2018,P,P,P,P,,2018-08-02 03:01,,24.122
Ellis--3.0m,2018-08-02,04:01:00,2018-08-02 04:01,24.195,20172019,1670,,P,8,2,2018,P,P,P,P,,2018-08-02 04:01,,24.195
Ellis--3.0m,2018-08-02,05:01:00,2018-08-02 05:01,24.002,20172019,1671,,P,8,2,2018,P,P,P,P,,2018-08-02 05:01,,24.002
Ellis--3.0m,2018-08-02,06:01:00,2018-08-02 06:01,24.002,20172019,1672,,P,8,2,2018,P,P,P,P,,2018-08-02 06:01,,24.002
Ellis--3.0m,2018-08-02,07:01:00,2018-08-02 07:01,23.978,20172019,1673,,P,8,2,2018,P,P,P,P,,2018-08-02 07:01,,23.978
Ellis--3.0m,2018-08-02,08:01:00,2018-08-02 08:01,23.881,20172019,1674,,P,8,2,2018,P,P,P,P,,2018-08-02 08:01,,23.881
Ellis--3.0m,2018-08-02,09:01:00,2018-08-02 09:01,23.665,20172019,1675,,P,8,2,2018,P,P,P,P,,2018-08-02 09:01,,23.665
Ellis--3.0m,2018-08-02,10:01:00,2018-08-02 10:01,23.857,20172019,1676,,P,8,2,2018,P,P,P,P,,2018-08-02 10:01,,23.857
Ellis--3.0m,2018-08-02,11:01:00,2018-08-02 11:01,23.569,20172019,1677,,P,8,2,2018,P,P,P,P,,2018-08-02 11:01,,23.569
Ellis--3.0m,2018-08-02,12:01:00,2018-08-02 12:01,23.809,20172019,1678,,P,8,2,2018,P,P,P,P,,2018-08-02 12:01,,23.809
Ellis--3.0m,2018-08-02,13:01:00,2018-08-02 13:01,23.809,20172019,1679,,P,8,2,2018,P,P,P,P,,2018-08-02 13:01,,23.809
Ellis--3.0m,2018-08-02,14:01:00,2018-08-02 14:01,24.653,20172019,1680,,S,8,2,2018,P,P,S,P,,2018-08-02 14:01,,24.653
Ellis--3.0m,2018-08-02,15:01:00,2018-08-02 15:01,24.629,20172019,1681,,P,8,2,2018,P,P,P,P,,2018-08-02 15:01,,24.629
Ellis--3.0m,2018-08-02,16:01:00,2018-08-02 16:01,25.065,20172019,1682,,S,8,2,2018,S,P,P,P,,2018-08-02 16:01,,25.065
Ellis--3.0m,2018-08-02,17:01:00,2018-08-02 17:01,24.968,20172019,1683,,P,8,2,2018,P,P,P,P,,2018-08-02 17:01,,24.968
Ellis--3.0m,2018-08-02,18:01:00,2018-08-02 18:01,24.171,20172019,1684,,P,8,2,2018,P,P,P,P,,2018-08-02 18:01,,24.171
Ellis--3.0m,2018-08-02,19:01:00,2018-08-02 19:01,24.605,20172019,1685,,P,8,2,2018,P,P,P,P,,2018-08-02 19:01,,24.605
Ellis--3.0m,2018-08-02,20:01:00,2018-08-02 20:01,23.978,20172019,1686,,P,8,2,2018,P,P,P,P,,2018-08-02 20:01,,23.978
Ellis--3.0m,2018-08-02,21:01:00,2018-08-02 21:01,24.122,20172019,1687,,P,8,2,2018,P,P,P,P,,2018-08-02 21:01,,24.122
Ellis--3.0m,2018-08-02,22:01:00,2018-08-02 22:01,24.291,20172019,1688,,P,8,2,2018,P,P,P,P,,2018-08-02 22:01,,24.291
Ellis--3.0m,2018-08-02,23:01:00,2018-08-02 23:01,24.267,20172019,1689,,P,8,2,2018,P,P,P,P,,2018-08-02 23:01,,24.267
Ellis--3.0m,2018-08-03,00:01:00,2018-08-03 00:01,24.267,20172019,1690,,P,8,3,2018,P,P,P,P,,2018-08-03 00:01,,24.267
Ellis--3.0m,2018-08-03,01:01:00,2018-08-03 01:01,24.195,20172019,1691,,P,8,3,2018,P,P,P,P,,2018-08-03 01:01,,24.195
Ellis--3.0m,2018-08-03,02:01:00,2018-08-03 02:01,24.267,20172019,1692,,P,8,3,2018,P,P,P,P,,2018-08-03 02:01,,24.267
Ellis--3.0m,2018-08-03,03:01:00,2018-08-03 03:01,24.267,20172019,1693,,P,8,3,2018,P,P,P,P,,2018-08-03 03:01,,24.267
Ellis--3.0m,2018-08-03,04:01:00,2018-08-03 04:01,24.171,20172019,1694,,P,8,3,2018,P,P,P,P,,2018-08-03 04:01,,24.171
Ellis--3.0m,2018-08-03,05:01:00,2018-08-03 05:01,24.363,20172019,1695,,P,8,3,2018,P,P,P,P,,2018-08-03 05:01,,24.363
Ellis--3.0m,2018-08-03,06:01:00,2018-08-03 06:01,24.557,20172019,1696,,P,8,3,2018,P,P,P,P,,2018-08-03 06:01,,24.557
Ellis--3.0m,2018-08-03,07:01:00,2018-08-03 07:01,24.557,20172019,1697,,P,8,3,2018,P,P,P,P,,2018-08-03 07:01,,24.557
Ellis--3.0m,2018-08-03,08:01:00,2018-08-03 08:01,24.557,20172019,1698,,P,8,3,2018,P,P,P,P,,2018-08-03 08:01,,24.557
Ellis--3.0m,2018-08-03,09:01:00,2018-08-03 09:01,24.243,20172019,1699,,P,8,3,2018,P,P,P,P,,2018-08-03 09:01,,24.243
Ellis--3.0m,2018-08-03,10:01:00,2018-08-03 10:01,24.171,20172019,1700,,P,8,3,2018,P,P,P,P,,2018-08-03 10:01,,24.171
Ellis--3.0m,2018-08-03,11:01:00,2018-08-03 11:01,24.146,20172019,1701,,P,8,3,2018,P,P,P,P,,2018-08-03 11:01,,24.146
Ellis--3.0m,2018-08-03,12:01:00,2018-08-03 12:01,24.267,20172019,1702,,P,8,3,2018,P,P,P,P,,2018-08-03 12:01,,24.267
Ellis--3.0m,2018-08-03,13:01:00,2018-08-03 13:01,24.195,20172019,1703,,P,8,3,2018,P,P,P,P,,2018-08-03 13:01,,24.195
Ellis--3.0m,2018-08-03,14:01:00,2018-08-03 14:01,24.171,20172019,1704,,P,8,3,2018,P,P,P,P,,2018-08-03 14:01,,24.171
Ellis--3.0m,2018-08-03,15:01:00,2018-08-03 15:01,24.243,20172019,1705,,P,8,3,2018,P,P,P,P,,2018-08-03 15:01,,24.243
Ellis--3.0m,2018-08-03,16:01:00,2018-08-03 16:01,24.315,20172019,1706,,P,8,3,2018,P,P,P,P,,2018-08-03 16:01,,24.315
Ellis--3.0m,2018-08-03,17:01:00,2018-08-03 17:01,24.339,20172019,1707,,P,8,3,2018,P,P,P,P,,2018-08-03 17:01,,24.339
Ellis--3.0m,2018-08-03,18:01:00,2018-08-03 18:01,24.315,20172019,1708,,P,8,3,2018,P,P,P,P,,2018-08-03 18:01,,24.315
Ellis--3.0m,2018-08-03,19:01:00,2018-08-03 19:01,24.339,20172019,1709,,P,8,3,2018,P,P,P,P,,2018-08-03 19:01,,24.339
Ellis--3.0m,2018-08-03,20:01:00,2018-08-03 20:01,24.388,20172019,1710,,P,8,3,2018,P,P,P,P,,2018-08-03 20:01,,24.388
Ellis--3.0m,2018-08-03,21:01:00,2018-08-03 21:01,24.436,20172019,1711,,P,8,3,2018,P,P,P,P,,2018-08-03 21:01,,24.436
Ellis--3.0m,2018-08-03,22:01:00,2018-08-03 22:01,24.46,20172019,1712,,P,8,3,2018,P,P,P,P,,2018-08-03 22:01,,24.46
Ellis--3.0m,2018-08-03,23:01:00,2018-08-03 23:01,24.412,20172019,1713,,P,8,3,2018,P,P,P,P,,2018-08-03 23:01,,24.412
Ellis--3.0m,2018-08-04,00:01:00,2018-08-04 00:01,24.436,20172019,1714,,P,8,4,2018,P,P,P,P,,2018-08-04 00:01,,24.436
Ellis--3.0m,2018-08-04,01:01:00,2018-08-04 01:01,24.339,20172019,1715,,P,8,4,2018,P,P,P,P,,2018-08-04 01:01,,24.339
Ellis--3.0m,2018-08-04,02:01:00,2018-08-04 02:01,24.267,20172019,1716,,P,8,4,2018,P,P,P,P,,2018-08-04 02:01,,24.267
Ellis--3.0m,2018-08-04,03:01:00,2018-08-04 03:01,24.291,20172019,1717,,P,8,4,2018,P,P,P,P,,2018-08-04 03:01,,24.291
Ellis--3.0m,2018-08-04,04:01:00,2018-08-04 04:01,24.388,20172019,1718,,P,8,4,2018,P,P,P,P,,2018-08-04 04:01,,24.388
Ellis--3.0m,2018-08-04,05:01:00,2018-08-04 05:01,24.508,20172019,1719,,P,8,4,2018,P,P,P,P,,2018-08-04 05:01,,24.508
Ellis--3.0m,2018-08-04,06:01:00,2018-08-04 06:01,24.46,20172019,1720,,P,8,4,2018,P,P,P,P,,2018-08-04 06:01,,24.46
Ellis--3.0m,2018-08-04,07:01:00,2018-08-04 07:01,24.412,20172019,1721,,P,8,4,2018,P,P,P,P,,2018-08-04 07:01,,24.412
Ellis--3.0m,2018-08-04,08:01:00,2018-08-04 08:01,24.363,20172019,1722,,P,8,4,2018,P,P,P,P,,2018-08-04 08:01,,24.363
Ellis--3.0m,2018-08-04,09:01:00,2018-08-04 09:01,24.146,20172019,1723,,P,8,4,2018,P,P,P,P,,2018-08-04 09:01,,24.146
Ellis--3.0m,2018-08-04,10:01:00,2018-08-04 10:01,24.243,20172019,1724,,P,8,4,2018,P,P,P,P,,2018-08-04 10:01,,24.243
Ellis--3.0m,2018-08-04,11:01:00,2018-08-04 11:01,24.219,20172019,1725,,P,8,4,2018,P,P,P,P,,2018-08-04 11:01,,24.219
