"","SiteID","Date","Time","Date.Time","Water.Temp.C","Water.LoggerID","Water.RowID","Flag.Date.Time","Flag.Water.Temp.C","Month","Day","Year","Flag.Gross.Water.Temp.C","Flag.Spike.Water.Temp.C","Flag.RoC.Water.Temp.C","Flag.Flat.Water.Temp.C","Comment.MOD.Date.Time","RAW.Date.Time","Comment.MOD.Water.Temp.C","RAW.Water.Temp.C","ID_Full","ID_Depth","ID_DepthUnits"
"2276","Ellis","2018-08-27","10:01:00","2018-08-27 10:01:00",22.729,20312702,2276,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 10:01:00",NA,22.729,"Ellis~1.0m","1.0","m"
"2277","Ellis","2018-08-27","11:01:00","2018-08-27 11:01:00",22.872,20312702,2277,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 11:01:00",NA,22.872,"Ellis~1.0m","1.0","m"
"2278","Ellis","2018-08-27","12:01:00","2018-08-27 12:01:00",23.088,20312702,2278,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 12:01:00",NA,23.088,"Ellis~1.0m","1.0","m"
"2279","Ellis","2018-08-27","13:01:00","2018-08-27 13:01:00",23.328,20312702,2279,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 13:01:00",NA,23.328,"Ellis~1.0m","1.0","m"
"2280","Ellis","2018-08-27","14:01:00","2018-08-27 14:01:00",23.569,20312702,2280,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 14:01:00",NA,23.569,"Ellis~1.0m","1.0","m"
"2281","Ellis","2018-08-27","15:01:00","2018-08-27 15:01:00",23.809,20312702,2281,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 15:01:00",NA,23.809,"Ellis~1.0m","1.0","m"
"2282","Ellis","2018-08-27","16:01:00","2018-08-27 16:01:00",23.93,20312702,2282,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 16:01:00",NA,23.93,"Ellis~1.0m","1.0","m"
"2283","Ellis","2018-08-27","17:01:00","2018-08-27 17:01:00",24.122,20312702,2283,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 17:01:00",NA,24.122,"Ellis~1.0m","1.0","m"
"2284","Ellis","2018-08-27","18:01:00","2018-08-27 18:01:00",24.291,20312702,2284,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 18:01:00",NA,24.291,"Ellis~1.0m","1.0","m"
"2285","Ellis","2018-08-27","19:01:00","2018-08-27 19:01:00",24.388,20312702,2285,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 19:01:00",NA,24.388,"Ellis~1.0m","1.0","m"
"2286","Ellis","2018-08-27","20:01:00","2018-08-27 20:01:00",24.46,20312702,2286,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 20:01:00",NA,24.46,"Ellis~1.0m","1.0","m"
"2287","Ellis","2018-08-27","21:01:00","2018-08-27 21:01:00",24.195,20312702,2287,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 21:01:00",NA,24.195,"Ellis~1.0m","1.0","m"
"2288","Ellis","2018-08-27","22:01:00","2018-08-27 22:01:00",24.122,20312702,2288,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 22:01:00",NA,24.122,"Ellis~1.0m","1.0","m"
"2289","Ellis","2018-08-27","23:01:00","2018-08-27 23:01:00",24.002,20312702,2289,NA,"P",8,27,2018,"P","P","P","P",NA,"2018-08-27 23:01:00",NA,24.002,"Ellis~1.0m","1.0","m"
"2290","Ellis","2018-08-28","00:01:00","2018-08-28 00:01:00",23.857,20312702,2290,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 00:01:00",NA,23.857,"Ellis~1.0m","1.0","m"
"2291","Ellis","2018-08-28","01:01:00","2018-08-28 01:01:00",23.737,20312702,2291,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 01:01:00",NA,23.737,"Ellis~1.0m","1.0","m"
"2292","Ellis","2018-08-28","02:01:00","2018-08-28 02:01:00",23.617,20312702,2292,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 02:01:00",NA,23.617,"Ellis~1.0m","1.0","m"
"2293","Ellis","2018-08-28","03:01:00","2018-08-28 03:01:00",23.521,20312702,2293,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 03:01:00",NA,23.521,"Ellis~1.0m","1.0","m"
"2294","Ellis","2018-08-28","04:01:00","2018-08-28 04:01:00",23.448,20312702,2294,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 04:01:00",NA,23.448,"Ellis~1.0m","1.0","m"
"2295","Ellis","2018-08-28","05:01:00","2018-08-28 05:01:00",23.352,20312702,2295,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 05:01:00",NA,23.352,"Ellis~1.0m","1.0","m"
"2296","Ellis","2018-08-28","06:01:00","2018-08-28 06:01:00",23.28,20312702,2296,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 06:01:00",NA,23.28,"Ellis~1.0m","1.0","m"
"2297","Ellis","2018-08-28","07:01:00","2018-08-28 07:01:00",23.256,20312702,2297,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 07:01:00",NA,23.256,"Ellis~1.0m","1.0","m"
"2298","Ellis","2018-08-28","08:01:00","2018-08-28 08:01:00",23.376,20312702,2298,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 08:01:00",NA,23.376,"Ellis~1.0m","1.0","m"
"2299","Ellis","2018-08-28","09:01:00","2018-08-28 09:01:00",23.497,20312702,2299,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 09:01:00",NA,23.497,"Ellis~1.0m","1.0","m"
"2300","Ellis","2018-08-28","10:01:00","2018-08-28 10:01:00",23.713,20312702,2300,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 10:01:00",NA,23.713,"Ellis~1.0m","1.0","m"
"2301","Ellis","2018-08-28","11:01:00","2018-08-28 11:01:00",23.857,20312702,2301,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 11:01:00",NA,23.857,"Ellis~1.0m","1.0","m"
"2302","Ellis","2018-08-28","12:01:00","2018-08-28 12:01:00",23.978,20312702,2302,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 12:01:00",NA,23.978,"Ellis~1.0m","1.0","m"
"2303","Ellis","2018-08-28","13:01:00","2018-08-28 13:01:00",24.195,20312702,2303,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 13:01:00",NA,24.195,"Ellis~1.0m","1.0","m"
"2304","Ellis","2018-08-28","14:01:00","2018-08-28 14:01:00",24.412,20312702,2304,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 14:01:00",NA,24.412,"Ellis~1.0m","1.0","m"
"2305","Ellis","2018-08-28","15:01:00","2018-08-28 15:01:00",24.605,20312702,2305,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 15:01:00",NA,24.605,"Ellis~1.0m","1.0","m"
"2306","Ellis","2018-08-28","16:01:00","2018-08-28 16:01:00",24.702,20312702,2306,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 16:01:00",NA,24.702,"Ellis~1.0m","1.0","m"
"2307","Ellis","2018-08-28","17:01:00","2018-08-28 17:01:00",24.702,20312702,2307,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 17:01:00",NA,24.702,"Ellis~1.0m","1.0","m"
"2308","Ellis","2018-08-28","18:01:00","2018-08-28 18:01:00",24.823,20312702,2308,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 18:01:00",NA,24.823,"Ellis~1.0m","1.0","m"
"2309","Ellis","2018-08-28","19:01:00","2018-08-28 19:01:00",24.798,20312702,2309,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 19:01:00",NA,24.798,"Ellis~1.0m","1.0","m"
"2310","Ellis","2018-08-28","20:01:00","2018-08-28 20:01:00",24.677,20312702,2310,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 20:01:00",NA,24.677,"Ellis~1.0m","1.0","m"
"2311","Ellis","2018-08-28","21:01:00","2018-08-28 21:01:00",24.581,20312702,2311,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 21:01:00",NA,24.581,"Ellis~1.0m","1.0","m"
"2312","Ellis","2018-08-28","22:01:00","2018-08-28 22:01:00",24.508,20312702,2312,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 22:01:00",NA,24.508,"Ellis~1.0m","1.0","m"
"2313","Ellis","2018-08-28","23:01:00","2018-08-28 23:01:00",24.388,20312702,2313,NA,"P",8,28,2018,"P","P","P","P",NA,"2018-08-28 23:01:00",NA,24.388,"Ellis~1.0m","1.0","m"
"2314","Ellis","2018-08-29","00:01:00","2018-08-29 00:01:00",24.219,20312702,2314,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 00:01:00",NA,24.219,"Ellis~1.0m","1.0","m"
"2315","Ellis","2018-08-29","01:01:00","2018-08-29 01:01:00",24.195,20312702,2315,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 01:01:00",NA,24.195,"Ellis~1.0m","1.0","m"
"2316","Ellis","2018-08-29","02:01:00","2018-08-29 02:01:00",24.026,20312702,2316,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 02:01:00",NA,24.026,"Ellis~1.0m","1.0","m"
"2317","Ellis","2018-08-29","03:01:00","2018-08-29 03:01:00",24.098,20312702,2317,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 03:01:00",NA,24.098,"Ellis~1.0m","1.0","m"
"2318","Ellis","2018-08-29","04:01:00","2018-08-29 04:01:00",24.05,20312702,2318,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 04:01:00",NA,24.05,"Ellis~1.0m","1.0","m"
"2319","Ellis","2018-08-29","05:01:00","2018-08-29 05:01:00",23.954,20312702,2319,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 05:01:00",NA,23.954,"Ellis~1.0m","1.0","m"
"2320","Ellis","2018-08-29","06:01:00","2018-08-29 06:01:00",23.833,20312702,2320,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 06:01:00",NA,23.833,"Ellis~1.0m","1.0","m"
"2321","Ellis","2018-08-29","07:01:00","2018-08-29 07:01:00",23.809,20312702,2321,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 07:01:00",NA,23.809,"Ellis~1.0m","1.0","m"
"2322","Ellis","2018-08-29","08:01:00","2018-08-29 08:01:00",23.905,20312702,2322,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 08:01:00",NA,23.905,"Ellis~1.0m","1.0","m"
"2323","Ellis","2018-08-29","09:01:00","2018-08-29 09:01:00",24.002,20312702,2323,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 09:01:00",NA,24.002,"Ellis~1.0m","1.0","m"
"2324","Ellis","2018-08-29","10:01:00","2018-08-29 10:01:00",24.146,20312702,2324,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 10:01:00",NA,24.146,"Ellis~1.0m","1.0","m"
"2325","Ellis","2018-08-29","11:01:00","2018-08-29 11:01:00",24.267,20312702,2325,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 11:01:00",NA,24.267,"Ellis~1.0m","1.0","m"
"2326","Ellis","2018-08-29","12:01:00","2018-08-29 12:01:00",24.484,20312702,2326,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 12:01:00",NA,24.484,"Ellis~1.0m","1.0","m"
"2327","Ellis","2018-08-29","13:01:00","2018-08-29 13:01:00",24.339,20312702,2327,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 13:01:00",NA,24.339,"Ellis~1.0m","1.0","m"
"2328","Ellis","2018-08-29","14:01:00","2018-08-29 14:01:00",24.098,20312702,2328,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 14:01:00",NA,24.098,"Ellis~1.0m","1.0","m"
"2329","Ellis","2018-08-29","15:01:00","2018-08-29 15:01:00",24.484,20312702,2329,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 15:01:00",NA,24.484,"Ellis~1.0m","1.0","m"
"2330","Ellis","2018-08-29","16:01:00","2018-08-29 16:01:00",24.412,20312702,2330,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 16:01:00",NA,24.412,"Ellis~1.0m","1.0","m"
"2331","Ellis","2018-08-29","17:01:00","2018-08-29 17:01:00",24.629,20312702,2331,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 17:01:00",NA,24.629,"Ellis~1.0m","1.0","m"
"2332","Ellis","2018-08-29","18:01:00","2018-08-29 18:01:00",24.46,20312702,2332,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 18:01:00",NA,24.46,"Ellis~1.0m","1.0","m"
"2333","Ellis","2018-08-29","19:01:00","2018-08-29 19:01:00",24.436,20312702,2333,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 19:01:00",NA,24.436,"Ellis~1.0m","1.0","m"
"2334","Ellis","2018-08-29","20:01:00","2018-08-29 20:01:00",24.388,20312702,2334,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 20:01:00",NA,24.388,"Ellis~1.0m","1.0","m"
"2335","Ellis","2018-08-29","21:01:00","2018-08-29 21:01:00",24.388,20312702,2335,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 21:01:00",NA,24.388,"Ellis~1.0m","1.0","m"
"2336","Ellis","2018-08-29","22:01:00","2018-08-29 22:01:00",24.388,20312702,2336,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 22:01:00",NA,24.388,"Ellis~1.0m","1.0","m"
"2337","Ellis","2018-08-29","23:01:00","2018-08-29 23:01:00",24.363,20312702,2337,NA,"P",8,29,2018,"P","P","P","P",NA,"2018-08-29 23:01:00",NA,24.363,"Ellis~1.0m","1.0","m"
"2338","Ellis","2018-08-30","00:01:00","2018-08-30 00:01:00",24.339,20312702,2338,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 00:01:00",NA,24.339,"Ellis~1.0m","1.0","m"
"2339","Ellis","2018-08-30","01:01:00","2018-08-30 01:01:00",24.339,20312702,2339,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 01:01:00",NA,24.339,"Ellis~1.0m","1.0","m"
"2340","Ellis","2018-08-30","02:01:00","2018-08-30 02:01:00",24.291,20312702,2340,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 02:01:00",NA,24.291,"Ellis~1.0m","1.0","m"
"2341","Ellis","2018-08-30","03:01:00","2018-08-30 03:01:00",24.195,20312702,2341,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 03:01:00",NA,24.195,"Ellis~1.0m","1.0","m"
"2342","Ellis","2018-08-30","04:01:00","2018-08-30 04:01:00",24.122,20312702,2342,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 04:01:00",NA,24.122,"Ellis~1.0m","1.0","m"
"2343","Ellis","2018-08-30","05:01:00","2018-08-30 05:01:00",24.122,20312702,2343,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 05:01:00",NA,24.122,"Ellis~1.0m","1.0","m"
"2344","Ellis","2018-08-30","06:01:00","2018-08-30 06:01:00",24.05,20312702,2344,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 06:01:00",NA,24.05,"Ellis~1.0m","1.0","m"
"2345","Ellis","2018-08-30","07:01:00","2018-08-30 07:01:00",24.002,20312702,2345,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 07:01:00",NA,24.002,"Ellis~1.0m","1.0","m"
"2346","Ellis","2018-08-30","08:01:00","2018-08-30 08:01:00",23.93,20312702,2346,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 08:01:00",NA,23.93,"Ellis~1.0m","1.0","m"
"2347","Ellis","2018-08-30","09:01:00","2018-08-30 09:01:00",23.881,20312702,2347,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 09:01:00",NA,23.881,"Ellis~1.0m","1.0","m"
"2348","Ellis","2018-08-30","10:01:00","2018-08-30 10:01:00",23.833,20312702,2348,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 10:01:00",NA,23.833,"Ellis~1.0m","1.0","m"
"2349","Ellis","2018-08-30","11:01:00","2018-08-30 11:01:00",23.785,20312702,2349,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 11:01:00",NA,23.785,"Ellis~1.0m","1.0","m"
"2350","Ellis","2018-08-30","12:01:00","2018-08-30 12:01:00",23.809,20312702,2350,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 12:01:00",NA,23.809,"Ellis~1.0m","1.0","m"
"2351","Ellis","2018-08-30","13:01:00","2018-08-30 13:01:00",23.785,20312702,2351,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 13:01:00",NA,23.785,"Ellis~1.0m","1.0","m"
"2352","Ellis","2018-08-30","14:01:00","2018-08-30 14:01:00",23.809,20312702,2352,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 14:01:00",NA,23.809,"Ellis~1.0m","1.0","m"
"2353","Ellis","2018-08-30","15:01:00","2018-08-30 15:01:00",23.857,20312702,2353,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 15:01:00",NA,23.857,"Ellis~1.0m","1.0","m"
"2354","Ellis","2018-08-30","16:01:00","2018-08-30 16:01:00",23.785,20312702,2354,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 16:01:00",NA,23.785,"Ellis~1.0m","1.0","m"
"2355","Ellis","2018-08-30","17:01:00","2018-08-30 17:01:00",23.713,20312702,2355,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 17:01:00",NA,23.713,"Ellis~1.0m","1.0","m"
"2356","Ellis","2018-08-30","18:01:00","2018-08-30 18:01:00",23.689,20312702,2356,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 18:01:00",NA,23.689,"Ellis~1.0m","1.0","m"
"2357","Ellis","2018-08-30","19:01:00","2018-08-30 19:01:00",23.593,20312702,2357,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 19:01:00",NA,23.593,"Ellis~1.0m","1.0","m"
"2358","Ellis","2018-08-30","20:01:00","2018-08-30 20:01:00",23.521,20312702,2358,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 20:01:00",NA,23.521,"Ellis~1.0m","1.0","m"
"2359","Ellis","2018-08-30","21:01:00","2018-08-30 21:01:00",23.424,20312702,2359,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 21:01:00",NA,23.424,"Ellis~1.0m","1.0","m"
"2360","Ellis","2018-08-30","22:01:00","2018-08-30 22:01:00",23.328,20312702,2360,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 22:01:00",NA,23.328,"Ellis~1.0m","1.0","m"
"2361","Ellis","2018-08-30","23:01:00","2018-08-30 23:01:00",23.208,20312702,2361,NA,"P",8,30,2018,"P","P","P","P",NA,"2018-08-30 23:01:00",NA,23.208,"Ellis~1.0m","1.0","m"
"2362","Ellis","2018-08-31","00:01:00","2018-08-31 00:01:00",23.112,20312702,2362,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 00:01:00",NA,23.112,"Ellis~1.0m","1.0","m"
"2363","Ellis","2018-08-31","01:01:00","2018-08-31 01:01:00",23.016,20312702,2363,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 01:01:00",NA,23.016,"Ellis~1.0m","1.0","m"
"2364","Ellis","2018-08-31","02:01:00","2018-08-31 02:01:00",22.896,20312702,2364,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 02:01:00",NA,22.896,"Ellis~1.0m","1.0","m"
"2365","Ellis","2018-08-31","03:01:00","2018-08-31 03:01:00",22.824,20312702,2365,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 03:01:00",NA,22.824,"Ellis~1.0m","1.0","m"
"2366","Ellis","2018-08-31","04:01:00","2018-08-31 04:01:00",22.729,20312702,2366,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 04:01:00",NA,22.729,"Ellis~1.0m","1.0","m"
"2367","Ellis","2018-08-31","05:01:00","2018-08-31 05:01:00",22.633,20312702,2367,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 05:01:00",NA,22.633,"Ellis~1.0m","1.0","m"
"2368","Ellis","2018-08-31","06:01:00","2018-08-31 06:01:00",22.513,20312702,2368,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 06:01:00",NA,22.513,"Ellis~1.0m","1.0","m"
"2369","Ellis","2018-08-31","07:01:00","2018-08-31 07:01:00",22.489,20312702,2369,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 07:01:00",NA,22.489,"Ellis~1.0m","1.0","m"
"2370","Ellis","2018-08-31","08:01:00","2018-08-31 08:01:00",22.537,20312702,2370,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 08:01:00",NA,22.537,"Ellis~1.0m","1.0","m"
"2371","Ellis","2018-08-31","09:01:00","2018-08-31 09:01:00",22.633,20312702,2371,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 09:01:00",NA,22.633,"Ellis~1.0m","1.0","m"
"2372","Ellis","2018-08-31","10:01:00","2018-08-31 10:01:00",22.872,20312702,2372,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 10:01:00",NA,22.872,"Ellis~1.0m","1.0","m"
"2373","Ellis","2018-08-31","11:01:00","2018-08-31 11:01:00",22.968,20312702,2373,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 11:01:00",NA,22.968,"Ellis~1.0m","1.0","m"
"2374","Ellis","2018-08-31","12:01:00","2018-08-31 12:01:00",23.064,20312702,2374,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 12:01:00",NA,23.064,"Ellis~1.0m","1.0","m"
"2375","Ellis","2018-08-31","13:01:00","2018-08-31 13:01:00",22.944,20312702,2375,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 13:01:00",NA,22.944,"Ellis~1.0m","1.0","m"
"2376","Ellis","2018-08-31","14:01:00","2018-08-31 14:01:00",23.16,20312702,2376,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 14:01:00",NA,23.16,"Ellis~1.0m","1.0","m"
"2377","Ellis","2018-08-31","15:01:00","2018-08-31 15:01:00",23.809,20312702,2377,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 15:01:00",NA,23.809,"Ellis~1.0m","1.0","m"
"2378","Ellis","2018-08-31","16:01:00","2018-08-31 16:01:00",23.93,20312702,2378,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 16:01:00",NA,23.93,"Ellis~1.0m","1.0","m"
"2379","Ellis","2018-08-31","17:01:00","2018-08-31 17:01:00",23.617,20312702,2379,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 17:01:00",NA,23.617,"Ellis~1.0m","1.0","m"
"2380","Ellis","2018-08-31","18:01:00","2018-08-31 18:01:00",23.833,20312702,2380,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 18:01:00",NA,23.833,"Ellis~1.0m","1.0","m"
"2381","Ellis","2018-08-31","19:01:00","2018-08-31 19:01:00",23.521,20312702,2381,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 19:01:00",NA,23.521,"Ellis~1.0m","1.0","m"
"2382","Ellis","2018-08-31","20:01:00","2018-08-31 20:01:00",23.641,20312702,2382,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 20:01:00",NA,23.641,"Ellis~1.0m","1.0","m"
"2383","Ellis","2018-08-31","21:01:00","2018-08-31 21:01:00",23.641,20312702,2383,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 21:01:00",NA,23.641,"Ellis~1.0m","1.0","m"
"2384","Ellis","2018-08-31","22:01:00","2018-08-31 22:01:00",23.304,20312702,2384,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 22:01:00",NA,23.304,"Ellis~1.0m","1.0","m"
"2385","Ellis","2018-08-31","23:01:00","2018-08-31 23:01:00",23.04,20312702,2385,NA,"P",8,31,2018,"P","P","P","P",NA,"2018-08-31 23:01:00",NA,23.04,"Ellis~1.0m","1.0","m"
"2386","Ellis","2018-09-01","00:01:00","2018-09-01 00:01:00",22.896,20312702,2386,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 00:01:00",NA,22.896,"Ellis~1.0m","1.0","m"
"2387","Ellis","2018-09-01","01:01:00","2018-09-01 01:01:00",22.729,20312702,2387,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 01:01:00",NA,22.729,"Ellis~1.0m","1.0","m"
"2388","Ellis","2018-09-01","02:01:00","2018-09-01 02:01:00",22.633,20312702,2388,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 02:01:00",NA,22.633,"Ellis~1.0m","1.0","m"
"2389","Ellis","2018-09-01","03:01:00","2018-09-01 03:01:00",22.537,20312702,2389,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 03:01:00",NA,22.537,"Ellis~1.0m","1.0","m"
"2390","Ellis","2018-09-01","04:01:00","2018-09-01 04:01:00",22.441,20312702,2390,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 04:01:00",NA,22.441,"Ellis~1.0m","1.0","m"
"2391","Ellis","2018-09-01","05:01:00","2018-09-01 05:01:00",22.369,20312702,2391,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 05:01:00",NA,22.369,"Ellis~1.0m","1.0","m"
"2392","Ellis","2018-09-01","06:01:00","2018-09-01 06:01:00",22.321,20312702,2392,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 06:01:00",NA,22.321,"Ellis~1.0m","1.0","m"
"2393","Ellis","2018-09-01","07:01:00","2018-09-01 07:01:00",22.274,20312702,2393,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 07:01:00",NA,22.274,"Ellis~1.0m","1.0","m"
"2394","Ellis","2018-09-01","08:01:00","2018-09-01 08:01:00",22.298,20312702,2394,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 08:01:00",NA,22.298,"Ellis~1.0m","1.0","m"
"2395","Ellis","2018-09-01","09:01:00","2018-09-01 09:01:00",22.489,20312702,2395,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 09:01:00",NA,22.489,"Ellis~1.0m","1.0","m"
"2396","Ellis","2018-09-01","10:01:00","2018-09-01 10:01:00",22.417,20312702,2396,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 10:01:00",NA,22.417,"Ellis~1.0m","1.0","m"
"2397","Ellis","2018-09-01","11:01:00","2018-09-01 11:01:00",22.298,20312702,2397,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 11:01:00",NA,22.298,"Ellis~1.0m","1.0","m"
"2398","Ellis","2018-09-01","12:01:00","2018-09-01 12:01:00",22.369,20312702,2398,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 12:01:00",NA,22.369,"Ellis~1.0m","1.0","m"
"2399","Ellis","2018-09-01","13:01:00","2018-09-01 13:01:00",22.417,20312702,2399,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 13:01:00",NA,22.417,"Ellis~1.0m","1.0","m"
"2400","Ellis","2018-09-01","14:01:00","2018-09-01 14:01:00",22.633,20312702,2400,NA,"P",9,1,2018,"P","P","P","P",NA,"2018-09-01 14:01:00",NA,22.633,"Ellis~1.0m","1.0","m"
