SiteID,Date Time,DO_conc,temp_F,Depth
TestLake,2018-09-16 00:00,2.25,60.08,9
TestLake,2018-09-16 01:00,2.5,60.76,9
TestLake,2018-09-16 02:00,2.29,60.26,9
TestLake,2018-09-16 03:00,0.27,57.38,9
TestLake,2018-09-16 04:00,0,54.82,9
TestLake,2018-09-16 05:00,0.34,56.91,9
TestLake,2018-09-16 06:00,1.33,58.39,9
TestLake,2018-09-16 07:00,0.91,58.82,9
TestLake,2018-09-16 08:00,2.01,59.97,9
TestLake,2018-09-16 09:00,1.17,59.58,9
TestLake,2018-09-16 10:00,0.68,58.89,9
TestLake,2018-09-16 11:00,0.22,57.74,9
TestLake,2018-09-16 12:00,1.05,59.07,9
TestLake,2018-09-16 13:00,1,58.89,9
TestLake,2018-09-16 14:00,0.59,58.46,9
TestLake,2018-09-16 15:00,5.42,63.1,9
TestLake,2018-09-16 16:00,6.32,64.65,9
TestLake,2018-09-16 17:00,7.02,65.3,9
TestLake,2018-09-16 18:00,7.46,65.62,9
TestLake,2018-09-16 19:00,7.33,65.62,9
TestLake,2018-09-16 20:00,0.21,54.25,9
TestLake,2018-09-16 21:00,0.07,54.54,9
TestLake,2018-09-16 22:00,0,54.43,9
TestLake,2018-09-16 23:00,0,56.3,9
TestLake,2018-09-17 00:00,0.62,58.71,9
TestLake,2018-09-17 01:00,2.41,61.02,9
TestLake,2018-09-17 02:00,3.2,61.92,9
TestLake,2018-09-17 03:00,3.25,61.7,9
TestLake,2018-09-17 04:00,3.71,62.13,9
TestLake,2018-09-17 05:00,3.29,61.99,9
TestLake,2018-09-17 06:00,2.32,60.69,9
TestLake,2018-09-17 07:00,2.39,60.58,9
TestLake,2018-09-17 08:00,2.67,60.76,9
TestLake,2018-09-17 09:00,3.04,60.91,9
TestLake,2018-09-17 10:00,2.58,61.23,9
TestLake,2018-09-17 11:00,2.99,61.95,9
TestLake,2018-09-17 12:00,3.06,62.96,9
TestLake,2018-09-17 13:00,1.34,60.01,9
TestLake,2018-09-17 14:00,0.75,58.24,9
TestLake,2018-09-17 15:00,2.91,60.94,9
TestLake,2018-09-17 16:00,2.47,60.37,9
TestLake,2018-09-17 17:00,2.04,60.3,9
TestLake,2018-09-17 18:00,2.57,60.76,9
TestLake,2018-09-17 19:00,2.15,60.37,9
TestLake,2018-09-17 20:00,2.1,59.9,9
TestLake,2018-09-17 21:00,0.98,58.24,9
TestLake,2018-09-17 22:00,1.33,58.71,9
TestLake,2018-09-17 23:00,1.42,59.04,9
TestLake,2018-09-18 00:00,2.2,60.01,9
TestLake,2018-09-18 01:00,2.31,60.44,9
TestLake,2018-09-18 02:00,2.65,61.23,9
TestLake,2018-09-18 03:00,3.09,61.48,9
TestLake,2018-09-18 04:00,3.22,61.56,9
TestLake,2018-09-18 05:00,3.1,61.41,9
TestLake,2018-09-18 06:00,3.36,61.7,9
TestLake,2018-09-18 07:00,2.76,61.3,9
TestLake,2018-09-18 08:00,3.76,62.31,9
TestLake,2018-09-18 09:00,3.48,62.35,9
TestLake,2018-09-18 10:00,3.14,62.53,9
TestLake,2018-09-18 11:00,3.55,62.42,9
TestLake,2018-09-18 12:00,3.39,62.6,9
TestLake,2018-09-18 13:00,2.81,61.59,9
TestLake,2018-09-18 14:00,2.78,61.52,9
TestLake,2018-09-18 15:00,2.42,60.69,9
TestLake,2018-09-18 16:00,1.75,59.68,9
TestLake,2018-09-18 17:00,2.92,61.2,9
TestLake,2018-09-18 18:00,3.63,61.88,9
TestLake,2018-09-18 19:00,3.71,62.13,9
TestLake,2018-09-18 20:00,3.13,61.84,9
TestLake,2018-09-18 21:00,1.97,60.62,9
TestLake,2018-09-18 22:00,2.06,59.72,9
TestLake,2018-09-18 23:00,1.99,59.83,9
TestLake,2018-09-19 00:00,2.32,60.51,9
TestLake,2018-09-19 01:00,1.9,59.97,9
TestLake,2018-09-19 02:00,2.43,60.69,9
TestLake,2018-09-19 03:00,2.57,60.8,9
TestLake,2018-09-19 04:00,2.52,60.8,9
TestLake,2018-09-19 05:00,2.57,60.98,9
TestLake,2018-09-19 06:00,1.92,60.04,9
TestLake,2018-09-19 07:00,1.42,59.11,9
TestLake,2018-09-19 08:00,1.92,59.65,9
TestLake,2018-09-19 09:00,2,59.86,9
TestLake,2018-09-19 10:00,2.21,60.22,9
TestLake,2018-09-19 11:00,2.19,60.22,9
TestLake,2018-09-19 12:00,2.07,60.08,9
TestLake,2018-09-19 13:00,2.05,60.01,9
TestLake,2018-09-19 14:00,1.88,59.61,9
TestLake,2018-09-19 15:00,2.06,59.9,9
TestLake,2018-09-19 16:00,1.99,59.86,9
TestLake,2018-09-19 17:00,1.96,59.79,9
TestLake,2018-09-19 18:00,1.95,60.04,9
TestLake,2018-09-19 19:00,2.1,60.4,9
TestLake,2018-09-19 20:00,1.8,60.12,9
TestLake,2018-09-19 21:00,1.66,59.68,9
TestLake,2018-09-19 22:00,1.86,59.72,9
TestLake,2018-09-19 23:00,2.03,60.04,9
TestLake,2018-09-20 00:00,2.29,60.4,9
TestLake,2018-09-20 01:00,2.58,61.09,9
TestLake,2018-09-20 02:00,2.78,61.38,9
TestLake,2018-09-20 03:00,2.38,60.76,9
TestLake,2018-09-20 04:00,1.96,60.12,9
TestLake,2018-09-20 05:00,1.56,59.4,9
TestLake,2018-09-20 06:00,1.35,59,9
TestLake,2018-09-20 07:00,1.74,59.61,9
TestLake,2018-09-20 08:00,1.52,59.43,9
TestLake,2018-09-20 09:00,1.57,59.4,9
TestLake,2018-09-20 10:00,1.71,59.79,9
TestLake,2018-09-20 11:00,1.66,59.68,9
TestLake,2018-09-20 12:00,1.37,59.43,9
TestLake,2018-09-20 13:00,1.74,59.4,9
TestLake,2018-09-20 14:00,1.9,59.68,9
TestLake,2018-09-20 15:00,1.94,59.94,9
TestLake,2018-09-20 16:00,1.71,60.15,9
TestLake,2018-09-20 17:00,2.06,60.19,9
TestLake,2018-09-20 18:00,1.49,59.5,9
TestLake,2018-09-20 19:00,0.54,58.75,9
TestLake,2018-09-20 20:00,1.24,59.18,9
TestLake,2018-09-20 21:00,1.48,59.47,9
TestLake,2018-09-20 22:00,1.37,59.4,9
TestLake,2018-09-20 23:00,2.51,60.94,9
TestLake,2018-09-21 00:00,2.11,61.2,9
TestLake,2018-09-21 01:00,2.41,61.23,9
TestLake,2018-09-21 02:00,4.54,62.67,9
TestLake,2018-09-21 03:00,7.94,63.75,9
TestLake,2018-09-21 04:00,7.81,63.72,9
TestLake,2018-09-21 05:00,7.89,63.68,9
TestLake,2018-09-21 06:00,7.89,63.61,9
TestLake,2018-09-21 07:00,7.9,63.46,9
TestLake,2018-09-21 08:00,7.91,63.36,9
TestLake,2018-09-21 09:00,7.94,63.25,9
TestLake,2018-09-21 10:00,8.21,63.18,9
TestLake,2018-09-21 11:00,8.4,63,9
TestLake,2018-09-21 12:00,8.31,62.96,9
TestLake,2018-09-21 13:00,8.25,62.92,9
TestLake,2018-09-21 14:00,8.29,62.96,9
TestLake,2018-09-21 15:00,8.31,63.03,9
TestLake,2018-09-21 16:00,8.33,63.03,9
TestLake,2018-09-21 17:00,8.25,63,9
TestLake,2018-09-21 18:00,8.32,62.96,9
TestLake,2018-09-21 19:00,8.32,62.92,9
TestLake,2018-09-21 20:00,8.42,62.85,9
TestLake,2018-09-21 21:00,8.52,62.82,9
TestLake,2018-09-21 22:00,8.53,62.71,9
TestLake,2018-09-21 23:00,8.53,62.6,9
TestLake,2018-09-22 00:00,8.45,62.56,9
TestLake,2018-09-22 01:00,8.38,62.49,9
TestLake,2018-09-22 02:00,8.38,62.49,9
TestLake,2018-09-22 03:00,8.5,62.42,9
TestLake,2018-09-22 04:00,8.43,62.38,9
TestLake,2018-09-22 05:00,8.32,62.2,9
TestLake,2018-09-22 06:00,8.33,62.31,9
TestLake,2018-09-22 07:00,8.35,62.24,9
TestLake,2018-09-22 08:00,8.35,62.2,9
TestLake,2018-09-22 09:00,8.37,62.06,9
TestLake,2018-09-22 10:00,8.42,62.02,9
TestLake,2018-09-22 11:00,8.48,61.88,9
TestLake,2018-09-22 12:00,8.41,61.95,9
TestLake,2018-09-22 13:00,8.4,61.99,9
TestLake,2018-09-22 14:00,8.39,61.92,9
TestLake,2018-09-22 15:00,8.29,61.81,9
TestLake,2018-09-22 16:00,8.26,61.84,9
TestLake,2018-09-22 17:00,8.53,61.92,9
TestLake,2018-09-22 18:00,8.51,61.99,9
TestLake,2018-09-22 19:00,8.33,62.02,9
TestLake,2018-09-22 20:00,8.36,62.02,9
TestLake,2018-09-22 21:00,7.75,61.45,9
TestLake,2018-09-22 22:00,8.29,61.66,9
TestLake,2018-09-22 23:00,7.94,61.38,9
TestLake,2018-09-23 00:00,7.44,61.12,9
TestLake,2018-09-23 01:00,6.69,61.05,9
TestLake,2018-09-23 02:00,7.66,61.16,9
TestLake,2018-09-23 03:00,8.02,61.34,9
TestLake,2018-09-23 04:00,7.94,61.2,9
TestLake,2018-09-23 05:00,7.77,61.09,9
TestLake,2018-09-23 06:00,7.8,61.02,9
TestLake,2018-09-23 07:00,7.9,61.02,9
TestLake,2018-09-23 08:00,7.53,60.44,9
TestLake,2018-09-23 09:00,8.26,60.62,9
TestLake,2018-09-23 10:00,8.42,60.69,9
TestLake,2018-09-23 11:00,8.21,60.51,9
TestLake,2018-09-23 12:00,8.39,60.69,9
TestLake,2018-09-23 13:00,8.5,60.55,9
TestLake,2018-09-23 14:00,7.49,60.33,9
TestLake,2018-09-23 15:00,8.29,60.48,9
TestLake,2018-09-23 16:00,8.29,60.4,9
TestLake,2018-09-23 17:00,8.48,60.37,9
TestLake,2018-09-23 18:00,8.25,60.4,9
TestLake,2018-09-23 19:00,8.29,60.26,9
TestLake,2018-09-23 20:00,8.28,60.26,9
TestLake,2018-09-23 21:00,8.23,60.15,9
TestLake,2018-09-23 22:00,8.3,60.12,9
TestLake,2018-09-23 23:00,8.25,60.04,9
TestLake,2018-09-24 00:00,8.13,60.01,9
TestLake,2018-09-24 01:00,8.23,59.94,9
TestLake,2018-09-24 02:00,8.26,59.86,9
TestLake,2018-09-24 03:00,8.3,59.79,9
TestLake,2018-09-24 04:00,8.28,59.72,9
TestLake,2018-09-24 05:00,8.21,59.68,9
TestLake,2018-09-24 06:00,8.45,59.61,9
TestLake,2018-09-24 07:00,8.46,59.61,9
TestLake,2018-09-24 08:00,8.41,59.54,9
TestLake,2018-09-24 09:00,8.43,59.54,9
TestLake,2018-09-24 10:00,8.25,59.47,9
TestLake,2018-09-24 11:00,8.19,59.47,9
TestLake,2018-09-24 12:00,8.08,59.25,9
TestLake,2018-09-24 13:00,8.22,59.14,9
TestLake,2018-09-24 14:00,8.26,59.32,9
TestLake,2018-09-24 15:00,8.18,59.32,9
TestLake,2018-09-24 16:00,8.13,59.4,9
TestLake,2018-09-24 17:00,8.18,59.47,9
TestLake,2018-09-24 18:00,8.08,59.43,9
TestLake,2018-09-24 19:00,8.09,59.47,9
TestLake,2018-09-24 20:00,8.17,59.5,9
TestLake,2018-09-24 21:00,8.3,59.5,9
TestLake,2018-09-24 22:00,8.32,59.47,9
TestLake,2018-09-24 23:00,8.31,59.43,9
TestLake,2018-09-25 00:00,8.3,59.4,9
TestLake,2018-09-25 01:00,8.3,59.36,9
TestLake,2018-09-25 02:00,8.3,59.36,9
TestLake,2018-09-25 03:00,8.28,59.32,9
TestLake,2018-09-25 04:00,8.28,59.25,9
TestLake,2018-09-25 05:00,8.28,59.18,9
TestLake,2018-09-25 06:00,8.26,59.14,9
TestLake,2018-09-25 07:00,8.26,59.11,9
TestLake,2018-09-25 08:00,8.26,59.07,9
TestLake,2018-09-25 09:00,8.28,59.07,9
TestLake,2018-09-25 10:00,8.25,59.04,9
TestLake,2018-09-25 11:00,8.28,59,9
TestLake,2018-09-25 12:00,8.3,59,9
TestLake,2018-09-25 13:00,8.33,59,9
TestLake,2018-09-25 14:00,8.34,58.96,9
TestLake,2018-09-25 15:00,8.39,58.96,9
TestLake,2018-09-25 16:00,8.38,58.93,9
TestLake,2018-09-25 17:00,8.37,58.89,9
TestLake,2018-09-25 18:00,8.39,58.89,9
TestLake,2018-09-25 19:00,8.4,58.86,9
TestLake,2018-09-25 20:00,8.39,58.78,9
TestLake,2018-09-25 21:00,8.41,58.75,9
TestLake,2018-09-25 22:00,8.4,58.71,9
TestLake,2018-09-25 23:00,8.41,58.64,9
TestLake,2018-09-26 00:00,8.4,58.6,9
TestLake,2018-09-26 01:00,8.4,58.57,9
TestLake,2018-09-26 02:00,8.41,58.53,9
TestLake,2018-09-26 03:00,8.41,58.46,9
TestLake,2018-09-26 04:00,8.39,58.42,9
TestLake,2018-09-26 05:00,8.4,58.39,9
TestLake,2018-09-26 06:00,8.39,58.35,9
TestLake,2018-09-26 07:00,8.4,58.28,9
TestLake,2018-09-26 08:00,8.38,58.28,9
TestLake,2018-09-26 09:00,8.4,58.21,9
TestLake,2018-09-26 10:00,8.44,58.14,9
TestLake,2018-09-26 11:00,8.46,58.06,9
TestLake,2018-09-26 12:00,8.49,58.1,9
TestLake,2018-09-26 13:00,8.52,58.17,9
TestLake,2018-09-26 14:00,8.57,58.17,9
TestLake,2018-09-26 15:00,8.65,58.17,9
TestLake,2018-09-26 16:00,8.69,58.17,9
TestLake,2018-09-26 17:00,8.76,58.17,9
TestLake,2018-09-26 18:00,8.77,58.17,9
TestLake,2018-09-26 19:00,8.78,58.14,9
TestLake,2018-09-26 20:00,8.7,58.1,9
TestLake,2018-09-26 21:00,8.7,58.06,9
TestLake,2018-09-26 22:00,8.7,58.03,9
TestLake,2018-09-26 23:00,8.69,57.96,9
TestLake,2018-09-27 00:00,8.69,57.92,9
TestLake,2018-09-27 01:00,8.8,57.85,9
TestLake,2018-09-27 02:00,8.85,57.78,9
TestLake,2018-09-27 03:00,8.86,57.74,9
TestLake,2018-09-27 04:00,8.85,57.7,9
TestLake,2018-09-27 05:00,8.81,57.67,9
TestLake,2018-09-27 06:00,8.75,57.67,9
TestLake,2018-09-27 07:00,8.65,57.67,9
TestLake,2018-09-27 08:00,8.63,57.67,9
TestLake,2018-09-27 09:00,8.65,57.63,9
TestLake,2018-09-27 10:00,8.65,57.56,9
TestLake,2018-09-27 11:00,8.62,57.56,9
TestLake,2018-09-27 12:00,8.67,57.6,9
TestLake,2018-09-27 13:00,8.66,57.52,9
TestLake,2018-09-27 14:00,8.72,57.52,9
TestLake,2018-09-27 15:00,8.69,57.52,9
TestLake,2018-09-27 16:00,8.69,57.56,9
TestLake,2018-09-27 17:00,8.69,57.56,9
TestLake,2018-09-27 18:00,8.65,57.6,9
TestLake,2018-09-27 19:00,8.74,57.6,9
TestLake,2018-09-27 20:00,8.74,57.56,9
TestLake,2018-09-27 21:00,8.74,57.52,9
TestLake,2018-09-27 22:00,8.72,57.49,9
TestLake,2018-09-27 23:00,8.72,57.45,9
TestLake,2018-09-28 00:00,8.74,57.38,9
TestLake,2018-09-28 01:00,8.72,57.34,9
TestLake,2018-09-28 02:00,8.72,57.31,9
TestLake,2018-09-28 03:00,8.71,57.27,9
TestLake,2018-09-28 04:00,8.73,57.24,9
TestLake,2018-09-28 05:00,8.69,57.16,9
TestLake,2018-09-28 06:00,8.7,57.13,9
TestLake,2018-09-28 07:00,8.7,57.09,9
TestLake,2018-09-28 08:00,8.72,57.02,9
TestLake,2018-09-28 09:00,8.74,56.98,9
TestLake,2018-09-28 10:00,8.72,56.95,9
TestLake,2018-09-28 11:00,8.76,56.91,9
TestLake,2018-09-28 12:00,8.77,56.88,9
TestLake,2018-09-28 13:00,8.78,56.88,9
TestLake,2018-09-28 14:00,8.8,56.84,9
TestLake,2018-09-28 15:00,8.83,56.84,9
TestLake,2018-09-28 16:00,8.84,56.73,9
TestLake,2018-09-28 17:00,8.86,56.7,9
TestLake,2018-09-28 18:00,8.85,56.66,9
TestLake,2018-09-28 19:00,8.81,56.59,9
TestLake,2018-09-28 20:00,8.79,56.55,9
TestLake,2018-09-28 21:00,8.67,56.48,9
TestLake,2018-09-28 22:00,8.73,56.37,9
TestLake,2018-09-28 23:00,8.75,56.3,9
TestLake,2018-09-29 00:00,8.72,56.26,9
TestLake,2018-09-29 01:00,8.75,56.23,9
TestLake,2018-09-29 02:00,8.73,56.19,9
TestLake,2018-09-29 03:00,8.76,56.16,9
TestLake,2018-09-29 04:00,8.77,56.08,9
TestLake,2018-09-29 05:00,8.78,55.98,9
TestLake,2018-09-29 06:00,8.8,55.9,9
TestLake,2018-09-29 07:00,8.61,55.8,9
TestLake,2018-09-29 08:00,8.65,55.76,9
TestLake,2018-09-29 09:00,8.8,55.69,9
TestLake,2018-09-29 10:00,8.81,55.65,9
TestLake,2018-09-29 11:00,8.84,55.62,9
TestLake,2018-09-29 12:00,8.9,55.58,9
TestLake,2018-09-29 13:00,8.97,55.58,9
TestLake,2018-09-29 14:00,8.87,55.62,9
TestLake,2018-09-29 15:00,8.9,55.58,9
TestLake,2018-09-29 16:00,8.82,55.54,9
TestLake,2018-09-29 17:00,8.89,55.58,9
TestLake,2018-09-29 18:00,8.83,55.44,9
TestLake,2018-09-29 19:00,8.89,55.54,9
TestLake,2018-09-29 20:00,8.88,55.65,9
TestLake,2018-09-29 21:00,8.88,55.62,9
TestLake,2018-09-29 22:00,8.91,55.58,9
TestLake,2018-09-29 23:00,8.9,55.54,9
TestLake,2018-09-30 00:00,8.91,55.51,9
TestLake,2018-09-30 01:00,8.93,55.47,9
TestLake,2018-09-30 02:00,8.9,55.44,9
TestLake,2018-09-30 03:00,8.92,55.36,9
TestLake,2018-09-30 04:00,8.93,55.29,9
TestLake,2018-09-30 05:00,8.93,55.33,9
TestLake,2018-09-30 06:00,8.93,55.26,9
TestLake,2018-09-30 07:00,8.95,55.18,9
TestLake,2018-09-30 08:00,8.95,55.15,9
TestLake,2018-09-30 09:00,8.95,55.15,9
TestLake,2018-09-30 10:00,8.94,55.15,9
TestLake,2018-09-30 11:00,8.98,55.11,9
TestLake,2018-09-30 12:00,8.99,55.11,9
TestLake,2018-09-30 13:00,8.97,55.11,9
TestLake,2018-09-30 14:00,9.02,55.11,9
TestLake,2018-09-30 15:00,9.04,55.15,9
TestLake,2018-09-30 16:00,9.04,55.15,9
TestLake,2018-09-30 17:00,9.03,55.15,9
TestLake,2018-09-30 18:00,9.05,55.11,9
TestLake,2018-09-30 19:00,9.06,55.08,9
TestLake,2018-09-30 20:00,9.05,55.04,9
TestLake,2018-09-30 21:00,9.03,55,9
TestLake,2018-09-30 22:00,8.98,55,9
TestLake,2018-09-30 23:00,8.96,54.97,9
TestLake,2018-10-01 00:00,8.91,54.97,9
TestLake,2018-10-01 01:00,8.94,54.93,9
TestLake,2018-10-01 02:00,8.85,54.9,9
TestLake,2018-10-01 03:00,8.85,54.86,9
TestLake,2018-10-01 04:00,8.9,54.82,9
TestLake,2018-10-01 05:00,8.89,54.75,9
TestLake,2018-10-01 06:00,8.85,54.72,9
TestLake,2018-10-01 07:00,8.94,54.68,9
TestLake,2018-10-01 08:00,9,54.61,9
TestLake,2018-10-01 09:00,8.95,54.61,9
TestLake,2018-10-01 10:00,9,54.57,9
TestLake,2018-10-01 11:00,9,54.5,9
TestLake,2018-10-01 12:00,9.02,54.46,9
TestLake,2018-10-01 13:00,9.01,54.46,9
TestLake,2018-10-01 14:00,8.96,54.43,9
TestLake,2018-10-01 15:00,8.8,54.39,9
TestLake,2018-10-01 16:00,8.7,54.39,9
TestLake,2018-10-01 17:00,8.71,54.39,9
TestLake,2018-10-01 18:00,8.75,54.39,9
TestLake,2018-10-01 19:00,8.73,54.39,9
TestLake,2018-10-01 20:00,8.72,54.39,9
TestLake,2018-10-01 21:00,8.73,54.39,9
TestLake,2018-10-01 22:00,8.85,54.39,9
TestLake,2018-10-01 23:00,8.81,54.39,9
TestLake,2018-10-02 00:00,8.87,54.39,9
TestLake,2018-10-02 01:00,8.89,54.39,9
TestLake,2018-10-02 02:00,8.91,54.39,9
TestLake,2018-10-02 03:00,8.86,54.32,9
TestLake,2018-10-02 04:00,8.89,54.32,9
TestLake,2018-10-02 05:00,8.9,54.28,9
TestLake,2018-10-02 06:00,8.9,54.28,9
TestLake,2018-10-02 07:00,8.92,54.25,9
TestLake,2018-10-02 08:00,8.91,54.21,9
TestLake,2018-10-02 09:00,8.89,54.21,9
TestLake,2018-10-02 10:00,8.86,54.21,9
TestLake,2018-10-02 11:00,8.87,54.18,9
TestLake,2018-10-02 12:00,8.91,54.14,9
TestLake,2018-10-02 13:00,8.93,54.1,9
TestLake,2018-10-02 14:00,8.99,54.1,9
TestLake,2018-10-02 15:00,8.98,54.07,9
TestLake,2018-10-02 16:00,8.99,54.07,9
TestLake,2018-10-02 17:00,9.01,54.07,9
TestLake,2018-10-02 18:00,9.01,54.07,9
TestLake,2018-10-02 19:00,9.03,54.03,9
TestLake,2018-10-02 20:00,8.99,54.03,9
TestLake,2018-10-02 21:00,9.03,54,9
TestLake,2018-10-02 22:00,9.04,53.96,9
TestLake,2018-10-02 23:00,9.04,53.92,9
TestLake,2018-10-03 00:00,9.03,53.92,9
TestLake,2018-10-03 01:00,9.01,53.89,9
TestLake,2018-10-03 02:00,9.01,53.89,9
TestLake,2018-10-03 03:00,8.97,53.89,9
TestLake,2018-10-03 04:00,8.91,53.89,9
TestLake,2018-10-03 05:00,8.93,53.89,9
TestLake,2018-10-03 06:00,8.96,53.89,9
TestLake,2018-10-03 07:00,8.95,53.85,9
TestLake,2018-10-03 08:00,8.99,53.82,9
TestLake,2018-10-03 09:00,9,53.82,9
TestLake,2018-10-03 10:00,9.01,53.82,9
TestLake,2018-10-03 11:00,9,53.78,9
TestLake,2018-10-03 12:00,9.02,53.78,9
TestLake,2018-10-03 13:00,9.02,53.78,9
TestLake,2018-10-03 14:00,8.99,53.78,9
TestLake,2018-10-03 15:00,9.01,53.78,9
TestLake,2018-10-03 16:00,9.01,53.78,9
TestLake,2018-10-03 17:00,8.92,53.71,9
TestLake,2018-10-03 18:00,9.03,53.74,9
TestLake,2018-10-03 19:00,9.05,53.74,9
TestLake,2018-10-03 20:00,9.13,53.78,9
TestLake,2018-10-03 21:00,9.13,53.71,9
TestLake,2018-10-03 22:00,9.14,53.67,9
TestLake,2018-10-03 23:00,9.15,53.6,9
TestLake,2018-10-04 00:00,9.17,53.49,9
TestLake,2018-10-04 01:00,9.17,53.38,9
TestLake,2018-10-04 02:00,9.19,53.31,9
TestLake,2018-10-04 03:00,9.18,53.24,9
TestLake,2018-10-04 04:00,9.2,53.17,9
TestLake,2018-10-04 05:00,9.19,53.13,9
TestLake,2018-10-04 06:00,9.19,53.1,9
TestLake,2018-10-04 07:00,9.18,52.95,9
TestLake,2018-10-04 08:00,9.19,52.95,9
TestLake,2018-10-04 09:00,9.19,52.95,9
TestLake,2018-10-04 10:00,9.17,52.92,9
TestLake,2018-10-04 11:00,9.18,52.84,9
TestLake,2018-10-04 12:00,9.26,52.77,9
TestLake,2018-10-04 13:00,9.25,52.84,9
TestLake,2018-10-04 14:00,9.22,52.92,9
TestLake,2018-10-04 15:00,9.24,52.95,9
TestLake,2018-10-04 16:00,9.29,52.95,9
TestLake,2018-10-04 17:00,9.28,52.95,9
TestLake,2018-10-04 18:00,9.26,52.95,9
TestLake,2018-10-04 19:00,9.41,52.92,9
TestLake,2018-10-04 20:00,9.3,52.92,9
TestLake,2018-10-04 21:00,9.35,52.88,9
TestLake,2018-10-04 22:00,9.36,52.81,9
TestLake,2018-10-04 23:00,9.35,52.81,9
TestLake,2018-10-05 00:00,9.35,52.74,9
TestLake,2018-10-05 01:00,9.33,52.7,9
TestLake,2018-10-05 02:00,9.31,52.7,9
TestLake,2018-10-05 03:00,9.31,52.63,9
TestLake,2018-10-05 04:00,9.36,52.59,9
TestLake,2018-10-05 05:00,9.36,52.59,9
TestLake,2018-10-05 06:00,9.34,52.56,9
TestLake,2018-10-05 07:00,9.3,52.52,9
TestLake,2018-10-05 08:00,9.27,52.45,9
TestLake,2018-10-05 09:00,9.32,52.41,9
TestLake,2018-10-05 10:00,9.34,52.38,9
TestLake,2018-10-05 11:00,9.23,52.52,9
TestLake,2018-10-05 12:00,9.22,52.56,9
TestLake,2018-10-05 13:00,9.23,52.52,9
TestLake,2018-10-05 14:00,9.27,52.48,9
TestLake,2018-10-05 15:00,9.26,52.48,9
TestLake,2018-10-05 16:00,9.23,52.48,9
TestLake,2018-10-05 17:00,9.15,52.41,9
TestLake,2018-10-05 18:00,9.26,52.34,9
TestLake,2018-10-05 19:00,9.26,52.3,9
TestLake,2018-10-05 20:00,9.31,52.3,9
TestLake,2018-10-05 21:00,9.3,52.3,9
TestLake,2018-10-05 22:00,9.3,52.23,9
TestLake,2018-10-05 23:00,9.27,52.23,9
TestLake,2018-10-06 00:00,9.25,52.16,9
TestLake,2018-10-06 01:00,9.24,52.12,9
TestLake,2018-10-06 02:00,9.26,52.12,9
TestLake,2018-10-06 03:00,9.3,52.09,9
TestLake,2018-10-06 04:00,9.34,52.05,9
TestLake,2018-10-06 05:00,9.34,52.05,9
TestLake,2018-10-06 06:00,9.35,52.05,9
TestLake,2018-10-06 07:00,9.35,51.98,9
TestLake,2018-10-06 08:00,9.36,51.94,9
TestLake,2018-10-06 09:00,9.34,51.87,9
TestLake,2018-10-06 10:00,9.37,51.8,9
TestLake,2018-10-06 11:00,9.4,51.76,9
TestLake,2018-10-06 12:00,9.42,51.73,9
TestLake,2018-10-06 13:00,9.42,51.76,9
TestLake,2018-10-06 14:00,9.4,51.73,9
TestLake,2018-10-06 15:00,9.41,51.73,9
TestLake,2018-10-06 16:00,9.43,51.69,9
TestLake,2018-10-06 17:00,9.45,51.66,9
TestLake,2018-10-06 18:00,9.45,51.66,9
TestLake,2018-10-06 19:00,9.44,51.62,9
TestLake,2018-10-06 20:00,9.41,51.58,9
TestLake,2018-10-06 21:00,9.4,51.55,9
TestLake,2018-10-06 22:00,9.38,51.58,9
TestLake,2018-10-06 23:00,9.34,51.55,9
TestLake,2018-10-07 00:00,9.34,51.51,9
TestLake,2018-10-07 01:00,9.31,51.48,9
TestLake,2018-10-07 02:00,9.42,51.48,9
TestLake,2018-10-07 03:00,9.41,51.44,9
TestLake,2018-10-07 04:00,9.38,51.4,9
TestLake,2018-10-07 05:00,9.32,51.4,9
TestLake,2018-10-07 06:00,9.31,51.4,9
TestLake,2018-10-07 07:00,9.34,51.37,9
TestLake,2018-10-07 08:00,9.3,51.33,9
TestLake,2018-10-07 09:00,9.35,51.33,9
TestLake,2018-10-07 10:00,9.4,51.3,9
TestLake,2018-10-07 11:00,9.39,51.33,9
TestLake,2018-10-07 12:00,9.39,51.33,9
TestLake,2018-10-07 13:00,9.43,51.3,9
TestLake,2018-10-07 14:00,9.44,51.33,9
TestLake,2018-10-07 15:00,9.51,51.33,9
TestLake,2018-10-07 16:00,9.49,51.33,9
TestLake,2018-10-07 17:00,9.52,51.3,9
TestLake,2018-10-07 18:00,9.49,51.26,9
TestLake,2018-10-07 19:00,9.52,51.22,9
TestLake,2018-10-07 20:00,9.41,51.22,9
TestLake,2018-10-07 21:00,9.42,51.22,9
TestLake,2018-10-07 22:00,9.49,51.3,9
TestLake,2018-10-07 23:00,9.54,51.33,9
TestLake,2018-10-08 00:00,9.53,51.19,9
TestLake,2018-10-08 01:00,9.43,51.3,9
TestLake,2018-10-08 02:00,9.44,51.26,9
TestLake,2018-10-08 03:00,9.42,51.26,9
TestLake,2018-10-08 04:00,9.46,51.15,9
TestLake,2018-10-08 05:00,9.46,51.15,9
TestLake,2018-10-08 06:00,9.45,51.15,9
TestLake,2018-10-08 07:00,9.45,51.15,9
TestLake,2018-10-08 08:00,9.47,51.15,9
TestLake,2018-10-08 09:00,9.46,51.12,9
