"Plot Title: Temp_DEP18_20312702_ELLIS1m"
"Date Time, GMT-04:00","Water Temp, °C (LGR S/N: 20312702)"
18/05/24 15:01:00,16.463
18/05/24 16:01:00,16.654
18/05/24 17:01:00,16.630
18/05/24 18:01:00,16.654
18/05/24 19:01:00,16.630
18/05/24 20:01:00,16.582
18/05/24 21:01:00,16.582
18/05/24 22:01:00,16.439
18/05/24 23:01:00,16.439
18/05/25 00:01:00,16.249
18/05/25 01:01:00,16.392
18/05/25 02:01:00,16.249
18/05/25 03:01:00,16.058
18/05/25 04:01:00,15.986
18/05/25 05:01:00,15.915
18/05/25 06:01:00,15.867
18/05/25 07:01:00,15.772
18/05/25 08:01:00,15.796
18/05/25 09:01:00,15.915
18/05/25 10:01:00,16.034
18/05/25 11:01:00,16.225
18/05/25 12:01:00,16.487
18/05/25 13:01:00,16.677
18/05/25 14:01:00,16.915
18/05/25 15:01:00,16.939
18/05/25 16:01:00,17.153
18/05/25 17:01:00,17.391
18/05/25 18:01:00,17.391
18/05/25 19:01:00,17.272
18/05/25 20:01:00,17.296
18/05/25 21:01:00,17.177
18/05/25 22:01:00,17.296
18/05/25 23:01:00,17.415
18/05/26 00:01:00,17.296
18/05/26 01:01:00,17.153
18/05/26 02:01:00,17.225
18/05/26 03:01:00,17.201
18/05/26 04:01:00,17.153
18/05/26 05:01:00,17.130
18/05/26 06:01:00,17.058
18/05/26 07:01:00,17.130
18/05/26 08:01:00,17.034
18/05/26 09:01:00,17.106
18/05/26 10:01:00,17.106
18/05/26 11:01:00,17.177
18/05/26 12:01:00,17.272
18/05/26 13:01:00,17.368
18/05/26 14:01:00,17.463
18/05/26 15:01:00,17.796
18/05/26 16:01:00,17.891
18/05/26 17:01:00,17.843
18/05/26 18:01:00,17.772
18/05/26 19:01:00,17.867
18/05/26 20:01:00,17.915
18/05/26 21:01:00,17.819
18/05/26 22:01:00,17.748
18/05/26 23:01:00,17.653
18/05/27 00:01:00,17.582
18/05/27 01:01:00,17.486
18/05/27 02:01:00,17.344
18/05/27 03:01:00,17.296
18/05/27 04:01:00,17.153
18/05/27 05:01:00,17.058
18/05/27 06:01:00,17.034
18/05/27 07:01:00,17.058
18/05/27 08:01:00,17.106
18/05/27 09:01:00,17.058
18/05/27 10:01:00,17.058
18/05/27 11:01:00,17.130
18/05/27 12:01:00,17.296
18/05/27 13:01:00,17.391
18/05/27 14:01:00,17.582
18/05/27 15:01:00,17.701
18/05/27 16:01:00,17.915
18/05/27 17:01:00,17.867
18/05/27 18:01:00,17.748
18/05/27 19:01:00,17.677
18/05/27 20:01:00,17.629
18/05/27 21:01:00,17.558
18/05/27 22:01:00,17.439
18/05/27 23:01:00,17.344
18/05/28 00:01:00,17.249
18/05/28 01:01:00,17.177
18/05/28 02:01:00,17.130
18/05/28 03:01:00,17.106
18/05/28 04:01:00,17.058
18/05/28 05:01:00,17.058
18/05/28 06:01:00,17.011
18/05/28 07:01:00,16.963
18/05/28 08:01:00,17.106
18/05/28 09:01:00,16.987
18/05/28 10:01:00,16.963
18/05/28 11:01:00,17.011
18/05/28 12:01:00,17.058
18/05/28 13:01:00,17.225
18/05/28 14:01:00,17.249
18/05/28 15:01:00,17.391
18/05/28 16:01:00,17.582
18/05/28 17:01:00,17.724
18/05/28 18:01:00,17.653
18/05/28 19:01:00,17.629
18/05/28 20:01:00,17.605
18/05/28 21:01:00,17.558
18/05/28 22:01:00,17.510
18/05/28 23:01:00,17.463
18/05/29 00:01:00,17.415
18/05/29 01:01:00,17.391
18/05/29 02:01:00,17.344
18/05/29 03:01:00,17.296
18/05/29 04:01:00,17.296
18/05/29 05:01:00,17.272
18/05/29 06:01:00,17.249
18/05/29 07:01:00,17.320
18/05/29 08:01:00,17.415
18/05/29 09:01:00,17.510
18/05/29 10:01:00,17.582
18/05/29 11:01:00,17.701
18/05/29 12:01:00,17.843
18/05/29 13:01:00,18.033
18/05/29 14:01:00,18.247
18/05/29 15:01:00,18.390
18/05/29 16:01:00,18.557
18/05/29 17:01:00,18.961
18/05/29 18:01:00,19.270
18/05/29 19:01:00,19.294
18/05/29 20:01:00,19.151
18/05/29 21:01:00,18.818
18/05/29 22:01:00,19.032
18/05/29 23:01:00,18.913
18/05/30 00:01:00,18.652
18/05/30 01:01:00,18.533
18/05/30 02:01:00,18.438
18/05/30 03:01:00,18.295
18/05/30 04:01:00,18.247
18/05/30 05:01:00,18.176
18/05/30 06:01:00,18.129
18/05/30 07:01:00,18.176
18/05/30 08:01:00,18.247
18/05/30 09:01:00,18.295
18/05/30 10:01:00,18.200
18/05/30 11:01:00,18.343
18/05/30 12:01:00,18.319
18/05/30 13:01:00,18.818
18/05/30 14:01:00,19.008
18/05/30 15:01:00,19.151
18/05/30 16:01:00,19.460
18/05/30 17:01:00,19.508
18/05/30 18:01:00,19.793
18/05/30 19:01:00,19.841
18/05/30 20:01:00,19.627
18/05/30 21:01:00,19.436
18/05/30 22:01:00,19.389
18/05/30 23:01:00,19.270
18/05/31 00:01:00,19.222
18/05/31 01:01:00,19.294
18/05/31 02:01:00,19.175
18/05/31 03:01:00,19.080
18/05/31 04:01:00,19.008
18/05/31 05:01:00,18.937
18/05/31 06:01:00,18.889
18/05/31 07:01:00,18.889
18/05/31 08:01:00,18.961
18/05/31 09:01:00,19.103
18/05/31 10:01:00,19.151
18/05/31 11:01:00,19.175
18/05/31 12:01:00,19.246
18/05/31 13:01:00,19.413
18/05/31 14:01:00,19.365
18/05/31 15:01:00,19.817
18/05/31 16:01:00,19.936
18/05/31 17:01:00,20.484
18/05/31 18:01:00,19.912
18/05/31 19:01:00,20.817
18/05/31 20:01:00,21.294
18/05/31 21:01:00,21.485
18/05/31 22:01:00,21.437
18/05/31 23:01:00,21.151
18/06/01 00:01:00,21.223
18/06/01 01:01:00,21.079
18/06/01 02:01:00,20.984
18/06/01 03:01:00,20.960
18/06/01 04:01:00,20.936
18/06/01 05:01:00,20.865
18/06/01 06:01:00,20.865
18/06/01 07:01:00,20.936
18/06/01 08:01:00,20.865
18/06/01 09:01:00,20.913
18/06/01 10:01:00,20.913
18/06/01 11:01:00,20.889
18/06/01 12:01:00,21.032
18/06/01 13:01:00,21.557
18/06/01 14:01:00,21.963
18/06/01 15:01:00,21.963
18/06/01 16:01:00,21.891
18/06/01 17:01:00,21.843
18/06/01 18:01:00,21.724
18/06/01 19:01:00,21.604
18/06/01 20:01:00,21.748
18/06/01 21:01:00,21.915
18/06/01 22:01:00,22.011
18/06/01 23:01:00,21.963
18/06/02 00:01:00,21.676
18/06/02 01:01:00,21.628
18/06/02 02:01:00,21.676
18/06/02 03:01:00,21.485
18/06/02 04:01:00,21.318
18/06/02 05:01:00,21.246
18/06/02 06:01:00,21.151
18/06/02 07:01:00,21.008
18/06/02 08:01:00,20.865
18/06/02 09:01:00,21.008
18/06/02 10:01:00,20.913
18/06/02 11:01:00,20.841
18/06/02 12:01:00,21.056
18/06/02 13:01:00,21.151
18/06/02 14:01:00,21.318
18/06/02 15:01:00,21.628
18/06/02 16:01:00,21.557
18/06/02 17:01:00,21.604
18/06/02 18:01:00,21.676
18/06/02 19:01:00,21.533
18/06/02 20:01:00,21.437
18/06/02 21:01:00,21.342
18/06/02 22:01:00,21.103
18/06/02 23:01:00,20.913
18/06/03 00:01:00,20.698
18/06/03 01:01:00,20.484
18/06/03 02:01:00,20.293
18/06/03 03:01:00,20.150
18/06/03 04:01:00,19.984
18/06/03 05:01:00,19.865
18/06/03 06:01:00,19.793
18/06/03 07:01:00,19.746
18/06/03 08:01:00,19.722
18/06/03 09:01:00,19.865
18/06/03 10:01:00,19.936
18/06/03 11:01:00,20.198
18/06/03 12:01:00,20.317
18/06/03 13:01:00,20.507
18/06/03 14:01:00,20.722
18/06/03 15:01:00,20.913
18/06/03 16:01:00,21.151
18/06/03 17:01:00,21.390
18/06/03 18:01:00,21.557
18/06/03 19:01:00,21.366
18/06/03 20:01:00,20.817
18/06/03 21:01:00,20.865
18/06/03 22:01:00,20.889
18/06/03 23:01:00,20.698
18/06/04 00:01:00,20.531
18/06/04 01:01:00,20.317
18/06/04 02:01:00,20.150
18/06/04 03:01:00,20.031
18/06/04 04:01:00,19.865
18/06/04 05:01:00,19.793
18/06/04 06:01:00,19.722
18/06/04 07:01:00,19.674
18/06/04 08:01:00,19.579
18/06/04 09:01:00,19.460
18/06/04 10:01:00,19.365
18/06/04 11:01:00,19.294
18/06/04 12:01:00,19.222
18/06/04 13:01:00,19.151
18/06/04 14:01:00,19.056
18/06/04 15:01:00,18.985
18/06/04 16:01:00,18.866
18/06/04 17:01:00,18.747
18/06/04 18:01:00,18.675
18/06/04 19:01:00,18.580
18/06/04 20:01:00,18.461
18/06/04 21:01:00,18.366
18/06/04 22:01:00,18.271
18/06/04 23:01:00,18.152
18/06/05 00:01:00,18.057
18/06/05 01:01:00,17.986
18/06/05 02:01:00,17.915
18/06/05 03:01:00,17.819
18/06/05 04:01:00,17.724
18/06/05 05:01:00,17.653
18/06/05 06:01:00,17.605
18/06/05 07:01:00,17.486
18/06/05 08:01:00,17.463
18/06/05 09:01:00,17.439
18/06/05 10:01:00,17.439
18/06/05 11:01:00,17.439
18/06/05 12:01:00,17.463
18/06/05 13:01:00,17.486
18/06/05 14:01:00,17.534
18/06/05 15:01:00,17.439
18/06/05 16:01:00,17.344
18/06/05 17:01:00,17.296
18/06/05 18:01:00,17.296
18/06/05 19:01:00,17.296
18/06/05 20:01:00,17.249
18/06/05 21:01:00,17.249
18/06/05 22:01:00,17.225
18/06/05 23:01:00,17.201
18/06/06 00:01:00,17.153
18/06/06 01:01:00,17.106
18/06/06 02:01:00,17.058
18/06/06 03:01:00,17.011
18/06/06 04:01:00,16.987
18/06/06 05:01:00,16.963
18/06/06 06:01:00,16.915
18/06/06 07:01:00,16.868
18/06/06 08:01:00,16.868
18/06/06 09:01:00,16.868
18/06/06 10:01:00,16.892
18/06/06 11:01:00,16.963
18/06/06 12:01:00,16.963
18/06/06 13:01:00,16.963
18/06/06 14:01:00,16.963
18/06/06 15:01:00,17.034
18/06/06 16:01:00,17.201
18/06/06 17:01:00,17.391
18/06/06 18:01:00,17.463
18/06/06 19:01:00,17.558
18/06/06 20:01:00,17.534
18/06/06 21:01:00,17.415
18/06/06 22:01:00,17.296
18/06/06 23:01:00,17.177
18/06/07 00:01:00,17.058
18/06/07 01:01:00,16.963
18/06/07 02:01:00,16.868
18/06/07 03:01:00,16.796
18/06/07 04:01:00,16.725
18/06/07 05:01:00,16.630
18/06/07 06:01:00,16.582
18/06/07 07:01:00,16.558
18/06/07 08:01:00,16.677
18/06/07 09:01:00,16.749
18/06/07 10:01:00,16.796
18/06/07 11:01:00,16.749
18/06/07 12:01:00,16.796
18/06/07 13:01:00,16.773
18/06/07 14:01:00,16.844
18/06/07 15:01:00,17.011
18/06/07 16:01:00,17.034
18/06/07 17:01:00,17.034
18/06/07 18:01:00,17.130
18/06/07 19:01:00,17.082
18/06/07 20:01:00,16.963
18/06/07 21:01:00,16.915
18/06/07 22:01:00,16.963
18/06/07 23:01:00,16.915
18/06/08 00:01:00,16.892
18/06/08 01:01:00,16.820
18/06/08 02:01:00,16.796
18/06/08 03:01:00,16.773
18/06/08 04:01:00,16.749
18/06/08 05:01:00,16.701
18/06/08 06:01:00,16.654
18/06/08 07:01:00,16.654
18/06/08 08:01:00,16.749
18/06/08 09:01:00,16.868
18/06/08 10:01:00,16.963
18/06/08 11:01:00,17.058
18/06/08 12:01:00,17.153
18/06/08 13:01:00,17.249
18/06/08 14:01:00,17.391
18/06/08 15:01:00,17.486
18/06/08 16:01:00,17.677
18/06/08 17:01:00,17.796
18/06/08 18:01:00,17.843
18/06/08 19:01:00,17.938
18/06/08 20:01:00,17.867
18/06/08 21:01:00,17.938
18/06/08 22:01:00,18.010
18/06/08 23:01:00,17.819
18/06/09 00:01:00,17.724
18/06/09 01:01:00,17.534
18/06/09 02:01:00,17.439
18/06/09 03:01:00,17.368
18/06/09 04:01:00,17.272
18/06/09 05:01:00,17.225
18/06/09 06:01:00,17.177
18/06/09 07:01:00,17.225
18/06/09 08:01:00,17.296
18/06/09 09:01:00,17.272
18/06/09 10:01:00,17.368
18/06/09 11:01:00,17.391
18/06/09 12:01:00,17.415
18/06/09 13:01:00,17.582
18/06/09 14:01:00,17.629
18/06/09 15:01:00,17.724
18/06/09 16:01:00,17.843
18/06/09 17:01:00,17.915
18/06/09 18:01:00,17.915
18/06/09 19:01:00,17.938
18/06/09 20:01:00,18.105
18/06/09 21:01:00,18.105
18/06/09 22:01:00,18.057
18/06/09 23:01:00,17.915
18/06/10 00:01:00,17.724
18/06/10 01:01:00,17.629
18/06/10 02:01:00,17.534
18/06/10 03:01:00,17.486
18/06/10 04:01:00,17.391
18/06/10 05:01:00,17.344
18/06/10 06:01:00,17.272
18/06/10 07:01:00,17.296
18/06/10 08:01:00,17.296
18/06/10 09:01:00,17.344
18/06/10 10:01:00,17.439
18/06/10 11:01:00,17.534
18/06/10 12:01:00,17.605
18/06/10 13:01:00,17.796
18/06/10 14:01:00,18.057
18/06/10 15:01:00,18.461
18/06/10 16:01:00,18.557
18/06/10 17:01:00,18.628
18/06/10 18:01:00,18.652
18/06/10 19:01:00,18.747
18/06/10 20:01:00,18.961
18/06/10 21:01:00,18.675
18/06/10 22:01:00,18.557
18/06/10 23:01:00,18.414
18/06/11 00:01:00,18.271
18/06/11 01:01:00,18.176
18/06/11 02:01:00,18.057
18/06/11 03:01:00,17.915
18/06/11 04:01:00,17.796
18/06/11 05:01:00,17.701
18/06/11 06:01:00,17.653
18/06/11 07:01:00,17.677
18/06/11 08:01:00,17.748
18/06/11 09:01:00,17.891
18/06/11 10:01:00,17.962
18/06/11 11:01:00,17.915
18/06/11 12:01:00,18.557
18/06/11 13:01:00,19.151
18/06/11 14:01:00,19.294
18/06/11 15:01:00,19.532
18/06/11 16:01:00,19.817
18/06/11 17:01:00,20.174
18/06/11 18:01:00,20.484
18/06/11 19:01:00,20.174
18/06/11 20:01:00,19.960
18/06/11 21:01:00,19.817
18/06/11 22:01:00,20.055
18/06/11 23:01:00,19.817
18/06/12 00:01:00,19.508
18/06/12 01:01:00,19.294
18/06/12 02:01:00,19.127
18/06/12 03:01:00,18.937
18/06/12 04:01:00,18.771
18/06/12 05:01:00,18.628
18/06/12 06:01:00,18.509
18/06/12 07:01:00,18.509
18/06/12 08:01:00,18.604
18/06/12 09:01:00,18.557
18/06/12 10:01:00,18.580
18/06/12 11:01:00,18.818
18/06/12 12:01:00,18.961
18/06/12 13:01:00,19.056
18/06/12 14:01:00,19.246
18/06/12 15:01:00,19.365
18/06/12 16:01:00,19.460
18/06/12 17:01:00,19.579
18/06/12 18:01:00,19.579
18/06/12 19:01:00,19.674
18/06/12 20:01:00,19.555
18/06/12 21:01:00,19.508
18/06/12 22:01:00,19.436
18/06/12 23:01:00,19.222
18/06/13 00:01:00,19.246
18/06/13 01:01:00,19.127
18/06/13 02:01:00,18.985
18/06/13 03:01:00,18.889
18/06/13 04:01:00,18.794
18/06/13 05:01:00,18.699
18/06/13 06:01:00,18.604
18/06/13 07:01:00,18.580
18/06/13 08:01:00,18.699
18/06/13 09:01:00,18.985
18/06/13 10:01:00,19.103
18/06/13 11:01:00,19.294
18/06/13 12:01:00,19.532
18/06/13 13:01:00,20.055
18/06/13 14:01:00,20.055
18/06/13 15:01:00,20.793
18/06/13 16:01:00,21.056
18/06/13 17:01:00,21.533
18/06/13 18:01:00,21.748
18/06/13 19:01:00,21.795
18/06/13 20:01:00,21.509
18/06/13 21:01:00,21.294
18/06/13 22:01:00,21.342
18/06/13 23:01:00,21.294
18/06/14 00:01:00,21.103
18/06/14 01:01:00,20.889
18/06/14 02:01:00,20.889
18/06/14 03:01:00,20.722
18/06/14 04:01:00,20.555
18/06/14 05:01:00,20.388
18/06/14 06:01:00,20.341
18/06/14 07:01:00,20.317
18/06/14 08:01:00,20.222
18/06/14 09:01:00,20.222
18/06/14 10:01:00,20.174
18/06/14 11:01:00,20.150
18/06/14 12:01:00,20.222
18/06/14 13:01:00,20.222
18/06/14 14:01:00,20.126
18/06/14 15:01:00,20.031
18/06/14 16:01:00,19.984
18/06/14 17:01:00,19.912
18/06/14 18:01:00,19.841
18/06/14 19:01:00,19.722
18/06/14 20:01:00,19.627
18/06/14 21:01:00,19.532
18/06/14 22:01:00,19.436
18/06/14 23:01:00,19.318
18/06/15 00:01:00,19.175
18/06/15 01:01:00,19.127
18/06/15 02:01:00,19.032
18/06/15 03:01:00,18.913
18/06/15 04:01:00,18.794
18/06/15 05:01:00,18.723
18/06/15 06:01:00,18.675
18/06/15 07:01:00,18.699
18/06/15 08:01:00,18.747
18/06/15 09:01:00,18.961
18/06/15 10:01:00,19.127
18/06/15 11:01:00,19.365
18/06/15 12:01:00,19.460
18/06/15 13:01:00,19.651
18/06/15 14:01:00,19.817
18/06/15 15:01:00,20.079
18/06/15 16:01:00,20.317
18/06/15 17:01:00,20.698
18/06/15 18:01:00,20.698
18/06/15 19:01:00,20.603
18/06/15 20:01:00,20.579
18/06/15 21:01:00,20.388
18/06/15 22:01:00,20.269
18/06/15 23:01:00,20.150
18/06/16 00:01:00,19.888
18/06/16 01:01:00,19.746
18/06/16 02:01:00,19.579
18/06/16 03:01:00,19.532
18/06/16 04:01:00,19.460
18/06/16 05:01:00,19.436
18/06/16 06:01:00,19.413
18/06/16 07:01:00,19.460
18/06/16 08:01:00,19.555
18/06/16 09:01:00,19.674
18/06/16 10:01:00,19.770
18/06/16 11:01:00,19.936
18/06/16 12:01:00,20.079
18/06/16 13:01:00,20.246
18/06/16 14:01:00,20.507
18/06/16 15:01:00,20.722
18/06/16 16:01:00,21.056
18/06/16 17:01:00,21.127
18/06/16 18:01:00,20.960
18/06/16 19:01:00,21.079
18/06/16 20:01:00,21.127
18/06/16 21:01:00,21.223
18/06/16 22:01:00,21.223
18/06/16 23:01:00,20.817
18/06/17 00:01:00,20.698
18/06/17 01:01:00,20.627
18/06/17 02:01:00,20.579
18/06/17 03:01:00,20.460
18/06/17 04:01:00,20.341
18/06/17 05:01:00,20.222
18/06/17 06:01:00,20.174
18/06/17 07:01:00,20.150
18/06/17 08:01:00,20.222
18/06/17 09:01:00,20.341
18/06/17 10:01:00,20.293
18/06/17 11:01:00,20.579
18/06/17 12:01:00,20.388
18/06/17 13:01:00,20.722
18/06/17 14:01:00,20.936
18/06/17 15:01:00,20.889
18/06/17 16:01:00,21.366
18/06/17 17:01:00,21.437
18/06/17 18:01:00,21.509
18/06/17 19:01:00,21.652
18/06/17 20:01:00,21.509
18/06/17 21:01:00,21.485
18/06/17 22:01:00,21.461
18/06/17 23:01:00,21.342
18/06/18 00:01:00,21.270
18/06/18 01:01:00,21.175
18/06/18 02:01:00,21.151
18/06/18 03:01:00,21.151
18/06/18 04:01:00,21.079
18/06/18 05:01:00,20.960
18/06/18 06:01:00,20.865
18/06/18 07:01:00,20.770
18/06/18 08:01:00,20.722
18/06/18 09:01:00,20.722
18/06/18 10:01:00,20.722
18/06/18 11:01:00,20.770
18/06/18 12:01:00,20.936
18/06/18 13:01:00,21.008
18/06/18 14:01:00,21.008
18/06/18 15:01:00,21.008
18/06/18 16:01:00,21.151
18/06/18 17:01:00,21.127
18/06/18 18:01:00,20.984
18/06/18 19:01:00,21.079
18/06/18 20:01:00,21.127
18/06/18 21:01:00,21.175
18/06/18 22:01:00,21.223
18/06/18 23:01:00,21.246
18/06/19 00:01:00,21.199
18/06/19 01:01:00,21.079
18/06/19 02:01:00,20.960
18/06/19 03:01:00,20.841
18/06/19 04:01:00,20.722
18/06/19 05:01:00,20.555
18/06/19 06:01:00,20.436
18/06/19 07:01:00,20.365
18/06/19 08:01:00,20.246
18/06/19 09:01:00,20.174
18/06/19 10:01:00,20.198
18/06/19 11:01:00,20.293
18/06/19 12:01:00,20.388
18/06/19 13:01:00,20.460
18/06/19 14:01:00,20.531
18/06/19 15:01:00,20.627
18/06/19 16:01:00,20.627
18/06/19 17:01:00,20.603
18/06/19 18:01:00,20.579
18/06/19 19:01:00,20.579
18/06/19 20:01:00,20.460
18/06/19 21:01:00,20.436
18/06/19 22:01:00,20.388
18/06/19 23:01:00,20.246
18/06/20 00:01:00,20.055
18/06/20 01:01:00,20.031
18/06/20 02:01:00,20.007
18/06/20 03:01:00,19.936
18/06/20 04:01:00,19.888
18/06/20 05:01:00,19.817
18/06/20 06:01:00,19.770
18/06/20 07:01:00,19.817
18/06/20 08:01:00,19.865
18/06/20 09:01:00,19.960
18/06/20 10:01:00,20.055
18/06/20 11:01:00,20.174
18/06/20 12:01:00,20.365
18/06/20 13:01:00,20.531
18/06/20 14:01:00,20.722
18/06/20 15:01:00,20.936
18/06/20 16:01:00,21.103
18/06/20 17:01:00,21.294
18/06/20 18:01:00,21.318
18/06/20 19:01:00,21.509
18/06/20 20:01:00,21.461
18/06/20 21:01:00,21.461
18/06/20 22:01:00,21.390
18/06/20 23:01:00,21.294
18/06/21 00:01:00,21.079
18/06/21 01:01:00,20.960
18/06/21 02:01:00,20.936
18/06/21 03:01:00,20.793
18/06/21 04:01:00,20.579
18/06/21 05:01:00,20.460
18/06/21 06:01:00,20.555
18/06/21 07:01:00,20.507
18/06/21 08:01:00,20.436
18/06/21 09:01:00,20.531
18/06/21 10:01:00,20.722
18/06/21 11:01:00,20.865
18/06/21 12:01:00,21.079
18/06/21 13:01:00,21.175
18/06/21 14:01:00,21.294
18/06/21 15:01:00,21.390
18/06/21 16:01:00,21.461
18/06/21 17:01:00,21.676
18/06/21 18:01:00,21.676
18/06/21 19:01:00,21.724
18/06/21 20:01:00,21.581
18/06/21 21:01:00,21.461
18/06/21 22:01:00,21.270
18/06/21 23:01:00,21.151
18/06/22 00:01:00,21.032
18/06/22 01:01:00,20.913
18/06/22 02:01:00,20.817
18/06/22 03:01:00,20.698
18/06/22 04:01:00,20.603
18/06/22 05:01:00,20.484
18/06/22 06:01:00,20.436
18/06/22 07:01:00,20.484
18/06/22 08:01:00,20.484
18/06/22 09:01:00,20.579
18/06/22 10:01:00,20.650
18/06/22 11:01:00,20.793
18/06/22 12:01:00,21.103
18/06/22 13:01:00,21.342
18/06/22 14:01:00,21.819
18/06/22 15:01:00,22.226
18/06/22 16:01:00,22.393
18/06/22 17:01:00,22.609
18/06/22 18:01:00,22.657
18/06/22 19:01:00,22.657
18/06/22 20:01:00,22.417
18/06/22 21:01:00,22.178
18/06/22 22:01:00,22.011
18/06/22 23:01:00,21.891
18/06/23 00:01:00,21.772
18/06/23 01:01:00,21.676
18/06/23 02:01:00,21.509
18/06/23 03:01:00,21.390
18/06/23 04:01:00,21.246
18/06/23 05:01:00,21.103
18/06/23 06:01:00,21.056
18/06/23 07:01:00,21.032
18/06/23 08:01:00,21.032
18/06/23 09:01:00,21.151
18/06/23 10:01:00,21.151
18/06/23 11:01:00,21.270
18/06/23 12:01:00,21.318
18/06/23 13:01:00,21.175
18/06/23 14:01:00,21.223
18/06/23 15:01:00,21.318
18/06/23 16:01:00,21.270
18/06/23 17:01:00,21.342
18/06/23 18:01:00,21.223
18/06/23 19:01:00,21.127
18/06/23 20:01:00,21.103
18/06/23 21:01:00,21.008
18/06/23 22:01:00,20.936
18/06/23 23:01:00,20.889
18/06/24 00:01:00,20.793
18/06/24 01:01:00,20.722
18/06/24 02:01:00,20.650
18/06/24 03:01:00,20.579
18/06/24 04:01:00,20.531
18/06/24 05:01:00,20.460
18/06/24 06:01:00,20.436
18/06/24 07:01:00,20.436
18/06/24 08:01:00,20.460
18/06/24 09:01:00,20.531
18/06/24 10:01:00,20.627
18/06/24 11:01:00,20.674
18/06/24 12:01:00,20.722
18/06/24 13:01:00,20.817
18/06/24 14:01:00,20.770
18/06/24 15:01:00,20.865
18/06/24 16:01:00,20.984
18/06/24 17:01:00,21.175
18/06/24 18:01:00,21.103
18/06/24 19:01:00,21.437
18/06/24 20:01:00,21.533
18/06/24 21:01:00,21.413
18/06/24 22:01:00,21.246
18/06/24 23:01:00,21.127
18/06/25 00:01:00,21.008
18/06/25 01:01:00,20.913
18/06/25 02:01:00,20.841
18/06/25 03:01:00,20.722
18/06/25 04:01:00,20.579
18/06/25 05:01:00,20.484
18/06/25 06:01:00,20.388
18/06/25 07:01:00,20.246
18/06/25 08:01:00,20.198
18/06/25 09:01:00,20.198
18/06/25 10:01:00,20.198
18/06/25 11:01:00,20.484
18/06/25 12:01:00,20.555
18/06/25 13:01:00,20.388
18/06/25 14:01:00,20.365
18/06/25 15:01:00,20.507
18/06/25 16:01:00,20.341
18/06/25 17:01:00,20.293
18/06/25 18:01:00,20.341
18/06/25 19:01:00,20.317
18/06/25 20:01:00,20.222
18/06/25 21:01:00,20.150
18/06/25 22:01:00,20.079
18/06/25 23:01:00,20.007
18/06/26 00:01:00,19.936
18/06/26 01:01:00,19.888
18/06/26 02:01:00,19.817
18/06/26 03:01:00,19.746
18/06/26 04:01:00,19.651
18/06/26 05:01:00,19.579
18/06/26 06:01:00,19.579
18/06/26 07:01:00,19.651
18/06/26 08:01:00,19.817
18/06/26 09:01:00,19.674
18/06/26 10:01:00,19.651
18/06/26 11:01:00,19.793
18/06/26 12:01:00,19.960
18/06/26 13:01:00,20.126
18/06/26 14:01:00,20.341
18/06/26 15:01:00,20.579
18/06/26 16:01:00,20.960
18/06/26 17:01:00,21.199
18/06/26 18:01:00,21.175
18/06/26 19:01:00,21.103
18/06/26 20:01:00,21.032
18/06/26 21:01:00,20.841
18/06/26 22:01:00,20.770
18/06/26 23:01:00,20.650
18/06/27 00:01:00,20.507
18/06/27 01:01:00,20.388
18/06/27 02:01:00,20.293
18/06/27 03:01:00,20.198
18/06/27 04:01:00,20.103
18/06/27 05:01:00,20.007
18/06/27 06:01:00,19.960
18/06/27 07:01:00,20.007
18/06/27 08:01:00,20.007
18/06/27 09:01:00,20.198
18/06/27 10:01:00,20.293
18/06/27 11:01:00,20.388
18/06/27 12:01:00,20.746
18/06/27 13:01:00,20.984
18/06/27 14:01:00,21.557
18/06/27 15:01:00,21.509
18/06/27 16:01:00,21.724
18/06/27 17:01:00,21.867
18/06/27 18:01:00,21.891
18/06/27 19:01:00,21.939
18/06/27 20:01:00,21.843
18/06/27 21:01:00,21.795
18/06/27 22:01:00,21.700
18/06/27 23:01:00,21.652
18/06/28 00:01:00,21.581
18/06/28 01:01:00,21.437
18/06/28 02:01:00,21.318
18/06/28 03:01:00,21.223
18/06/28 04:01:00,21.127
18/06/28 05:01:00,20.984
18/06/28 06:01:00,20.984
18/06/28 07:01:00,20.889
18/06/28 08:01:00,20.936
18/06/28 09:01:00,20.913
18/06/28 10:01:00,20.770
18/06/28 11:01:00,20.793
18/06/28 12:01:00,20.698
18/06/28 13:01:00,20.817
18/06/28 14:01:00,20.841
18/06/28 15:01:00,20.913
18/06/28 16:01:00,20.913
18/06/28 17:01:00,20.841
18/06/28 18:01:00,20.889
18/06/28 19:01:00,20.936
18/06/28 20:01:00,20.913
18/06/28 21:01:00,20.889
18/06/28 22:01:00,20.889
18/06/28 23:01:00,20.865
18/06/29 00:01:00,20.841
18/06/29 01:01:00,20.770
18/06/29 02:01:00,20.746
18/06/29 03:01:00,20.722
18/06/29 04:01:00,20.650
18/06/29 05:01:00,20.579
18/06/29 06:01:00,20.579
18/06/29 07:01:00,20.698
18/06/29 08:01:00,20.817
18/06/29 09:01:00,20.889
18/06/29 10:01:00,20.817
18/06/29 11:01:00,21.318
18/06/29 12:01:00,21.772
18/06/29 13:01:00,22.226
18/06/29 14:01:00,22.321
18/06/29 15:01:00,22.872
18/06/29 16:01:00,22.776
18/06/29 17:01:00,23.064
18/06/29 18:01:00,22.944
18/06/29 19:01:00,22.776
18/06/29 20:01:00,22.657
