Date.Time,Battery,Water.Temp.C,DO.mg.L,Q,SiteID
2019-12-31 04:47,3.41,8.409,9.646,1.009,7392-354869
2019-12-31 05:17,3.41,8.428,9.666,1.009,7392-354869
2019-12-31 05:47,3.41,8.484,9.632,1.009,7392-354869
2019-12-31 06:17,3.41,8.484,9.686,1.01,7392-354869
2019-12-31 06:47,3.41,8.475,9.634,1.01,7392-354869
2019-12-31 07:17,3.41,8.54,9.635,1.011,7392-354869
2019-12-31 07:47,3.41,8.493,9.595,1.01,7392-354869
2019-12-31 08:17,3.41,8.475,9.577,1.01,7392-354869
2019-12-31 08:47,3.41,8.456,9.538,1.01,7392-354869
2019-12-31 09:17,3.42,8.484,9.485,1.009,7392-354869
2019-12-31 09:47,3.41,8.456,9.493,1.009,7392-354869
2019-12-31 10:17,3.41,8.428,9.507,1.009,7392-354869
2019-12-31 10:47,3.41,8.4,9.478,1.009,7392-354869
2019-12-31 11:17,3.42,8.39,9.458,1.009,7392-354869
2019-12-31 11:47,3.41,8.381,9.414,1.011,7392-354869
2019-12-31 12:17,3.42,8.353,9.372,1.01,7392-354869
2019-12-31 12:47,3.42,8.353,9.385,1.01,7392-354869
2019-12-31 13:17,3.41,8.381,9.58,1.009,7392-354869
2019-12-31 13:47,3.41,8.409,9.832,1.01,7392-354869
2019-12-31 14:17,3.42,8.456,9.8,1.01,7392-354869
2019-12-31 14:47,3.42,8.465,9.819,1.01,7392-354869
2019-12-31 15:17,3.42,8.568,9.983,1.01,7392-354869
2019-12-31 15:47,3.42,8.624,9.811,1.01,7392-354869
2019-12-31 16:17,3.42,8.717,9.807,1.009,7392-354869
2019-12-31 16:47,3.42,8.69,9.872,1.009,7392-354869
2019-12-31 17:17,3.42,8.634,9.777,1.009,7392-354869
2019-12-31 17:47,3.42,8.866,9.59,1.011,7392-354869
2019-12-31 18:17,3.42,8.829,9.774,1.011,7392-354869
2019-12-31 18:47,3.42,8.885,9.566,1.011,7392-354869
2019-12-31 19:17,3.42,9.043,9.599,1.009,7392-354869
2019-12-31 19:47,3.42,9.117,9.575,1.009,7392-354869
2019-12-31 20:17,3.42,9.117,9.381,1.009,7392-354869
2019-12-31 20:47,3.42,9.043,9.207,1.009,7392-354869
2019-12-31 21:17,3.42,9.006,9.102,1.009,7392-354869
2019-12-31 21:47,3.42,8.941,9.026,1.01,7392-354869
2019-12-31 22:17,3.42,8.885,8.923,1.009,7392-354869
2019-12-31 22:47,3.42,8.755,8.89,1.01,7392-354869
2019-12-31 23:17,3.42,8.708,8.821,1.009,7392-354869
2019-12-31 23:47,3.42,8.615,8.78,1.01,7392-354869
2020-01-01 00:17,3.42,8.521,8.824,1.01,7392-354869
2020-01-01 00:47,3.42,8.484,8.812,1.01,7392-354869
2020-01-01 01:17,3.42,8.409,8.739,1.01,7392-354869
2020-01-01 01:47,3.42,8.381,8.673,1.01,7392-354869
2020-01-01 02:17,3.42,8.278,8.714,1.01,7392-354869
2020-01-01 02:47,3.42,8.231,8.678,1.009,7392-354869
2020-01-01 03:17,3.42,8.203,8.645,1.01,7392-354869
2020-01-01 03:47,3.42,8.137,8.67,1.01,7392-354869
2020-01-01 04:17,3.42,8.061,8.702,1.01,7392-354869
2020-01-01 04:47,3.42,8.09,8.738,1.01,7392-354869
2020-01-01 05:17,3.42,8.08,8.871,1.01,7392-354869
2020-01-01 05:47,3.42,8.09,8.997,1.011,7392-354869
2020-01-01 06:17,3.42,8.005,9.1,1.01,7392-354869
2020-01-01 06:47,3.42,7.986,9.011,1.01,7392-354869
2020-01-01 07:17,3.42,7.872,8.885,1.01,7392-354869
2020-01-01 07:47,3.42,7.835,8.844,1.011,7392-354869
2020-01-01 08:17,3.42,7.778,8.874,1.01,7392-354869
2020-01-01 08:47,3.42,7.749,8.943,1.009,7392-354869
2020-01-01 09:17,3.42,7.683,8.923,1.011,7392-354869
2020-01-01 09:47,3.42,7.579,8.777,1.01,7392-354869
2020-01-01 10:17,3.41,7.455,8.65,1.01,7392-354869
2020-01-01 10:47,3.42,7.283,8.602,1.01,7392-354869
2020-01-01 11:17,3.42,7.14,8.608,1.01,7392-354869
2020-01-01 11:47,3.42,7.082,8.626,1.01,7392-354869
2020-01-01 12:17,3.42,6.977,8.595,1.009,7392-354869
2020-01-01 12:47,3.42,6.871,8.741,1.01,7392-354869
2020-01-01 13:17,3.41,6.89,8.815,1.01,7392-354869
2020-01-01 13:47,3.42,6.948,8.855,1.01,7392-354869
2020-01-01 14:17,3.42,7.082,9.017,1.01,7392-354869
2020-01-01 14:47,3.42,7.149,8.853,1.009,7392-354869
2020-01-01 15:17,3.42,7.063,8.944,1.01,7392-354869
2020-01-01 15:47,3.42,7.197,9.021,1.01,7392-354869
2020-01-01 16:17,3.42,7.235,9.056,1.011,7392-354869
2020-01-01 16:47,3.41,7.216,9.136,1.01,7392-354869
2020-01-01 17:17,3.42,7.226,9.152,1.011,7392-354869
2020-01-01 17:47,3.41,7.13,9.188,1.01,7392-354869
2020-01-01 18:17,3.41,7.417,9.245,1.011,7392-354869
2020-01-01 18:47,3.42,7.35,9.407,1.01,7392-354869
2020-01-01 19:17,3.42,7.436,9.395,1.011,7392-354869
2020-01-01 19:47,3.42,6.89,9.463,1.009,7392-354869
2020-01-01 20:17,3.42,6.9,9.553,1.011,7392-354869
2020-01-01 20:47,3.42,6.688,9.487,1.011,7392-354869
2020-01-01 21:17,3.41,6.426,9.527,1.01,7392-354869
2020-01-01 21:47,3.41,6.378,9.531,1.01,7392-354869
2020-01-01 22:17,3.42,6.407,9.573,1.011,7392-354869
2020-01-01 22:47,3.41,6.455,9.563,1.01,7392-354869
2020-01-01 23:17,3.41,6.465,9.65,1.01,7392-354869
2020-01-01 23:47,3.41,6.465,9.65,1.01,7392-354869
2020-01-02 00:17,3.41,6.523,9.707,1.01,7392-354869
2020-01-02 00:47,3.41,6.494,9.674,1.011,7392-354869
2020-01-02 01:17,3.41,6.504,9.667,1.011,7392-354869
2020-01-02 01:47,3.41,6.455,9.594,1.01,7392-354869
2020-01-02 02:17,3.41,6.397,9.536,1.01,7392-354869
2020-01-02 02:47,3.41,6.368,9.557,1.011,7392-354869
2020-01-02 03:17,3.41,6.339,9.513,1.011,7392-354869
2020-01-02 03:47,3.41,6.222,9.513,1.01,7392-354869
2020-01-02 04:17,3.41,6.193,9.459,1.011,7392-354869
2020-01-02 04:47,3.41,6.173,9.435,1.01,7392-354869
2020-01-02 05:17,3.41,6.144,9.423,1.011,7392-354869
2020-01-02 05:47,3.41,6.125,9.391,1.011,7392-354869
2020-01-02 06:17,3.41,6.046,9.342,1.01,7392-354869
2020-01-02 06:47,3.41,5.988,9.323,1.011,7392-354869
2020-01-02 07:17,3.41,5.87,9.321,1.01,7392-354869
2020-01-02 07:47,3.41,5.831,9.32,1.011,7392-354869
2020-01-02 08:17,3.41,5.743,9.31,1.01,7392-354869
2020-01-02 08:47,3.41,5.733,9.303,1.01,7392-354869
2020-01-02 09:17,3.41,5.684,9.297,1.011,7392-354869
2020-01-02 09:47,3.41,5.644,9.291,1.011,7392-354869
2020-01-02 10:17,3.41,5.565,9.295,1.011,7392-354869
2020-01-02 10:47,3.41,5.536,9.27,1.012,7392-354869
2020-01-02 11:17,3.41,5.506,9.261,1.011,7392-354869
2020-01-02 11:47,3.41,5.496,9.239,1.011,7392-354869
2020-01-02 12:17,3.41,5.427,9.257,1.012,7392-354869
2020-01-02 12:47,3.41,5.229,9.421,1.011,7392-354869
2020-01-02 13:17,3.41,5.239,9.567,1.011,7392-354869
2020-01-02 13:47,3.41,5.229,10.035,1.011,7392-354869
2020-01-02 14:17,3.41,5.239,10.262,1.011,7392-354869
2020-01-02 14:47,3.41,5.229,10.418,1.011,7392-354869
2020-01-02 15:17,3.41,5.239,10.043,1.011,7392-354869
2020-01-02 15:47,3.41,5.318,9.873,1.011,7392-354869
2020-01-02 16:17,3.41,5.358,9.909,1.011,7392-354869
2020-01-02 16:47,3.41,5.407,9.982,1.012,7392-354869
2020-01-02 17:17,3.41,5.526,9.988,1.011,7392-354869
2020-01-02 17:47,3.41,5.654,10.048,1.011,7392-354869
2020-01-02 18:17,3.41,5.811,10.1,1.011,7392-354869
2020-01-02 18:47,3.41,5.909,10.081,1.01,7392-354869
2020-01-02 19:17,3.41,5.88,10.02,1.011,7392-354869
2020-01-02 19:47,3.41,5.644,10.076,1.011,7392-354869
2020-01-02 20:17,3.41,5.437,10.024,1.012,7392-354869
2020-01-02 20:47,3.41,5.229,9.661,1.011,7392-354869
2020-01-02 21:17,3.41,5.11,9.448,1.012,7392-354869
2020-01-02 21:47,3.41,5.13,9.308,1.012,7392-354869
2020-01-02 22:17,3.41,5.16,9.33,1.011,7392-354869
2020-01-02 22:47,3.41,5.259,9.347,1.011,7392-354869
2020-01-02 23:17,3.41,5.269,9.34,1.011,7392-354869
2020-01-02 23:47,3.41,5.318,9.38,1.011,7392-354869
2020-01-03 00:17,3.41,5.298,9.414,1.01,7392-354869
2020-01-03 00:47,3.41,5.279,9.563,1.011,7392-354869
2020-01-03 01:17,3.41,5.338,9.636,1.011,7392-354869
2020-01-03 01:47,3.41,5.378,9.628,1.011,7392-354869
2020-01-03 02:17,3.41,5.338,9.584,1.011,7392-354869
2020-01-03 02:47,3.41,5.358,9.553,1.011,7392-354869
2020-01-03 03:17,3.41,5.388,9.543,1.012,7392-354869
2020-01-03 03:47,3.41,5.368,9.48,1.011,7392-354869
2020-01-03 04:17,3.41,5.368,9.487,1.011,7392-354869
2020-01-03 04:47,3.4,5.348,9.419,1.011,7392-354869
2020-01-03 05:17,3.4,5.308,9.368,1.01,7392-354869
2020-01-03 05:47,3.41,5.289,9.345,1.011,7392-354869
2020-01-03 06:17,3.41,5.279,9.369,1.011,7392-354869
2020-01-03 06:47,3.41,5.308,9.352,1.011,7392-354869
2020-01-03 07:17,3.41,5.358,9.428,1.011,7392-354869
2020-01-03 07:47,3.41,5.407,9.516,1.011,7392-354869
2020-01-03 08:17,3.41,5.486,9.594,1.011,7392-354869
2020-01-03 08:47,3.41,5.585,9.616,1.011,7392-354869
2020-01-03 09:17,3.41,5.605,9.629,1.01,7392-354869
2020-01-03 09:47,3.4,5.625,9.647,1.011,7392-354869
2020-01-03 10:17,3.4,5.664,9.681,1.011,7392-354869
2020-01-03 10:47,3.41,5.723,9.652,1.011,7392-354869
2020-01-03 11:17,3.4,5.703,9.644,1.012,7392-354869
2020-01-03 11:47,3.4,5.693,9.644,1.012,7392-354869
2020-01-03 12:17,3.4,5.713,9.631,1.011,7392-354869
2020-01-03 12:47,3.41,5.713,9.687,1.012,7392-354869
2020-01-03 13:17,3.41,5.743,9.726,1.012,7392-354869
2020-01-03 13:47,3.4,5.762,9.902,1.011,7392-354869
2020-01-03 14:17,3.4,5.851,10.155,1.011,7392-354869
2020-01-03 14:47,3.41,5.851,9.972,1.012,7392-354869
2020-01-03 15:17,3.4,5.909,10.123,1.011,7392-354869
2020-01-03 15:47,3.41,5.958,10.425,1.01,7392-354869
2020-01-03 16:17,3.4,5.929,10.349,1.011,7392-354869
2020-01-03 16:47,3.41,5.841,10.091,1.012,7392-354869
2020-01-03 17:17,3.41,5.841,10.165,1.011,7392-354869
2020-01-03 17:47,3.41,5.88,10.11,1.01,7392-354869
2020-01-03 18:17,3.41,5.968,10.022,1.012,7392-354869
2020-01-03 18:47,3.41,6.007,10.174,1.011,7392-354869
2020-01-03 19:17,3.41,6.076,10.07,1.011,7392-354869
2020-01-03 19:47,3.41,6.426,10.314,1.012,7392-354869
2020-01-03 20:17,3.41,6.591,9.995,1.012,7392-354869
2020-01-03 20:47,3.41,6.436,9.868,1.01,7392-354869
2020-01-03 21:17,3.41,6.242,9.711,1.011,7392-354869
2020-01-03 21:47,3.41,6.222,9.559,1.011,7392-354869
2020-01-03 22:17,3.4,6.242,9.422,1.012,7392-354869
2020-01-03 22:47,3.41,6.242,9.397,1.01,7392-354869
2020-01-03 23:17,3.41,6.329,9.527,1.011,7392-354869
2020-01-03 23:47,3.4,6.3,9.593,1.011,7392-354869
2020-01-04 00:17,3.41,6.513,9.554,1.012,7392-354869
2020-01-04 00:47,3.41,6.649,9.6,1.011,7392-354869
2020-01-04 01:17,3.41,6.484,9.738,1.011,7392-354869
2020-01-04 01:47,3.41,6.349,9.704,1.01,7392-354869
2020-01-04 02:17,3.41,6.3,9.733,1.011,7392-354869
2020-01-04 02:47,3.41,6.28,9.698,1.011,7392-354869
2020-01-04 03:17,3.41,6.339,9.618,1.01,7392-354869
2020-01-04 03:47,3.41,6.28,9.598,1.011,7392-354869
2020-01-04 04:17,3.41,6.29,9.646,1.012,7392-354869
2020-01-04 04:47,3.41,6.329,9.616,1.012,7392-354869
2020-01-04 05:17,3.41,6.358,9.568,1.012,7392-354869
2020-01-04 05:47,3.41,6.378,9.541,1.011,7392-354869
2020-01-04 06:17,3.41,6.436,9.508,1.012,7392-354869
2020-01-04 06:47,3.41,6.455,9.394,1.01,7392-354869
2020-01-04 07:17,3.41,6.455,9.248,1.012,7392-354869
2020-01-04 07:47,3.41,6.543,9.249,1.011,7392-354869
2020-01-04 08:17,3.41,6.61,9.403,1.011,7392-354869
2020-01-04 08:47,3.41,6.581,9.414,1.011,7392-354869
2020-01-04 09:17,3.41,6.591,9.477,1.01,7392-354869
2020-01-04 09:47,3.41,6.62,9.41,1.01,7392-354869
2020-01-04 10:17,3.41,6.416,9.296,1.012,7392-354869
2020-01-04 10:47,3.41,6.358,9.142,1.011,7392-354869
2020-01-04 11:17,3.41,6.193,9.188,1.011,7392-354869
2020-01-04 11:47,3.41,6.261,9.139,1.011,7392-354869
2020-01-04 12:17,3.41,6.222,9.265,1.011,7392-354869
2020-01-04 12:47,3.41,6.164,9.201,1.011,7392-354869
2020-01-04 13:17,3.41,6.144,9.204,1.011,7392-354869
2020-01-04 13:47,3.41,6.173,9.143,1.011,7392-354869
2020-01-04 14:17,3.41,6.504,9.412,1.011,7392-354869
2020-01-04 14:47,3.41,6.823,9.633,1.011,7392-354869
2020-01-04 15:17,3.41,6.813,9.482,1.012,7392-354869
2020-01-04 15:47,3.41,6.61,9.201,1.01,7392-354869
2020-01-04 16:17,3.41,6.678,9.081,1.011,7392-354869
2020-01-04 16:47,3.41,6.726,8.92,1.012,7392-354869
2020-01-04 17:17,3.41,6.803,8.986,1.012,7392-354869
2020-01-04 17:47,3.41,6.89,9.064,1.011,7392-354869
2020-01-04 18:17,3.41,6.928,9.153,1.011,7392-354869
2020-01-04 18:47,3.41,6.957,9.201,1.011,7392-354869
2020-01-04 19:17,3.41,7.034,9.261,1.011,7392-354869
2020-01-04 19:47,3.41,7.13,9.135,1.011,7392-354869
2020-01-04 20:17,3.41,7.159,9.257,1.011,7392-354869
2020-01-04 20:47,3.41,7.178,9.249,1.011,7392-354869
2020-01-04 21:17,3.41,7.369,9.206,1.012,7392-354869
2020-01-04 21:47,3.41,7.445,9.098,1.01,7392-354869
2020-01-04 22:17,3.41,7.464,8.999,1.011,7392-354869
2020-01-04 22:47,3.41,7.464,8.939,1.011,7392-354869
2020-01-04 23:17,3.41,7.436,9.068,1.011,7392-354869
2020-01-04 23:47,3.41,8.184,9.015,1.011,7392-354869
2020-01-05 00:17,3.41,8.099,9.005,1.011,7392-354869
2020-01-05 00:47,3.41,8.146,8.993,1.011,7392-354869
2020-01-05 01:17,3.41,8.203,8.955,1.011,7392-354869
2020-01-05 01:47,3.41,8.174,8.945,1.01,7392-354869
2020-01-05 02:17,3.41,8.08,8.989,1.011,7392-354869
2020-01-05 02:47,3.41,8.08,9,1.01,7392-354869
2020-01-05 03:17,3.41,7.806,8.953,1.01,7392-354869
2020-01-05 03:47,3.41,7.655,8.846,1.011,7392-354869
2020-01-05 04:17,3.41,7.531,8.79,1.011,7392-354869
2020-01-05 04:47,3.41,7.512,8.776,1.012,7392-354869
2020-01-05 05:17,3.41,7.464,8.807,1.011,7392-354869
2020-01-05 05:47,3.41,7.426,8.789,1.011,7392-354869
2020-01-05 06:17,3.41,7.36,8.852,1.012,7392-354869
2020-01-05 06:47,3.41,7.321,8.846,1.011,7392-354869
2020-01-05 07:17,3.41,7.274,8.875,1.011,7392-354869
2020-01-05 07:47,3.41,7.245,8.875,1.011,7392-354869
2020-01-05 08:17,3.41,7.159,8.875,1.011,7392-354869
2020-01-05 08:47,3.41,7.092,8.824,1.012,7392-354869
2020-01-05 09:17,3.41,7.044,8.778,1.011,7392-354869
2020-01-05 09:47,3.41,6.986,8.837,1.011,7392-354869
2020-01-05 10:17,3.41,6.977,8.887,1.011,7392-354869
2020-01-05 10:47,3.41,6.88,8.897,1.011,7392-354869
2020-01-05 11:17,3.41,6.803,8.867,1.012,7392-354869
2020-01-05 11:47,3.41,6.726,8.849,1.011,7392-354869
2020-01-05 12:17,3.41,6.61,8.938,1.011,7392-354869
2020-01-05 12:47,3.41,6.543,9.085,1.012,7392-354869
2020-01-05 13:17,3.41,6.407,9.199,1.011,7392-354869
2020-01-05 13:47,3.41,6.407,9.347,1.011,7392-354869
2020-01-05 14:17,3.41,6.339,9.486,1.011,7392-354869
2020-01-05 14:47,3.41,6.407,9.612,1.011,7392-354869
2020-01-05 15:17,3.41,6.484,9.711,1.011,7392-354869
2020-01-05 15:47,3.41,6.591,9.832,1.011,7392-354869
2020-01-05 16:17,3.41,6.63,9.958,1.011,7392-354869
2020-01-05 16:47,3.41,6.678,10.103,1.012,7392-354869
2020-01-05 17:17,3.41,6.726,10.194,1.012,7392-354869
2020-01-05 17:47,3.41,6.784,10.252,1.011,7392-354869
2020-01-05 18:17,3.42,6.871,10.393,1.012,7392-354869
2020-01-05 18:47,3.41,6.88,10.439,1.011,7392-354869
2020-01-05 19:17,3.41,6.852,10.597,1.011,7392-354869
2020-01-05 19:47,3.41,6.89,10.617,1.011,7392-354869
2020-01-05 20:17,3.41,6.832,10.667,1.012,7392-354869
2020-01-05 20:47,3.41,6.755,10.653,1.012,7392-354869
2020-01-05 21:17,3.41,6.639,10.729,1.011,7392-354869
2020-01-05 21:47,3.41,6.601,10.704,1.012,7392-354869
2020-01-05 22:17,3.41,6.504,10.653,1.01,7392-354869
2020-01-05 22:47,3.41,6.446,10.611,1.011,7392-354869
2020-01-05 23:17,3.41,6.349,10.598,1.011,7392-354869
2020-01-05 23:47,3.41,6.271,10.6,1.011,7392-354869
2020-01-06 00:17,3.41,6.232,10.577,1.012,7392-354869
2020-01-06 00:47,3.41,6.222,10.528,1.011,7392-354869
2020-01-06 01:17,3.41,6.066,10.487,1.011,7392-354869
2020-01-06 01:47,3.41,6.046,10.451,1.012,7392-354869
2020-01-06 02:17,3.41,6.037,10.353,1.012,7392-354869
2020-01-06 02:47,3.41,5.949,10.243,1.012,7392-354869
2020-01-06 03:17,3.41,5.909,10.193,1.011,7392-354869
2020-01-06 03:47,3.41,5.9,10.154,1.012,7392-354869
2020-01-06 04:17,3.41,5.802,10.131,1.011,7392-354869
2020-01-06 04:47,3.41,5.762,10.117,1.012,7392-354869
2020-01-06 05:17,3.41,5.693,10.078,1.012,7392-354869
2020-01-06 05:47,3.41,5.684,10.155,1.012,7392-354869
2020-01-06 06:17,3.41,5.605,10.123,1.011,7392-354869
2020-01-06 06:47,3.41,5.546,10.103,1.011,7392-354869
2020-01-06 07:17,3.41,5.467,10.184,1.011,7392-354869
2020-01-06 07:47,3.41,5.437,10.132,1.012,7392-354869
2020-01-06 08:17,3.41,5.398,10.091,1.012,7392-354869
2020-01-06 08:47,3.41,5.368,10.071,1.012,7392-354869
2020-01-06 09:17,3.41,5.348,9.995,1.011,7392-354869
2020-01-06 09:47,3.41,5.338,9.948,1.011,7392-354869
2020-01-06 10:17,3.41,5.328,9.933,1.012,7392-354869
2020-01-06 10:47,3.41,5.378,9.889,1.012,7392-354869
2020-01-06 11:17,3.41,5.388,9.956,1.012,7392-354869
2020-01-06 11:47,3.41,5.378,10.064,1.012,7392-354869
2020-01-06 12:17,3.41,5.368,10.123,1.012,7392-354869
2020-01-06 12:47,3.41,5.417,10.186,1.011,7392-354869
2020-01-06 13:17,3.41,5.437,10.341,1.011,7392-354869
2020-01-06 13:47,3.41,5.427,10.609,1.012,7392-354869
2020-01-06 14:17,3.41,5.427,10.929,1.012,7392-354869
2020-01-06 14:47,3.41,5.457,11.308,1.012,7392-354869
2020-01-06 15:17,3.41,5.684,11.162,1.012,7392-354869
2020-01-06 15:47,3.41,5.851,11.079,1.012,7392-354869
2020-01-06 16:17,3.41,6.017,10.83,1.012,7392-354869
2020-01-06 16:47,3.41,6.164,10.66,1.012,7392-354869
2020-01-06 17:17,3.41,6.31,10.702,1.012,7392-354869
2020-01-06 17:47,3.41,6.446,10.818,1.012,7392-354869
2020-01-06 18:17,3.41,6.436,10.799,1.011,7392-354869
2020-01-06 18:47,3.41,6.484,10.918,1.012,7392-354869
2020-01-06 19:17,3.41,6.61,10.674,1.011,7392-354869
2020-01-06 19:47,3.41,6.832,10.757,1.012,7392-354869
2020-01-06 20:17,3.41,6.9,10.75,1.01,7392-354869
2020-01-06 20:47,3.41,6.871,10.538,1.012,7392-354869
2020-01-06 21:17,3.41,6.813,10.434,1.012,7392-354869
2020-01-06 21:47,3.41,6.707,10.337,1.012,7392-354869
2020-01-06 22:17,3.41,6.639,10.203,1.012,7392-354869
2020-01-06 22:47,3.41,6.62,10.113,1.012,7392-354869
2020-01-06 23:17,3.41,6.581,10.069,1.011,7392-354869
2020-01-06 23:47,3.41,6.543,10.128,1.012,7392-354869
2020-01-07 00:17,3.41,6.475,9.914,1.011,7392-354869
2020-01-07 00:47,3.41,6.446,9.956,1.012,7392-354869
2020-01-07 01:17,3.41,6.378,9.859,1.012,7392-354869
2020-01-07 01:47,3.41,6.251,9.782,1.012,7392-354869
2020-01-07 02:17,3.41,6.261,9.599,1.012,7392-354869
2020-01-07 02:47,3.41,6.154,9.661,1.012,7392-354869
2020-01-07 03:17,3.41,6.105,9.776,1.013,7392-354869
2020-01-07 03:47,3.41,6.056,9.68,1.011,7392-354869
2020-01-07 04:17,3.41,5.968,9.655,1.012,7392-354869
2020-01-07 04:47,3.41,5.909,9.768,1.012,7392-354869
2020-01-07 05:17,3.41,5.802,9.776,1.011,7392-354869
2020-01-07 05:47,3.41,5.733,9.618,1.012,7392-354869
2020-01-07 06:17,3.41,5.644,9.601,1.013,7392-354869
2020-01-07 06:47,3.41,5.654,9.537,1.011,7392-354869
2020-01-07 07:17,3.41,5.625,9.441,1.012,7392-354869
2020-01-07 07:47,3.41,5.536,9.484,1.012,7392-354869
2020-01-07 08:17,3.41,5.427,9.528,1.012,7392-354869
2020-01-07 08:47,3.41,5.308,9.538,1.012,7392-354869
2020-01-07 09:17,3.41,5.259,9.561,1.012,7392-354869
2020-01-07 09:47,3.41,5.199,9.574,1.012,7392-354869
2020-01-07 10:17,3.41,5.189,9.559,1.013,7392-354869
2020-01-07 10:47,3.41,5.1,9.518,1.012,7392-354869
2020-01-07 11:17,3.41,5.05,9.398,1.012,7392-354869
2020-01-07 11:47,3.41,4.96,9.501,1.012,7392-354869
2020-01-07 12:17,3.41,4.92,9.463,1.012,7392-354869
2020-01-07 12:47,3.41,4.891,9.964,1.013,7392-354869
2020-01-07 13:17,3.41,4.92,10.755,1.012,7392-354869
2020-01-07 13:47,3.41,4.871,11.521,1.013,7392-354869
2020-01-07 14:17,3.41,4.871,11.688,1.012,7392-354869
2020-01-07 14:47,3.41,4.94,12.036,1.013,7392-354869
2020-01-07 15:17,3.4,4.821,11.514,1.013,7392-354869
2020-01-07 15:47,3.4,4.891,11.892,1.012,7392-354869
2020-01-07 16:17,3.41,5.457,11.607,1.014,7392-354869
2020-01-07 16:47,3.41,5.427,10.752,1.012,7392-354869
2020-01-07 17:17,3.41,5.457,10.647,1.013,7392-354869
2020-01-07 17:47,3.41,5.308,10.738,1.011,7392-354869
2020-01-07 18:17,3.41,5.536,10.742,1.012,7392-354869
2020-01-07 18:47,3.41,5.585,10.666,1.013,7392-354869
2020-01-07 19:17,3.41,5.585,10.699,1.012,7392-354869
2020-01-07 19:47,3.41,5.526,10.419,1.012,7392-354869
2020-01-07 20:17,3.41,5.486,10.325,1.012,7392-354869
2020-01-07 20:47,3.41,5.348,10.165,1.012,7392-354869
2020-01-07 21:17,3.41,5.219,10.118,1.012,7392-354869
2020-01-07 21:47,3.4,5.13,10.058,1.012,7392-354869
2020-01-07 22:17,3.4,5.14,9.999,1.012,7392-354869
2020-01-07 22:47,3.4,5.02,9.922,1.012,7392-354869
2020-01-07 23:17,3.4,4.96,9.86,1.012,7392-354869
2020-01-07 23:47,3.4,4.95,9.963,1.013,7392-354869
2020-01-08 00:17,3.4,4.94,9.967,1.011,7392-354869
2020-01-08 00:47,3.4,4.831,9.987,1.013,7392-354869
2020-01-08 01:17,3.4,4.76,9.91,1.012,7392-354869
2020-01-08 01:47,3.4,4.67,9.896,1.012,7392-354869
2020-01-08 02:17,3.4,4.65,9.91,1.013,7392-354869
2020-01-08 02:47,3.4,4.63,9.904,1.013,7392-354869
2020-01-08 03:17,3.41,4.55,9.898,1.013,7392-354869
2020-01-08 03:47,3.4,4.489,9.856,1.013,7392-354869
2020-01-08 04:17,3.4,4.499,9.803,1.012,7392-354869
2020-01-08 04:47,3.4,4.499,9.786,1.012,7392-354869
2020-01-08 05:17,3.4,4.53,9.732,1.012,7392-354869
2020-01-08 05:47,3.4,4.55,9.71,1.012,7392-354869
2020-01-08 06:17,3.4,4.419,9.743,1.013,7392-354869
2020-01-08 06:47,3.4,4.409,9.742,1.012,7392-354869
2020-01-08 07:17,3.4,4.358,9.722,1.013,7392-354869
2020-01-08 07:47,3.4,4.378,9.682,1.013,7392-354869
2020-01-08 08:17,3.4,4.318,9.657,1.012,7392-354869
2020-01-08 08:47,3.4,4.217,9.679,1.013,7392-354869
2020-01-08 09:17,3.4,4.156,9.711,1.013,7392-354869
2020-01-08 09:47,3.4,4.095,9.728,1.013,7392-354869
2020-01-08 10:17,3.4,3.994,9.708,1.012,7392-354869
2020-01-08 10:47,3.4,3.871,9.779,1.013,7392-354869
2020-01-08 11:17,3.4,3.841,9.828,1.013,7392-354869
2020-01-08 11:47,3.4,3.81,9.84,1.013,7392-354869
2020-01-08 12:17,3.4,3.739,9.89,1.012,7392-354869
2020-01-08 12:47,3.4,3.708,10.135,1.013,7392-354869
2020-01-08 13:17,3.4,3.677,10.307,1.012,7392-354869
2020-01-08 13:47,3.4,3.688,10.744,1.013,7392-354869
2020-01-08 14:17,3.4,3.718,10.621,1.012,7392-354869
2020-01-08 14:47,3.4,3.657,10.633,1.013,7392-354869
2020-01-08 15:17,3.4,3.606,10.319,1.013,7392-354869
2020-01-08 15:47,3.4,3.82,10.398,1.013,7392-354869
2020-01-08 16:17,3.4,4.055,10.421,1.013,7392-354869
2020-01-08 16:47,3.4,4.176,10.395,1.013,7392-354869
2020-01-08 17:17,3.4,4.328,10.35,1.013,7392-354869
2020-01-08 17:47,3.4,4.62,10.455,1.013,7392-354869
2020-01-08 18:17,3.4,4.72,10.397,1.012,7392-354869
2020-01-08 18:47,3.4,4.75,10.501,1.013,7392-354869
2020-01-08 19:17,3.4,4.57,10.558,1.013,7392-354869
2020-01-08 19:47,3.4,4.52,10.889,1.013,7392-354869
2020-01-08 20:17,3.4,4.841,11.126,1.013,7392-354869
2020-01-08 20:47,3.4,4.58,11.158,1.014,7392-354869
2020-01-08 21:17,3.4,4.348,11.015,1.012,7392-354869
2020-01-08 21:47,3.4,4.267,10.988,1.013,7392-354869
2020-01-08 22:17,3.4,4.156,10.98,1.014,7392-354869
2020-01-08 22:47,3.4,4.126,10.968,1.012,7392-354869
2020-01-08 23:17,3.4,4.075,10.981,1.012,7392-354869
2020-01-08 23:47,3.4,4.004,10.956,1.013,7392-354869
