SiteID,Date,Time,Date.Time,Water.Temp.C,Air.LoggerID,Air.RowID,Air.Temp.C,Water.P.psi,Air.BP.psi,Sensor.Depth.ft,Water.LoggerID,Water.RowID,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Water.P.psi,Flag.Air.BP.psi,Flag.Sensor.Depth.ft,Month,Day,Year,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.P.psi,Flag.Spike.Water.P.psi,Flag.RoC.Water.P.psi,Flag.Flat.Water.P.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Sensor.Depth.ft,Flag.Spike.Sensor.Depth.ft,Flag.RoC.Sensor.Depth.ft,Flag.Flat.Sensor.Depth.ft,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Water.P.psi,RAW.Water.P.psi,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Sensor.Depth.ft,RAW.Sensor.Depth.ft
DOW04055002,2016-02-12,06:30:00,2016-02-12 06:30:00,1.33,9727221,7908,-4.393,14.549,14.241,0.711,10229543,7908,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 06:30:00,,1.33,,-4.393,,14.549,,14.241,,0.711
DOW04055002,2016-02-12,07:00:00,2016-02-12 07:00:00,1.33,9727221,7909,-4.272,14.549,14.2366,0.721,10229543,7909,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 07:00:00,,1.33,,-4.272,,14.549,,14.2366,,0.721
DOW04055002,2016-02-12,07:30:00,2016-02-12 07:30:00,1.33,9727221,7910,-4.031,14.5513,14.2418,0.714,10229543,7910,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 07:30:00,,1.33,,-4.031,,14.5513,,14.2418,,0.714
DOW04055002,2016-02-12,08:00:00,2016-02-12 08:00:00,1.33,9727221,7911,-3.792,14.5467,14.2378,0.713,10229543,7911,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 08:00:00,,1.33,,-3.792,,14.5467,,14.2378,,0.713
DOW04055002,2016-02-12,08:30:00,2016-02-12 08:30:00,1.33,9727221,7912,-3.316,14.5444,14.2343,0.715,10229543,7912,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 08:30:00,,1.33,,-3.316,,14.5444,,14.2343,,0.715
DOW04055002,2016-02-12,09:00:00,2016-02-12 09:00:00,1.33,9727221,7913,-2.844,14.5444,14.2308,0.723,10229543,7913,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 09:00:00,,1.33,,-2.844,,14.5444,,14.2308,,0.723
DOW04055002,2016-02-12,09:30:00,2016-02-12 09:30:00,1.439,9727221,7914,-2.261,14.5381,14.2276,0.716,10229543,7914,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 09:30:00,,1.439,,-2.261,,14.5381,,14.2276,,0.716
DOW04055002,2016-02-12,10:00:00,2016-02-12 10:00:00,1.439,9727221,7915,-1.914,14.5381,14.2262,0.72,10229543,7915,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 10:00:00,,1.439,,-1.914,,14.5381,,14.2262,,0.72
DOW04055002,2016-02-12,10:30:00,2016-02-12 10:30:00,1.439,9727221,7916,-1.684,14.5358,14.2268,0.713,10229543,7916,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 10:30:00,,1.439,,-1.684,,14.5358,,14.2268,,0.713
DOW04055002,2016-02-12,11:00:00,2016-02-12 11:00:00,1.439,9727221,7917,-1.114,14.5381,14.2236,0.726,10229543,7917,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 11:00:00,,1.439,,-1.114,,14.5381,,14.2236,,0.726
DOW04055002,2016-02-12,11:30:00,2016-02-12 11:30:00,1.439,9727221,7918,-0.325,14.5312,14.221,0.716,10229543,7918,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 11:30:00,,1.439,,-0.325,,14.5312,,14.221,,0.716
DOW04055002,2016-02-12,12:00:00,2016-02-12 12:00:00,1.548,9727221,7919,0.563,14.5294,14.2188,0.717,10229543,7919,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 12:00:00,,1.548,,0.563,,14.5294,,14.2188,,0.717
DOW04055002,2016-02-12,12:30:00,2016-02-12 12:30:00,1.656,9727221,7920,1.003,14.5231,14.2107,0.721,10229543,7920,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 12:30:00,,1.656,,1.003,,14.5231,,14.2107,,0.721
DOW04055002,2016-02-12,13:00:00,2016-02-12 13:00:00,1.656,9727221,7921,0.784,14.5231,14.2099,0.722,10229543,7921,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 13:00:00,,1.656,,0.784,,14.5231,,14.2099,,0.722
DOW04055002,2016-02-12,13:30:00,2016-02-12 13:30:00,1.656,9727221,7922,0.453,14.5071,14.1951,0.72,10229543,7922,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 13:30:00,,1.656,,0.453,,14.5071,,14.1951,,0.72
DOW04055002,2016-02-12,14:00:00,2016-02-12 14:00:00,1.656,9727221,7923,1.221,14.5001,14.1879,0.72,10229543,7923,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 14:00:00,,1.656,,1.221,,14.5001,,14.1879,,0.72
DOW04055002,2016-02-12,14:30:00,2016-02-12 14:30:00,1.764,9727221,7924,1.221,14.5007,14.1879,0.722,10229543,7924,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 14:30:00,,1.764,,1.221,,14.5007,,14.1879,,0.722
DOW04055002,2016-02-12,15:00:00,2016-02-12 15:00:00,1.764,9727221,7925,1.112,14.5007,14.1899,0.717,10229543,7925,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 15:00:00,,1.764,,1.112,,14.5007,,14.1899,,0.717
DOW04055002,2016-02-12,15:30:00,2016-02-12 15:30:00,1.656,9727221,7926,1.112,14.5048,14.1899,0.726,10229543,7926,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 15:30:00,,1.656,,1.112,,14.5048,,14.1899,,0.726
DOW04055002,2016-02-12,16:00:00,2016-02-12 16:00:00,1.656,9727221,7927,0.893,14.5116,14.1986,0.722,10229543,7927,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 16:00:00,,1.656,,0.893,,14.5116,,14.1986,,0.722
DOW04055002,2016-02-12,16:30:00,2016-02-12 16:30:00,1.656,9727221,7928,0.453,14.5186,14.2067,0.719,10229543,7928,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 16:30:00,,1.656,,0.453,,14.5186,,14.2067,,0.719
DOW04055002,2016-02-12,17:00:00,2016-02-12 17:00:00,1.656,9727221,7929,0.121,14.5254,14.2105,0.726,10229543,7929,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 17:00:00,,1.656,,0.121,,14.5254,,14.2105,,0.726
DOW04055002,2016-02-12,17:30:00,2016-02-12 17:30:00,1.656,9727221,7930,-0.102,14.53,14.2169,0.722,10229543,7930,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 17:30:00,,1.656,,-0.102,,14.53,,14.2169,,0.722
DOW04055002,2016-02-12,18:00:00,2016-02-12 18:00:00,1.656,9727221,7931,-0.325,14.5323,14.221,0.718,10229543,7931,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 18:00:00,,1.656,,-0.325,,14.5323,,14.221,,0.718
DOW04055002,2016-02-12,18:30:00,2016-02-12 18:30:00,1.548,9727221,7932,-0.549,14.5386,14.225,0.723,10229543,7932,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 18:30:00,,1.548,,-0.549,,14.5386,,14.225,,0.723
DOW04055002,2016-02-12,19:00:00,2016-02-12 19:00:00,1.656,9727221,7933,-0.549,14.5438,14.2297,0.725,10229543,7933,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 19:00:00,,1.656,,-0.549,,14.5438,,14.2297,,0.725
DOW04055002,2016-02-12,19:30:00,2016-02-12 19:30:00,1.548,9727221,7934,-0.662,14.5479,14.234,0.724,10229543,7934,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 19:30:00,,1.548,,-0.662,,14.5479,,14.234,,0.724
DOW04055002,2016-02-12,20:00:00,2016-02-12 20:00:00,1.548,9727221,7935,-0.662,14.5479,14.234,0.724,10229543,7935,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 20:00:00,,1.548,,-0.662,,14.5479,,14.234,,0.724
DOW04055002,2016-02-12,20:30:00,2016-02-12 20:30:00,1.656,9727221,7936,-0.662,14.5529,14.234,0.736,10229543,7936,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 20:30:00,,1.656,,-0.662,,14.5529,,14.234,,0.736
DOW04055002,2016-02-12,21:00:00,2016-02-12 21:00:00,1.656,9727221,7937,-0.662,14.5506,14.2363,0.725,10229543,7937,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 21:00:00,,1.656,,-0.662,,14.5506,,14.2363,,0.725
DOW04055002,2016-02-12,21:30:00,2016-02-12 21:30:00,1.656,9727221,7938,-0.774,14.5506,14.2384,0.72,10229543,7938,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 21:30:00,,1.656,,-0.774,,14.5506,,14.2384,,0.72
DOW04055002,2016-02-12,22:00:00,2016-02-12 22:00:00,1.656,9727221,7939,-0.887,14.5621,14.2473,0.726,10229543,7939,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 22:00:00,,1.656,,-0.887,,14.5621,,14.2473,,0.726
DOW04055002,2016-02-12,22:30:00,2016-02-12 22:30:00,1.656,9727221,7940,-1.001,14.5667,14.2517,0.727,10229543,7940,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 22:30:00,,1.656,,-1.001,,14.5667,,14.2517,,0.727
DOW04055002,2016-02-12,23:00:00,2016-02-12 23:00:00,1.656,9727221,7941,-1.341,14.5735,14.2626,0.717,10229543,7941,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 23:00:00,,1.656,,-1.341,,14.5735,,14.2626,,0.717
DOW04055002,2016-02-12,23:30:00,2016-02-12 23:30:00,1.656,9727221,7942,-1.799,14.5759,14.259,0.731,10229543,7942,,P,P,P,P,P,2,12,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-12 23:30:00,,1.656,,-1.799,,14.5759,,14.259,,0.731
DOW04055002,2016-02-13,00:00:00,2016-02-13 00:00:00,1.548,9727221,7943,-2.03,14.5776,14.263,0.726,10229543,7943,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 00:00:00,,1.548,,-2.03,,14.5776,,14.263,,0.726
DOW04055002,2016-02-13,00:30:00,2016-02-13 00:30:00,1.656,9727221,7944,-2.377,14.5851,14.2737,0.718,10229543,7944,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 00:30:00,,1.656,,-2.377,,14.5851,,14.2737,,0.718
DOW04055002,2016-02-13,01:00:00,2016-02-13 01:00:00,1.548,9727221,7945,-2.962,14.5891,14.2746,0.725,10229543,7945,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 01:00:00,,1.548,,-2.962,,14.5891,,14.2746,,0.725
DOW04055002,2016-02-13,01:30:00,2016-02-13 01:30:00,1.548,9727221,7946,-3.079,14.5937,14.2813,0.721,10229543,7946,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 01:30:00,,1.548,,-3.079,,14.5937,,14.2813,,0.721
DOW04055002,2016-02-13,02:00:00,2016-02-13 02:00:00,1.548,9727221,7947,-3.672,14.5983,14.2868,0.719,10229543,7947,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 02:00:00,,1.548,,-3.672,,14.5983,,14.2868,,0.719
DOW04055002,2016-02-13,02:30:00,2016-02-13 02:30:00,1.439,9727221,7948,-3.911,14.6047,14.2909,0.724,10229543,7948,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 02:30:00,,1.439,,-3.911,,14.6047,,14.2909,,0.724
DOW04055002,2016-02-13,03:00:00,2016-02-13 03:00:00,1.439,9727221,7949,-4.393,14.6069,14.2967,0.716,10229543,7949,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 03:00:00,,1.439,,-4.393,,14.6069,,14.2967,,0.716
DOW04055002,2016-02-13,03:30:00,2016-02-13 03:30:00,1.33,9727221,7950,-4.758,14.6156,14.3051,0.716,10229543,7950,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 03:30:00,,1.33,,-4.758,,14.6156,,14.3051,,0.716
DOW04055002,2016-02-13,04:00:00,2016-02-13 04:00:00,1.33,9727221,7951,-5.125,14.6224,14.3088,0.723,10229543,7951,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 04:00:00,,1.33,,-5.125,,14.6224,,14.3088,,0.723
DOW04055002,2016-02-13,04:30:00,2016-02-13 04:30:00,1.33,9727221,7952,-5.496,14.6202,14.3103,0.715,10229543,7952,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 04:30:00,,1.33,,-5.496,,14.6202,,14.3103,,0.715
DOW04055002,2016-02-13,05:00:00,2016-02-13 05:00:00,1.221,9727221,7953,-5.62,14.6265,14.317,0.714,10229543,7953,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 05:00:00,,1.221,,-5.62,,14.6265,,14.317,,0.714
DOW04055002,2016-02-13,05:30:00,2016-02-13 05:30:00,1.221,9727221,7954,-5.62,14.6358,14.3262,0.714,10229543,7954,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 05:30:00,,1.221,,-5.62,,14.6358,,14.3262,,0.714
DOW04055002,2016-02-13,06:00:00,2016-02-13 06:00:00,1.221,9727221,7955,-6.12,14.6403,14.332,0.711,10229543,7955,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 06:00:00,,1.221,,-6.12,,14.6403,,14.332,,0.711
DOW04055002,2016-02-13,06:30:00,2016-02-13 06:30:00,1.112,9727221,7956,-6.499,14.6513,14.3428,0.712,10229543,7956,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 06:30:00,,1.112,,-6.499,,14.6513,,14.3428,,0.712
DOW04055002,2016-02-13,07:00:00,2016-02-13 07:00:00,1.112,9727221,7957,-6.882,14.6558,14.3489,0.708,10229543,7957,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 07:00:00,,1.112,,-6.882,,14.6558,,14.3489,,0.708
DOW04055002,2016-02-13,07:30:00,2016-02-13 07:30:00,1.112,9727221,7958,-7.267,14.6627,14.355,0.71,10229543,7958,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 07:30:00,,1.112,,-7.267,,14.6627,,14.355,,0.71
DOW04055002,2016-02-13,08:00:00,2016-02-13 08:00:00,1.112,9727221,7959,-7.138,14.6696,14.3645,0.704,10229543,7959,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 08:00:00,,1.112,,-7.138,,14.6696,,14.3645,,0.704
DOW04055002,2016-02-13,08:30:00,2016-02-13 08:30:00,1.112,9727221,7960,-6.754,14.6742,14.3677,0.707,10229543,7960,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 08:30:00,,1.112,,-6.754,,14.6742,,14.3677,,0.707
DOW04055002,2016-02-13,09:00:00,2016-02-13 09:00:00,1.112,9727221,7961,-6.246,14.6812,14.3759,0.704,10229543,7961,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 09:00:00,,1.112,,-6.246,,14.6812,,14.3759,,0.704
DOW04055002,2016-02-13,09:30:00,2016-02-13 09:30:00,1.112,9727221,7962,-5.87,14.6857,14.3767,0.713,10229543,7962,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 09:30:00,,1.112,,-5.87,,14.6857,,14.3767,,0.713
DOW04055002,2016-02-13,10:00:00,2016-02-13 10:00:00,1.112,9727221,7963,-4.514,14.6903,14.3824,0.71,10229543,7963,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 10:00:00,,1.112,,-4.514,,14.6903,,14.3824,,0.71
DOW04055002,2016-02-13,10:30:00,2016-02-13 10:30:00,1.221,9727221,7964,-4.272,14.693,14.3853,0.71,10229543,7964,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 10:30:00,,1.221,,-4.272,,14.693,,14.3853,,0.71
DOW04055002,2016-02-13,11:00:00,2016-02-13 11:00:00,1.33,9727221,7965,-3.197,14.6959,14.3902,0.705,10229543,7965,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 11:00:00,,1.33,,-3.197,,14.6959,,14.3902,,0.705
DOW04055002,2016-02-13,11:30:00,2016-02-13 11:30:00,1.33,9727221,7966,-2.494,14.6936,14.3873,0.707,10229543,7966,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 11:30:00,,1.33,,-2.494,,14.6936,,14.3873,,0.707
DOW04055002,2016-02-13,12:00:00,2016-02-13 12:00:00,1.548,9727221,7967,0.563,14.6925,14.3883,0.702,10229543,7967,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 12:00:00,,1.548,,0.563,,14.6925,,14.3883,,0.702
DOW04055002,2016-02-13,12:30:00,2016-02-13 12:30:00,1.656,9727221,7968,3.367,14.6861,14.3799,0.706,10229543,7968,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 12:30:00,,1.656,,3.367,,14.6861,,14.3799,,0.706
DOW04055002,2016-02-13,13:00:00,2016-02-13 13:00:00,1.872,9727221,7969,3.998,14.6803,14.3724,0.71,10229543,7969,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 13:00:00,,1.872,,3.998,,14.6803,,14.3724,,0.71
DOW04055002,2016-02-13,13:30:00,2016-02-13 13:30:00,1.872,9727221,7970,1.872,14.6711,14.364,0.709,10229543,7970,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 13:30:00,,1.872,,1.872,,14.6711,,14.364,,0.709
DOW04055002,2016-02-13,14:00:00,2016-02-13 14:00:00,1.872,9727221,7971,0.453,14.6711,14.3602,0.717,10229543,7971,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 14:00:00,,1.872,,0.453,,14.6711,,14.3602,,0.717
DOW04055002,2016-02-13,14:30:00,2016-02-13 14:30:00,1.872,9727221,7972,0.232,14.6688,14.3596,0.713,10229543,7972,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 14:30:00,,1.872,,0.232,,14.6688,,14.3596,,0.713
DOW04055002,2016-02-13,15:00:00,2016-02-13 15:00:00,1.764,9727221,7973,-0.662,14.6706,14.3571,0.723,10229543,7973,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 15:00:00,,1.764,,-0.662,,14.6706,,14.3571,,0.723
DOW04055002,2016-02-13,15:30:00,2016-02-13 15:30:00,1.656,9727221,7974,-0.437,14.6655,14.3624,0.699,10229543,7974,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 15:30:00,,1.656,,-0.437,,14.6655,,14.3624,,0.699
DOW04055002,2016-02-13,16:00:00,2016-02-13 16:00:00,1.548,9727221,7975,-3.079,14.674,14.365,0.713,10229543,7975,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 16:00:00,,1.548,,-3.079,,14.674,,14.365,,0.713
DOW04055002,2016-02-13,16:30:00,2016-02-13 16:30:00,1.439,9727221,7976,-4.272,14.6735,14.3621,0.718,10229543,7976,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 16:30:00,,1.439,,-4.272,,14.6735,,14.3621,,0.718
DOW04055002,2016-02-13,17:00:00,2016-02-13 17:00:00,1.33,9727221,7977,-4.88,14.673,14.3676,0.705,10229543,7977,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 17:00:00,,1.33,,-4.88,,14.673,,14.3676,,0.705
DOW04055002,2016-02-13,17:30:00,2016-02-13 17:30:00,1.33,9727221,7978,-5.496,14.6775,14.3706,0.708,10229543,7978,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 17:30:00,,1.33,,-5.496,,14.6775,,14.3706,,0.708
DOW04055002,2016-02-13,18:00:00,2016-02-13 18:00:00,1.33,9727221,7979,-6.246,14.6822,14.3735,0.712,10229543,7979,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 18:00:00,,1.33,,-6.246,,14.6822,,14.3735,,0.712
DOW04055002,2016-02-13,18:30:00,2016-02-13 18:30:00,1.221,9727221,7980,-7.01,14.6862,14.3811,0.704,10229543,7980,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 18:30:00,,1.221,,-7.01,,14.6862,,14.3811,,0.704
DOW04055002,2016-02-13,19:00:00,2016-02-13 19:00:00,1.221,9727221,7981,-7.527,14.693,14.3846,0.712,10229543,7981,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 19:00:00,,1.221,,-7.527,,14.693,,14.3846,,0.712
DOW04055002,2016-02-13,19:30:00,2016-02-13 19:30:00,1.221,9727221,7982,-7.918,14.6954,14.3883,0.708,10229543,7982,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 19:30:00,,1.221,,-7.918,,14.6954,,14.3883,,0.708
DOW04055002,2016-02-13,20:00:00,2016-02-13 20:00:00,1.221,9727221,7983,-8.447,14.6977,14.3918,0.706,10229543,7983,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 20:00:00,,1.221,,-8.447,,14.6977,,14.3918,,0.706
DOW04055002,2016-02-13,20:30:00,2016-02-13 20:30:00,1.221,9727221,7984,-8.713,14.6977,14.3889,0.712,10229543,7984,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 20:30:00,,1.221,,-8.713,,14.6977,,14.3889,,0.712
DOW04055002,2016-02-13,21:00:00,2016-02-13 21:00:00,1.221,9727221,7985,-9.117,14.693,14.388,0.704,10229543,7985,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 21:00:00,,1.221,,-9.117,,14.693,,14.388,,0.704
