Date.Time,SiteID,Date,Time,Water.Temp.C,Air.LoggerID,Air.RowID,Air.Temp.C,Water.P.psi,Air.BP.psi,Sensor.Depth.ft,Water.LoggerID,Water.RowID,Flag.Date.Time,Month,Day,Year,Flag.Water.Temp.C,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Air.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Water.P.psi,Flag.Gross.Water.P.psi,Flag.Spike.Water.P.psi,Flag.RoC.Water.P.psi,Flag.Flat.Water.P.psi,Flag.Air.BP.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Sensor.Depth.ft,Flag.Gross.Sensor.Depth.ft,Flag.Spike.Sensor.Depth.ft,Flag.RoC.Sensor.Depth.ft,Flag.Flat.Sensor.Depth.ft,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Water.P.psi,RAW.Water.P.psi,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Sensor.Depth.ft,RAW.Sensor.Depth.ft
2015-12-26 20:30:00,DOW04055002,2015-12-26,20:30:00,12.497,9727221,5632,12.594,14.6244,14.2362,0.896,10229543,5632,NA,12,26,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-26 20:30,NA,12.497,NA,12.594,NA,14.6244,NA,14.2362,NA,0.896
2015-12-26 21:00:00,DOW04055002,2015-12-26,21:00:00,12.497,9727221,5633,12.11,14.6198,14.2299,0.9,10229543,5633,NA,12,26,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-26 21:00,NA,12.497,NA,12.11,NA,14.6198,NA,14.2299,NA,0.9
2015-12-26 21:30:00,DOW04055002,2015-12-26,21:30:00,12.401,9727221,5634,11.819,14.6192,14.2291,0.9,10229543,5634,NA,12,26,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-26 21:30,NA,12.401,NA,11.819,NA,14.6192,NA,14.2291,NA,0.9
2015-12-26 22:00:00,DOW04055002,2015-12-26,22:00:00,12.401,9727221,5635,12.11,14.6124,14.2276,0.888,10229543,5635,NA,12,26,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-26 22:00,NA,12.401,NA,12.11,NA,14.6124,NA,14.2276,NA,0.888
2015-12-26 22:30:00,DOW04055002,2015-12-26,22:30:00,12.401,9727221,5636,11.916,14.6054,14.2224,0.884,10229543,5636,NA,12,26,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-26 22:30,NA,12.401,NA,11.916,NA,14.6054,NA,14.2224,NA,0.884
2015-12-26 23:00:00,DOW04055002,2015-12-26,23:00:00,12.304,9727221,5637,11.528,14.6027,14.2188,0.886,10229543,5637,NA,12,26,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-26 23:00,NA,12.304,NA,11.528,NA,14.6027,NA,14.2188,NA,0.886
2015-12-26 23:30:00,DOW04055002,2015-12-26,23:30:00,12.304,9727221,5638,11.334,14.598,14.2157,0.882,10229543,5638,NA,12,26,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-26 23:30,NA,12.304,NA,11.334,NA,14.598,NA,14.2157,NA,0.882
2015-12-27 00:00:00,DOW04055002,2015-12-27,00:00:00,12.207,9727221,5639,11.139,14.593,14.2105,0.883,10229543,5639,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 0:00,NA,12.207,NA,11.139,NA,14.593,NA,14.2105,NA,0.883
2015-12-27 00:30:00,DOW04055002,2015-12-27,00:30:00,12.207,9727221,5640,11.041,14.586,14.2031,0.884,10229543,5640,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 0:30,NA,12.207,NA,11.041,NA,14.586,NA,14.2031,NA,0.884
2015-12-27 01:00:00,DOW04055002,2015-12-27,01:00:00,12.11,9727221,5641,10.944,14.5833,14.2028,0.878,10229543,5641,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 1:00,NA,12.11,NA,10.944,NA,14.5833,NA,14.2028,NA,0.878
2015-12-27 01:30:00,DOW04055002,2015-12-27,01:30:00,12.11,9727221,5642,10.846,14.5833,14.2025,0.879,10229543,5642,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 1:30,NA,12.11,NA,10.846,NA,14.5833,NA,14.2025,NA,0.879
2015-12-27 02:00:00,DOW04055002,2015-12-27,02:00:00,12.013,9727221,5643,10.748,14.578,14.2022,0.867,10229543,5643,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 2:00,NA,12.013,NA,10.748,NA,14.578,NA,14.2022,NA,0.867
2015-12-27 02:30:00,DOW04055002,2015-12-27,02:30:00,12.013,9727221,5644,10.748,14.578,14.2046,0.862,10229543,5644,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 2:30,NA,12.013,NA,10.748,NA,14.578,NA,14.2046,NA,0.862
2015-12-27 03:00:00,DOW04055002,2015-12-27,03:00:00,12.013,9727221,5645,10.553,14.5804,14.204,0.869,10229543,5645,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 3:00,NA,12.013,NA,10.553,NA,14.5804,NA,14.204,NA,0.869
2015-12-27 03:30:00,DOW04055002,2015-12-27,03:30:00,11.916,9727221,5646,10.357,14.5776,14.2033,0.864,10229543,5646,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 3:30,NA,11.916,NA,10.357,NA,14.5776,NA,14.2033,NA,0.864
2015-12-27 04:00:00,DOW04055002,2015-12-27,04:00:00,11.819,9727221,5647,10.161,14.5817,14.205,0.869,10229543,5647,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 4:00,NA,11.819,NA,10.161,NA,14.5817,NA,14.205,NA,0.869
2015-12-27 04:30:00,DOW04055002,2015-12-27,04:30:00,11.819,9727221,5648,10.161,14.5725,14.198,0.864,10229543,5648,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 4:30,NA,11.819,NA,10.161,NA,14.5725,NA,14.198,NA,0.864
2015-12-27 05:00:00,DOW04055002,2015-12-27,05:00:00,11.722,9727221,5649,9.965,14.5673,14.195,0.859,10229543,5649,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 5:00,NA,11.722,NA,9.965,NA,14.5673,NA,14.195,NA,0.859
2015-12-27 05:30:00,DOW04055002,2015-12-27,05:30:00,11.722,9727221,5650,9.669,14.5673,14.1918,0.867,10229543,5650,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 5:30,NA,11.722,NA,9.669,NA,14.5673,NA,14.1918,NA,0.867
2015-12-27 06:00:00,DOW04055002,2015-12-27,06:00:00,11.625,9727221,5651,9.571,14.5645,14.1915,0.861,10229543,5651,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 6:00,NA,11.625,NA,9.571,NA,14.5645,NA,14.1915,NA,0.861
2015-12-27 06:30:00,DOW04055002,2015-12-27,06:30:00,11.625,9727221,5652,9.472,14.5599,14.1889,0.856,10229543,5652,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 6:30,NA,11.625,NA,9.472,NA,14.5599,NA,14.1889,NA,0.856
2015-12-27 07:00:00,DOW04055002,2015-12-27,07:00:00,11.528,9727221,5653,9.275,14.5595,14.1882,0.857,10229543,5653,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 7:00,NA,11.528,NA,9.275,NA,14.5595,NA,14.1882,NA,0.857
2015-12-27 07:30:00,DOW04055002,2015-12-27,07:30:00,11.528,9727221,5654,9.275,14.5548,14.1835,0.857,10229543,5654,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 7:30,NA,11.528,NA,9.275,NA,14.5548,NA,14.1835,NA,0.857
2015-12-27 08:00:00,DOW04055002,2015-12-27,08:00:00,11.528,9727221,5655,9.373,14.5525,14.1792,0.862,10229543,5655,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 8:00,NA,11.528,NA,9.373,NA,14.5525,NA,14.1792,NA,0.862
2015-12-27 08:30:00,DOW04055002,2015-12-27,08:30:00,11.528,9727221,5656,9.768,14.5457,14.1758,0.853,10229543,5656,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 8:30,NA,11.528,NA,9.768,NA,14.5457,NA,14.1758,NA,0.853
2015-12-27 09:00:00,DOW04055002,2015-12-27,09:00:00,11.528,9727221,5657,10.651,14.5434,14.1763,0.847,10229543,5657,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 9:00,NA,11.528,NA,10.651,NA,14.5434,NA,14.1763,NA,0.847
2015-12-27 09:30:00,DOW04055002,2015-12-27,09:30:00,11.528,9727221,5658,12.401,14.5434,14.1727,0.856,10229543,5658,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 9:30,NA,11.528,NA,12.401,NA,14.5434,NA,14.1727,NA,0.856
2015-12-27 10:00:00,DOW04055002,2015-12-27,10:00:00,11.722,9727221,5659,16.903,14.5397,14.1719,0.849,10229543,5659,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 10:00,NA,11.722,NA,16.903,NA,14.5397,NA,14.1719,NA,0.849
2015-12-27 10:30:00,DOW04055002,2015-12-27,10:30:00,12.013,9727221,5660,18.711,14.5413,14.1738,0.848,10229543,5660,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 10:30,NA,12.013,NA,18.711,NA,14.5413,NA,14.1738,NA,0.848
2015-12-27 11:00:00,DOW04055002,2015-12-27,11:00:00,12.304,9727221,5661,20.901,14.536,14.1727,0.839,10229543,5661,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 11:00,NA,12.304,NA,20.901,NA,14.536,NA,14.1727,NA,0.839
2015-12-27 11:30:00,DOW04055002,2015-12-27,11:30:00,12.497,9727221,5662,23.773,14.5347,14.1674,0.848,10229543,5662,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 11:30,NA,12.497,NA,23.773,NA,14.5347,NA,14.1674,NA,0.848
2015-12-27 12:00:00,DOW04055002,2015-12-27,12:00:00,12.69,9727221,5663,24.545,14.5241,14.1612,0.838,10229543,5663,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 12:00,NA,12.69,NA,24.545,NA,14.5241,NA,14.1612,NA,0.838
2015-12-27 12:30:00,DOW04055002,2015-12-27,12:30:00,12.883,9727221,5664,25.028,14.5136,14.1515,0.836,10229543,5664,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 12:30,NA,12.883,NA,25.028,NA,14.5136,NA,14.1515,NA,0.836
2015-12-27 13:00:00,DOW04055002,2015-12-27,13:00:00,12.98,9727221,5665,25.902,14.5119,14.148,0.84,10229543,5665,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 13:00,NA,12.98,NA,25.902,NA,14.5119,NA,14.148,NA,0.84
2015-12-27 13:30:00,DOW04055002,2015-12-27,13:30:00,13.173,9727221,5666,25.125,14.5059,14.1402,0.844,10229543,5666,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 13:30,NA,13.173,NA,25.125,NA,14.5059,NA,14.1402,NA,0.844
2015-12-27 14:00:00,DOW04055002,2015-12-27,14:00:00,13.269,9727221,5667,23.966,14.5042,14.1402,0.84,10229543,5667,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 14:00,NA,13.269,NA,23.966,NA,14.5042,NA,14.1402,NA,0.84
2015-12-27 14:30:00,DOW04055002,2015-12-27,14:30:00,13.365,9727221,5668,23.292,14.5046,14.1352,0.853,10229543,5668,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 14:30,NA,13.365,NA,23.292,NA,14.5046,NA,14.1352,NA,0.853
2015-12-27 15:00:00,DOW04055002,2015-12-27,15:00:00,13.461,9727221,5669,22.429,14.5029,14.1342,0.851,10229543,5669,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 15:00,NA,13.461,NA,22.429,NA,14.5029,NA,14.1342,NA,0.851
2015-12-27 15:30:00,DOW04055002,2015-12-27,15:30:00,13.365,9727221,5670,21.473,14.5023,14.1328,0.853,10229543,5670,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 15:30,NA,13.365,NA,21.473,NA,14.5023,NA,14.1328,NA,0.853
2015-12-27 16:00:00,DOW04055002,2015-12-27,16:00:00,13.365,9727221,5671,19.948,14.5046,14.1364,0.85,10229543,5671,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 16:00,NA,13.365,NA,19.948,NA,14.5046,NA,14.1364,NA,0.85
2015-12-27 16:30:00,DOW04055002,2015-12-27,16:30:00,13.365,9727221,5672,18.711,14.5093,14.1435,0.844,10229543,5672,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 16:30,NA,13.365,NA,18.711,NA,14.5093,NA,14.1435,NA,0.844
2015-12-27 17:00:00,DOW04055002,2015-12-27,17:00:00,13.269,9727221,5673,17.57,14.511,14.1439,0.847,10229543,5673,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 17:00,NA,13.269,NA,17.57,NA,14.511,NA,14.1439,NA,0.847
2015-12-27 17:30:00,DOW04055002,2015-12-27,17:30:00,13.173,9727221,5674,16.332,14.5174,14.1512,0.845,10229543,5674,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 17:30,NA,13.173,NA,16.332,NA,14.5174,NA,14.1512,NA,0.845
2015-12-27 18:00:00,DOW04055002,2015-12-27,18:00:00,13.076,9727221,5675,15.473,14.5193,14.1552,0.84,10229543,5675,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 18:00,NA,13.076,NA,15.473,NA,14.5193,NA,14.1552,NA,0.84
2015-12-27 18:30:00,DOW04055002,2015-12-27,18:30:00,12.98,9727221,5676,14.9,14.5234,14.1602,0.838,10229543,5676,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 18:30,NA,12.98,NA,14.9,NA,14.5234,NA,14.1602,NA,0.838
2015-12-27 19:00:00,DOW04055002,2015-12-27,19:00:00,12.98,9727221,5677,14.421,14.5257,14.1655,0.831,10229543,5677,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 19:00,NA,12.98,NA,14.421,NA,14.5257,NA,14.1655,NA,0.831
2015-12-27 19:30:00,DOW04055002,2015-12-27,19:30:00,12.883,9727221,5678,13.942,14.5251,14.1663,0.828,10229543,5678,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 19:30,NA,12.883,NA,13.942,NA,14.5251,NA,14.1663,NA,0.828
2015-12-27 20:00:00,DOW04055002,2015-12-27,20:00:00,12.883,9727221,5679,13.846,14.5274,14.1683,0.829,10229543,5679,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 20:00,NA,12.883,NA,13.846,NA,14.5274,NA,14.1683,NA,0.829
2015-12-27 20:30:00,DOW04055002,2015-12-27,20:30:00,12.883,9727221,5680,13.942,14.5297,14.1686,0.834,10229543,5680,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 20:30,NA,12.883,NA,13.942,NA,14.5297,NA,14.1686,NA,0.834
2015-12-27 21:00:00,DOW04055002,2015-12-27,21:00:00,12.883,9727221,5681,14.134,14.5321,14.1715,0.832,10229543,5681,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 21:00,NA,12.883,NA,14.134,NA,14.5321,NA,14.1715,NA,0.832
2015-12-27 21:30:00,DOW04055002,2015-12-27,21:30:00,12.883,9727221,5682,14.325,14.5367,14.1769,0.831,10229543,5682,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 21:30,NA,12.883,NA,14.325,NA,14.5367,NA,14.1769,NA,0.831
2015-12-27 22:00:00,DOW04055002,2015-12-27,22:00:00,12.883,9727221,5683,14.517,14.5412,14.1822,0.829,10229543,5683,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 22:00,NA,12.883,NA,14.517,NA,14.5412,NA,14.1822,NA,0.829
2015-12-27 22:30:00,DOW04055002,2015-12-27,22:30:00,12.883,9727221,5684,14.996,14.5482,14.1908,0.825,10229543,5684,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 22:30,NA,12.883,NA,14.996,NA,14.5482,NA,14.1908,NA,0.825
2015-12-27 23:00:00,DOW04055002,2015-12-27,23:00:00,12.883,9727221,5685,14.709,14.5551,14.2015,0.816,10229543,5685,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 23:00,NA,12.883,NA,14.709,NA,14.5551,NA,14.2015,NA,0.816
2015-12-27 23:30:00,DOW04055002,2015-12-27,23:30:00,12.883,9727221,5686,13.654,14.5596,14.2025,0.824,10229543,5686,NA,12,27,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-27 23:30,NA,12.883,NA,13.654,NA,14.5596,NA,14.2025,NA,0.824
2015-12-28 00:00:00,DOW04055002,2015-12-28,00:00:00,12.787,9727221,5687,12.883,14.5592,14.2046,0.818,10229543,5687,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 0:00,NA,12.787,NA,12.883,NA,14.5592,NA,14.2046,NA,0.818
2015-12-28 00:30:00,DOW04055002,2015-12-28,00:30:00,12.69,9727221,5688,12.497,14.5563,14.2009,0.82,10229543,5688,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 0:30,NA,12.69,NA,12.497,NA,14.5563,NA,14.2009,NA,0.82
2015-12-28 01:00:00,DOW04055002,2015-12-28,01:00:00,12.69,9727221,5689,12.304,14.5541,14.1957,0.827,10229543,5689,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 1:00,NA,12.69,NA,12.304,NA,14.5541,NA,14.1957,NA,0.827
2015-12-28 01:30:00,DOW04055002,2015-12-28,01:30:00,12.594,9727221,5690,12.11,14.5466,14.1903,0.822,10229543,5690,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 1:30,NA,12.594,NA,12.11,NA,14.5466,NA,14.1903,NA,0.822
2015-12-28 02:00:00,DOW04055002,2015-12-28,02:00:00,12.594,9727221,5691,12.11,14.5444,14.1927,0.812,10229543,5691,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 2:00,NA,12.594,NA,12.11,NA,14.5444,NA,14.1927,NA,0.812
2015-12-28 02:30:00,DOW04055002,2015-12-28,02:30:00,12.497,9727221,5692,12.013,14.5484,14.1924,0.822,10229543,5692,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 2:30,NA,12.497,NA,12.013,NA,14.5484,NA,14.1924,NA,0.822
2015-12-28 03:00:00,DOW04055002,2015-12-28,03:00:00,12.497,9727221,5693,12.013,14.5415,14.1854,0.822,10229543,5693,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 3:00,NA,12.497,NA,12.013,NA,14.5415,NA,14.1854,NA,0.822
2015-12-28 03:30:00,DOW04055002,2015-12-28,03:30:00,12.401,9727221,5694,12.013,14.5364,14.1831,0.815,10229543,5694,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 3:30,NA,12.401,NA,12.013,NA,14.5364,NA,14.1831,NA,0.815
2015-12-28 04:00:00,DOW04055002,2015-12-28,04:00:00,12.401,9727221,5695,12.013,14.5364,14.1831,0.815,10229543,5695,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 4:00,NA,12.401,NA,12.013,NA,14.5364,NA,14.1831,NA,0.815
2015-12-28 04:30:00,DOW04055002,2015-12-28,04:30:00,12.304,9727221,5696,12.013,14.5313,14.1785,0.814,10229543,5696,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 4:30,NA,12.304,NA,12.013,NA,14.5313,NA,14.1785,NA,0.814
2015-12-28 05:00:00,DOW04055002,2015-12-28,05:00:00,12.304,9727221,5697,12.013,14.5244,14.1713,0.815,10229543,5697,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 5:00,NA,12.304,NA,12.013,NA,14.5244,NA,14.1713,NA,0.815
2015-12-28 05:30:00,DOW04055002,2015-12-28,05:30:00,12.304,9727221,5698,12.013,14.5197,14.169,0.809,10229543,5698,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 5:30,NA,12.304,NA,12.013,NA,14.5197,NA,14.169,NA,0.809
2015-12-28 06:00:00,DOW04055002,2015-12-28,06:00:00,12.304,9727221,5699,12.013,14.5129,14.1644,0.804,10229543,5699,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 6:00,NA,12.304,NA,12.013,NA,14.5129,NA,14.1644,NA,0.804
2015-12-28 06:30:00,DOW04055002,2015-12-28,06:30:00,12.207,9727221,5700,12.013,14.5078,14.1597,0.803,10229543,5700,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 6:30,NA,12.207,NA,12.013,NA,14.5078,NA,14.1597,NA,0.803
2015-12-28 07:00:00,DOW04055002,2015-12-28,07:00:00,12.207,9727221,5701,12.013,14.5147,14.1621,0.814,10229543,5701,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 7:00,NA,12.207,NA,12.013,NA,14.5147,NA,14.1621,NA,0.814
2015-12-28 07:30:00,DOW04055002,2015-12-28,07:30:00,12.207,9727221,5702,12.013,14.5102,14.1597,0.809,10229543,5702,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 7:30,NA,12.207,NA,12.013,NA,14.5102,NA,14.1597,NA,0.809
2015-12-28 08:00:00,DOW04055002,2015-12-28,08:00:00,12.207,9727221,5703,12.013,14.5102,14.1597,0.809,10229543,5703,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 8:00,NA,12.207,NA,12.013,NA,14.5102,NA,14.1597,NA,0.809
2015-12-28 08:30:00,DOW04055002,2015-12-28,08:30:00,12.207,9727221,5704,12.207,14.5102,14.1581,0.812,10229543,5704,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 8:30,NA,12.207,NA,12.207,NA,14.5102,NA,14.1581,NA,0.812
2015-12-28 09:00:00,DOW04055002,2015-12-28,09:00:00,12.207,9727221,5705,12.401,14.5078,14.161,0.8,10229543,5705,NA,12,28,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-12-28 9:00,NA,12.207,NA,12.401,NA,14.5078,NA,14.161,NA,0.8
