"Date.Time","Battery","Water.Temp.C","DO.mg.L","DO.pctsat.percent","Q","SiteID"
"2020-09-23 00:17:00","3.39","16.38","7.96",NA,"1.107","7392-354869"
"2020-09-23 00:47:00","3.39","16.286","7.92",NA,"1.109","7392-354869"
"2020-09-23 01:17:00","3.39","16.184","8.062",NA,"1.109","7392-354869"
"2020-09-23 01:47:00","3.4","15.997","8.354",NA,"1.109","7392-354869"
"2020-09-23 02:17:00","3.39","15.86","8.517",NA,"1.11","7392-354869"
"2020-09-23 02:47:00","3.4","15.706","8.624",NA,"1.11","7392-354869"
"2020-09-23 03:17:00","3.39","15.535","8.543",NA,"1.11","7392-354869"
"2020-09-23 03:47:00","3.4","15.39","8.29",NA,"1.11","7392-354869"
"2020-09-23 04:17:00","3.4","15.252","8.14",NA,"1.109","7392-354869"
"2020-09-23 04:47:00","3.4","15.166","8.025",NA,"1.109","7392-354869"
"2020-09-23 05:17:00","3.4","15.02","7.839",NA,"1.108","7392-354869"
"2020-09-23 05:47:00","3.4","14.917","7.676",NA,"1.11","7392-354869"
"2020-09-23 06:17:00","3.4","14.874","7.535",NA,"1.108","7392-354869"
"2020-09-23 06:47:00","3.4","14.771","7.468",NA,"1.109","7392-354869"
"2020-09-23 07:17:00","3.39","14.667","7.448",NA,"1.108","7392-354869"
"2020-09-23 07:47:00","3.39","14.564","7.442",NA,"1.108","7392-354869"
"2020-09-23 08:17:00","3.39","14.469","7.324",NA,"1.108","7392-354869"
"2020-09-23 08:47:00","3.39","14.374","7.26",NA,"1.108","7392-354869"
"2020-09-23 09:17:00","3.39","14.261","7.247",NA,"1.109","7392-354869"
"2020-09-23 09:47:00","3.39","14.183","7.156",NA,"1.108","7392-354869"
"2020-09-23 10:17:00","3.39","14.062","7.267",NA,"1.108","7392-354869"
"2020-09-23 10:47:00","3.4","13.966","7.195",NA,"1.109","7392-354869"
"2020-09-23 11:17:00","3.4","13.923","7.04",NA,"1.108","7392-354869"
"2020-09-23 11:47:00","3.4","13.853","7.015",NA,"1.108","7392-354869"
"2020-09-23 12:17:00","3.4","13.784","7.086",NA,"1.109","7392-354869"
"2020-09-23 12:47:00","3.39","13.775","7.068",NA,"1.109","7392-354869"
"2020-09-23 13:17:00","3.39","13.888","6.995",NA,"1.108","7392-354869"
"2020-09-23 13:47:00","3.39","14.287","6.977",NA,"1.109","7392-354869"
"2020-09-23 14:17:00","3.39","14.641","7.018",NA,"1.109","7392-354869"
"2020-09-23 14:47:00","3.39","14.891","7.177",NA,"1.11","7392-354869"
"2020-09-23 15:17:00","3.39","15.081","7.167",NA,"1.108","7392-354869"
"2020-09-23 15:47:00","3.39","15.783","7.135",NA,"1.108","7392-354869"
"2020-09-23 16:17:00","3.39","15.595","7.063",NA,"1.108","7392-354869"
"2020-09-23 16:47:00","3.39","15.467","6.891",NA,"1.107","7392-354869"
"2020-09-23 17:17:00","3.39","15.749","6.862",NA,"1.109","7392-354869"
"2020-09-23 17:47:00","3.39","16.303","7.332",NA,"1.109","7392-354869"
"2020-09-23 18:17:00","3.39","16.541","7.473",NA,"1.11","7392-354869"
"2020-09-23 18:47:00","3.39","16.269","7.166",NA,"1.108","7392-354869"
"2020-09-23 19:17:00","3.39","16.15","7.338",NA,"1.109","7392-354869"
"2020-09-23 19:47:00","3.39","16.329","8.157",NA,"1.109","7392-354869"
"2020-09-23 20:17:00","3.39","16.49","7.989",NA,"1.11","7392-354869"
"2020-09-23 20:47:00","3.39","16.881","8.231",NA,"1.111","7392-354869"
"2020-09-23 21:17:00","3.39","17.169","7.93",NA,"1.11","7392-354869"
"2020-09-23 21:47:00","3.39","17.304","8.275",NA,"1.111","7392-354869"
"2020-09-23 22:17:00","3.39","17.482","8.083",NA,"1.111","7392-354869"
"2020-09-23 22:47:00","3.39","17.667","7.648",NA,"1.11","7392-354869"
"2020-09-23 23:17:00","3.39","17.769","7.509",NA,"1.111","7392-354869"
"2020-09-23 23:47:00","3.39","17.853","7.44",NA,"1.11","7392-354869"
"2020-09-24 00:17:00","3.38","18.005","7.714",NA,"1.109","7392-354869"
"2020-09-24 00:47:00","3.38","17.996","7.788",NA,"1.11","7392-354869"
"2020-09-24 01:17:00","3.38","17.937","7.844",NA,"1.111","7392-354869"
"2020-09-24 01:47:00","3.38","18.072","8.221",NA,"1.112","7392-354869"
"2020-09-24 02:17:00","3.38","18.005","8.375",NA,"1.111","7392-354869"
"2020-09-24 02:47:00","3.38","17.92","8.273",NA,"1.111","7392-354869"
"2020-09-24 03:17:00","3.37","17.785","8.051",NA,"1.108","7392-354869"
"2020-09-24 03:47:00","3.37","17.701","8.057",NA,"1.109","7392-354869"
"2020-09-24 04:17:00","3.37","17.608","8.064",NA,"1.109","7392-354869"
"2020-09-24 04:47:00","3.38","17.532","8.056",NA,"1.11","7392-354869"
"2020-09-24 05:17:00","3.38","17.422","7.929",NA,"1.108","7392-354869"
"2020-09-24 05:47:00","3.38","17.304","7.855",NA,"1.108","7392-354869"
"2020-09-24 06:17:00","3.38","17.203","7.89",NA,"1.11","7392-354869"
"2020-09-24 06:47:00","3.38","17.093","7.569",NA,"1.108","7392-354869"
"2020-09-24 07:17:00","3.38","16.974","7.683",NA,"1.108","7392-354869"
"2020-09-24 07:47:00","3.38","16.847","7.627",NA,"1.109","7392-354869"
"2020-09-24 08:17:00","3.38","16.72","7.518",NA,"1.107","7392-354869"
"2020-09-24 08:47:00","3.38","16.618","7.5",NA,"1.109","7392-354869"
"2020-09-24 09:17:00","3.38","16.456","7.455",NA,"1.108","7392-354869"
"2020-09-24 09:47:00","3.37","16.32","7.293",NA,"1.109","7392-354869"
"2020-09-24 10:17:00","3.37","16.261","7.095",NA,"1.107","7392-354869"
"2020-09-24 10:47:00","3.37","16.116","6.992",NA,"1.107","7392-354869"
"2020-09-24 11:17:00","3.37","15.997","6.888",NA,"1.107","7392-354869"
"2020-09-24 11:47:00","3.37","15.903","6.895",NA,"1.107","7392-354869"
"2020-09-24 12:17:00","3.37","15.834","6.902",NA,"1.107","7392-354869"
"2020-09-24 12:47:00","3.37","15.792","6.961",NA,"1.107","7392-354869"
"2020-09-24 13:17:00","3.37","15.749","7.004",NA,"1.107","7392-354869"
"2020-09-24 13:47:00","3.37","15.851","6.978",NA,"1.108","7392-354869"
"2020-09-24 14:17:00","3.37","15.928","6.997",NA,"1.108","7392-354869"
"2020-09-24 14:47:00","3.38","15.962","7.055",NA,"1.109","7392-354869"
"2020-09-24 15:17:00","3.38","16.022","7.201",NA,"1.107","7392-354869"
"2020-09-24 15:47:00","3.37","16.056","7.07",NA,"1.109","7392-354869"
"2020-09-24 16:17:00","3.37","16.09","7.027",NA,"1.108","7392-354869"
"2020-09-24 16:47:00","3.37","16.158","7.067",NA,"1.108","7392-354869"
"2020-09-24 17:17:00","3.37","16.116","6.932",NA,"1.108","7392-354869"
"2020-09-24 17:47:00","3.37","16.133","6.92",NA,"1.109","7392-354869"
"2020-09-24 18:17:00","3.37","16.073","6.815",NA,"1.109","7392-354869"
"2020-09-24 18:47:00","3.37","16.329","6.733",NA,"1.108","7392-354869"
"2020-09-24 19:17:00","3.37","16.184","6.434",NA,"1.107","7392-354869"
"2020-09-24 19:47:00","3.37","16.167","6.489",NA,"1.108","7392-354869"
"2020-09-24 20:17:00","3.37","15.928","6.268",NA,"1.107","7392-354869"
"2020-09-24 20:47:00","3.37","15.869","6.109",NA,"1.106","7392-354869"
"2020-09-24 21:17:00","3.37","15.928","6.029",NA,"1.107","7392-354869"
"2020-09-24 21:47:00","3.37","16.005","6.036",NA,"1.106","7392-354869"
"2020-09-24 22:17:00","3.37","16.133","6.154",NA,"1.107","7392-354869"
"2020-09-24 22:47:00","3.37","16.082","6.061",NA,"1.107","7392-354869"
"2020-09-24 23:17:00","3.37","16.082","5.892",NA,"1.107","7392-354869"
"2020-09-24 23:47:00","3.37","16.201","5.846",NA,"1.106","7392-354869"
"2020-09-25 00:17:00","3.37","16.235","5.75",NA,"1.106","7392-354869"
"2020-09-25 00:47:00","3.37","16.397","5.763",NA,"1.107","7392-354869"
"2020-09-25 01:17:00","3.37","16.38","5.749",NA,"1.107","7392-354869"
"2020-09-25 01:47:00","3.37","16.448","5.855",NA,"1.106","7392-354869"
"2020-09-25 02:17:00","3.37","16.507","5.807",NA,"1.107","7392-354869"
"2020-09-25 02:47:00","3.37","16.669","6.416",NA,"1.107","7392-354869"
"2020-09-25 03:17:00","3.37","16.575","6.587",NA,"1.107","7392-354869"
"2020-09-25 03:47:00","3.37","16.473","6.58",NA,"1.108","7392-354869"
"2020-09-25 04:17:00","3.37","16.337","6.52",NA,"1.107","7392-354869"
"2020-09-25 04:47:00","3.37","16.218","6.448",NA,"1.106","7392-354869"
"2020-09-25 05:17:00","3.37","16.116","6.411",NA,"1.108","7392-354869"
"2020-09-25 05:47:00","3.37","16.005","6.3",NA,"1.107","7392-354869"
"2020-09-25 06:17:00","3.37","15.962","6.193",NA,"1.106","7392-354869"
"2020-09-25 06:47:00","3.37","15.843","6.547",NA,"1.108","7392-354869"
"2020-09-25 07:17:00","3.37","15.783","6.63",NA,"1.108","7392-354869"
"2020-09-25 07:47:00","3.36","15.698","6.613",NA,"1.108","7392-354869"
"2020-09-25 08:17:00","3.36","15.621","6.571",NA,"1.107","7392-354869"
"2020-09-25 08:47:00","3.36","15.586","6.503",NA,"1.107","7392-354869"
"2020-09-25 09:17:00","3.36","15.509","6.47",NA,"1.107","7392-354869"
"2020-09-25 09:47:00","3.36","15.458","6.359",NA,"1.108","7392-354869"
"2020-09-25 10:17:00","3.36","15.407","6.347",NA,"1.106","7392-354869"
"2020-09-25 10:47:00","3.36","15.321","6.318",NA,"1.107","7392-354869"
"2020-09-25 11:17:00","3.36","15.269","5.726",NA,"1.106","7392-354869"
"2020-09-25 11:47:00","3.36","15.244","5.874",NA,"1.106","7392-354869"
"2020-09-25 12:17:00","3.35","15.235","5.786",NA,"1.107","7392-354869"
"2020-09-25 12:47:00","3.36","15.321","5.753",NA,"1.106","7392-354869"
"2020-09-25 13:17:00","3.36","15.39","5.277",NA,"1.105","7392-354869"
"2020-09-25 13:47:00","3.36","15.424","5.171",NA,"1.105","7392-354869"
"2020-09-25 14:17:00","3.36","15.527","5.102",NA,"1.106","7392-354869"
"2020-09-25 14:47:00","3.36","15.552","4.905",NA,"1.106","7392-354869"
"2020-09-25 15:17:00","3.36","15.612","4.623",NA,"1.104","7392-354869"
"2020-09-25 15:47:00","3.36","15.646","4.884",NA,"1.105","7392-354869"
"2020-09-25 16:17:00","3.36","15.723","5.062",NA,"1.105","7392-354869"
"2020-09-25 16:47:00","3.36","15.698","5.282",NA,"1.107","7392-354869"
"2020-09-25 17:17:00","3.36","15.8","5.359",NA,"1.106","7392-354869"
"2020-09-25 17:47:00","3.36","15.886","5.428",NA,"1.105","7392-354869"
"2020-09-25 18:17:00","3.36","16.056","5.641",NA,"1.107","7392-354869"
"2020-09-25 18:47:00","3.36","16.15","5.763",NA,"1.106","7392-354869"
"2020-09-25 19:17:00","3.36","16.269","6.068",NA,"1.106","7392-354869"
"2020-09-25 19:47:00","3.36","16.158","5.899",NA,"1.105","7392-354869"
"2020-09-25 20:17:00","3.37","16.337","5.904",NA,"1.107","7392-354869"
"2020-09-25 20:47:00","3.37","16.218","5.913",NA,"1.106","7392-354869"
"2020-09-25 21:17:00","3.37","16.167","5.778",NA,"1.106","7392-354869"
"2020-09-25 21:47:00","3.37","16.303","5.562",NA,"1.106","7392-354869"
"2020-09-25 22:17:00","3.37","16.541","5.677",NA,"1.107","7392-354869"
"2020-09-25 22:47:00","3.37","16.618","5.697",NA,"1.106","7392-354869"
"2020-09-25 23:17:00","3.37","16.677","5.836",NA,"1.107","7392-354869"
"2020-09-25 23:47:00","3.37","16.838","5.804",NA,"1.107","7392-354869"
"2020-09-26 00:17:00","3.37","16.898","5.782",NA,"1.107","7392-354869"
"2020-09-26 00:47:00","3.37","16.872","5.648",NA,"1.106","7392-354869"
"2020-09-26 01:17:00","3.37","16.932","5.523",NA,"1.106","7392-354869"
"2020-09-26 01:47:00","3.37","17.008","5.509",NA,"1.107","7392-354869"
"2020-09-26 02:17:00","3.37","17.093","5.565",NA,"1.106","7392-354869"
"2020-09-26 02:47:00","3.37","17.169","5.765",NA,"1.108","7392-354869"
"2020-09-26 03:17:00","3.37","17.177","6.069",NA,"1.107","7392-354869"
"2020-09-26 03:47:00","3.37","17.177","6.01",NA,"1.108","7392-354869"
"2020-09-26 04:17:00","3.38","17.219","5.981",NA,"1.106","7392-354869"
"2020-09-26 04:47:00","3.38","17.219","5.887",NA,"1.106","7392-354869"
"2020-09-26 05:17:00","3.38","17.219","6.147",NA,"1.107","7392-354869"
"2020-09-26 05:47:00","3.38","17.135","5.684",NA,"1.104","7392-354869"
"2020-09-26 06:17:00","3.38","17.067","5.954",NA,"1.106","7392-354869"
"2020-09-26 06:47:00","3.38","16.999","6.21",NA,"1.106","7392-354869"
"2020-09-26 07:17:00","3.38","16.957","6.285",NA,"1.106","7392-354869"
"2020-09-26 07:47:00","3.38","16.932","6.347",NA,"1.107","7392-354869"
"2020-09-26 08:17:00","3.38","16.906","6.345",NA,"1.107","7392-354869"
"2020-09-26 08:47:00","3.38","16.838","6.332",NA,"1.107","7392-354869"
"2020-09-26 09:17:00","3.38","16.796","6.777",NA,"1.108","7392-354869"
"2020-09-26 09:47:00","3.38","16.745","6.721",NA,"1.108","7392-354869"
"2020-09-26 10:17:00","3.38","16.677","6.611",NA,"1.107","7392-354869"
"2020-09-26 10:47:00","3.38","16.635","6.581",NA,"1.106","7392-354869"
"2020-09-26 11:17:00","3.38","16.592","6.535",NA,"1.107","7392-354869"
"2020-09-26 11:47:00","3.38","16.575","6.475",NA,"1.107","7392-354869"
"2020-09-26 12:17:00","3.38","16.626","6.408",NA,"1.108","7392-354869"
"2020-09-26 12:47:00","3.38","16.592","6.268",NA,"1.107","7392-354869"
"2020-09-26 13:17:00","3.38","16.686","6.196",NA,"1.106","7392-354869"
"2020-09-26 13:47:00","3.38","16.711","6.143",NA,"1.106","7392-354869"
"2020-09-26 14:17:00","3.38","16.745","6.244",NA,"1.106","7392-354869"
"2020-09-26 14:47:00","3.38","16.787","6.347",NA,"1.107","7392-354869"
"2020-09-26 15:17:00","3.38","16.796","6.123",NA,"1.107","7392-354869"
"2020-09-26 15:47:00","3.38","16.72","5.94",NA,"1.107","7392-354869"
"2020-09-26 16:17:00","3.38","16.686","5.75",NA,"1.106","7392-354869"
"2020-09-26 16:47:00","3.38","16.669","5.644",NA,"1.107","7392-354869"
"2020-09-26 17:17:00","3.38","16.694","5.535",NA,"1.106","7392-354869"
"2020-09-26 17:47:00","3.38","17.059","5.795",NA,"1.106","7392-354869"
"2020-09-26 18:17:00","3.38","17.313","5.798",NA,"1.107","7392-354869"
"2020-09-26 18:47:00","3.38","17.498","5.797",NA,"1.107","7392-354869"
"2020-09-26 19:17:00","3.38","17.279","6.009",NA,"1.107","7392-354869"
"2020-09-26 19:47:00","3.38","17.448","5.748",NA,"1.106","7392-354869"
"2020-09-26 20:17:00","3.37","17.878","6.008",NA,"1.107","7392-354869"
"2020-09-26 20:47:00","3.37","17.693","6.083",NA,"1.108","7392-354869"
"2020-09-26 21:17:00","3.38","17.6","5.971",NA,"1.106","7392-354869"
"2020-09-26 21:47:00","3.38","17.515","5.716",NA,"1.107","7392-354869"
"2020-09-26 22:17:00","3.38","17.397","5.565",NA,"1.105","7392-354869"
"2020-09-26 22:47:00","3.38","17.329","5.406",NA,"1.105","7392-354869"
"2020-09-26 23:17:00","3.38","17.439","5.339",NA,"1.106","7392-354869"
"2020-09-26 23:47:00","3.38","17.524","5.259",NA,"1.105","7392-354869"
"2020-09-27 00:17:00","3.38","17.676","5.156",NA,"1.105","7392-354869"
"2020-09-27 00:47:00","3.38","17.743","4.806",NA,"1.105","7392-354869"
"2020-09-27 01:17:00","3.38","17.819","4.292",NA,"1.101","7392-354869"
"2020-09-27 01:47:00","3.38","18.03","4.129",NA,"1.104","7392-354869"
"2020-09-27 02:17:00","3.38","18.181","4.292",NA,"1.105","7392-354869"
"2020-09-27 02:47:00","3.38","18.35","3.925",NA,"1.102","7392-354869"
"2020-09-27 03:17:00","3.38","18.484","4.654",NA,"1.104","7392-354869"
"2020-09-27 03:47:00","3.38","18.568","5.072",NA,"1.105","7392-354869"
"2020-09-27 04:17:00","3.38","18.61","5.146",NA,"1.106","7392-354869"
"2020-09-27 04:47:00","3.38","18.593","5.098",NA,"1.106","7392-354869"
"2020-09-27 05:17:00","3.38","18.635","4.847",NA,"1.105","7392-354869"
"2020-09-27 05:47:00","3.38","18.719","4.571",NA,"1.105","7392-354869"
"2020-09-27 06:17:00","3.38","18.745","4.658",NA,"1.105","7392-354869"
"2020-09-27 06:47:00","3.38","18.938","4.723",NA,"1.105","7392-354869"
"2020-09-27 07:17:00","3.39","19.114","4.949",NA,"1.106","7392-354869"
"2020-09-27 07:47:00","3.38","19.357","6.724",NA,"1.109","7392-354869"
"2020-09-27 08:17:00","3.39","19.013","6.004",NA,"1.107","7392-354869"
"2020-09-27 08:47:00","3.38","19.357","6.311",NA,"1.11","7392-354869"
"2020-09-27 09:17:00","3.38","19.399","6.654",NA,"1.11","7392-354869"
"2020-09-27 09:47:00","3.39","19.382","6.502",NA,"1.108","7392-354869"
"2020-09-27 10:17:00","3.38","19.323","6.323",NA,"1.108","7392-354869"
"2020-09-27 10:47:00","3.39","19.323","6.365",NA,"1.108","7392-354869"
"2020-09-27 11:17:00","3.39","19.323","6.44",NA,"1.107","7392-354869"
"2020-09-27 11:47:00","3.39","19.307","6.418",NA,"1.107","7392-354869"
"2020-09-27 12:17:00","3.39","19.323","6.415",NA,"1.108","7392-354869"
"2020-09-27 12:47:00","3.39","19.022","5.968",NA,"1.106","7392-354869"
"2020-09-27 13:17:00","3.39","18.854","5.264",NA,"1.104","7392-354869"
"2020-09-27 13:47:00","3.39","18.871","4.712",NA,"1.103","7392-354869"
"2020-09-27 14:17:00","3.39","19.667","5.918",NA,"1.105","7392-354869"
"2020-09-27 14:47:00","3.39","19.608","5.668",NA,"1.102","7392-354869"
"2020-09-27 15:17:00","3.39","19.918","5.427",NA,"1.104","7392-354869"
"2020-09-27 15:47:00","3.39","20.62","6.068",NA,"1.105","7392-354869"
"2020-09-27 16:17:00","3.39","19.064","5.064",NA,"1.103","7392-354869"
"2020-09-27 16:47:00","3.39","19.298","4.864",NA,"1.103","7392-354869"
"2020-09-27 17:17:00","3.4","19.248","4.88",NA,"1.104","7392-354869"
"2020-09-27 17:47:00","3.39","19.382","4.867",NA,"1.105","7392-354869"
"2020-09-27 18:17:00","3.4","19.189","4.796",NA,"1.105","7392-354869"
"2020-09-27 18:47:00","3.4","19.449","4.914",NA,"1.105","7392-354869"
"2020-09-27 19:17:00","3.4","19.566","4.907",NA,"1.105","7392-354869"
"2020-09-27 19:47:00","3.4","19.231","5.201",NA,"1.105","7392-354869"
"2020-09-27 20:17:00","3.39","19.156","5.149",NA,"1.106","7392-354869"
"2020-09-27 20:47:00","3.4","19.131","5.248",NA,"1.104","7392-354869"
"2020-09-27 21:17:00","3.4","19.231","5.132",NA,"1.105","7392-354869"
"2020-09-27 21:47:00","3.39","19.357","5.276",NA,"1.106","7392-354869"
"2020-09-27 22:17:00","3.39","19.114","5.351",NA,"1.105","7392-354869"
"2020-09-27 22:47:00","3.39","19.147","4.924",NA,"1.106","7392-354869"
"2020-09-27 23:17:00","3.39","19.114","4.462",NA,"1.105","7392-354869"
"2020-09-27 23:47:00","3.39","19.173","4.563",NA,"1.104","7392-354869"
"2020-09-28 00:17:00","3.38","19.131","4.556",NA,"1.104","7392-354869"
"2020-09-28 00:47:00","3.38","19.064","4.447",NA,"1.104","7392-354869"
"2020-09-28 01:17:00","3.38","19.114","4.34",NA,"1.104","7392-354869"
"2020-09-28 01:47:00","3.38","19.206","4.436",NA,"1.104","7392-354869"
"2020-09-28 02:17:00","3.38","19.198","4.525",NA,"1.104","7392-354869"
"2020-09-28 02:47:00","3.38","19.265","4.642",NA,"1.105","7392-354869"
"2020-09-28 03:17:00","3.38","19.198","4.625",NA,"1.105","7392-354869"
"2020-09-28 03:47:00","3.38","19.089","4.65",NA,"1.105","7392-354869"
"2020-09-28 04:17:00","3.38","19.03","4.593",NA,"1.105","7392-354869"
"2020-09-28 04:47:00","3.38","19.206","4.646",NA,"1.106","7392-354869"
"2020-09-28 05:17:00","3.37","18.879","4.56",NA,"1.105","7392-354869"
"2020-09-28 05:47:00","3.37","18.778","4.434",NA,"1.104","7392-354869"
"2020-09-28 06:17:00","3.37","19.072","4.276",NA,"1.104","7392-354869"
"2020-09-28 06:47:00","3.37","19.332","4.306",NA,"1.104","7392-354869"
"2020-09-28 07:17:00","3.37","19.265","4.331",NA,"1.104","7392-354869"
"2020-09-28 07:47:00","3.37","19.332","5.173",NA,"1.106","7392-354869"
"2020-09-28 08:17:00","3.37","19.08","4.759",NA,"1.105","7392-354869"
"2020-09-28 08:47:00","3.37","19.114","4.578",NA,"1.105","7392-354869"
"2020-09-28 09:17:00","3.37","19.432","5.026",NA,"1.106","7392-354869"
"2020-09-28 09:47:00","3.37","19.742","6.054",NA,"1.108","7392-354869"
"2020-09-28 10:17:00","3.38","19.307","5.103",NA,"1.106","7392-354869"
"2020-09-28 10:47:00","3.38","19.206","4.901",NA,"1.105","7392-354869"
"2020-09-28 11:17:00","3.38","19.206","4.578",NA,"1.105","7392-354869"
"2020-09-28 11:47:00","3.38","19.382","4.972",NA,"1.106","7392-354869"
"2020-09-28 12:17:00","3.38","19.667","5.416",NA,"1.107","7392-354869"
"2020-09-28 12:47:00","3.38","19.566","5.538",NA,"1.106","7392-354869"
"2020-09-28 13:17:00","3.38","19.575","5.22",NA,"1.105","7392-354869"
"2020-09-28 13:47:00","3.37","19.767","5.174",NA,"1.105","7392-354869"
"2020-09-28 14:17:00","3.38","19.516","5.116",NA,"1.106","7392-354869"
"2020-09-28 14:47:00","3.37","19.458","5.011",NA,"1.106","7392-354869"
"2020-09-28 15:17:00","3.37","19.566","4.831",NA,"1.106","7392-354869"
"2020-09-28 15:47:00","3.37","19.617","4.795",NA,"1.105","7392-354869"
"2020-09-28 16:17:00","3.37","19.625","4.805",NA,"1.105","7392-354869"
"2020-09-28 16:47:00","3.37","19.508","4.773",NA,"1.105","7392-354869"
"2020-09-28 17:17:00","3.37","19.592","4.819",NA,"1.105","7392-354869"
"2020-09-28 17:47:00","3.37","19.458","4.598",NA,"1.105","7392-354869"
"2020-09-28 18:17:00","3.37","20.437","6.153",NA,"1.108","7392-354869"
"2020-09-28 18:47:00","3.37","20.871","6.423",NA,"1.109","7392-354869"
"2020-09-28 19:17:00","3.37","20.395","5.865",NA,"1.107","7392-354869"
"2020-09-28 19:47:00","3.38","20.018","5.438",NA,"1.106","7392-354869"
"2020-09-28 20:17:00","3.37","20.211","5.593",NA,"1.106","7392-354869"
"2020-09-28 20:47:00","3.37","20.052","5.371",NA,"1.105","7392-354869"
"2020-09-28 21:17:00","3.38","20.328","5.169",NA,"1.107","7392-354869"
"2020-09-28 21:47:00","3.38","19.96","4.853",NA,"1.105","7392-354869"
"2020-09-28 22:17:00","3.38","19.943","4.57",NA,"1.103","7392-354869"
"2020-09-28 22:47:00","3.38","20.035","4.451",NA,"1.103","7392-354869"
"2020-09-28 23:17:00","3.38","20.094","4.219",NA,"1.103","7392-354869"
"2020-09-28 23:47:00","3.38","20.445","5.107",NA,"1.106","7392-354869"
"2020-09-29 00:17:00","3.38","20.453","5.009",NA,"1.105","7392-354869"
"2020-09-29 00:47:00","3.38","20.328","4.78",NA,"1.105","7392-354869"
"2020-09-29 01:17:00","3.37","20.244","4.753",NA,"1.106","7392-354869"
"2020-09-29 01:47:00","3.37","20.336","4.63",NA,"1.105","7392-354869"
"2020-09-29 02:17:00","3.37","20.579","4.783",NA,"1.105","7392-354869"
"2020-09-29 02:47:00","3.37","20.804","4.695",NA,"1.105","7392-354869"
"2020-09-29 03:17:00","3.37","20.871","4.581",NA,"1.106","7392-354869"
"2020-09-29 03:47:00","3.37","21.147","4.499",NA,"1.104","7392-354869"
"2020-09-29 04:17:00","3.37","21.64","5.994",NA,"1.105","7392-354869"
"2020-09-29 04:47:00","3.37","21.673","6.663",NA,"1.109","7392-354869"
"2020-09-29 05:17:00","3.38","21.573","6.766",NA,"1.11","7392-354869"
"2020-09-29 05:47:00","3.38","21.473","6.41",NA,"1.109","7392-354869"
"2020-09-29 06:17:00","3.38","21.239","5.993",NA,"1.108","7392-354869"
"2020-09-29 06:47:00","3.39","21.214","5.789",NA,"1.108","7392-354869"
"2020-09-29 07:17:00","3.38","21.147","5.922",NA,"1.105","7392-354869"
"2020-09-29 07:47:00","3.38","21.088","5.91",NA,"1.106","7392-354869"
"2020-09-29 08:17:00","3.38","21.022","5.857",NA,"1.106","7392-354869"
"2020-09-29 08:47:00","3.37","20.955","5.911",NA,"1.107","7392-354869"
"2020-09-29 09:17:00","3.37","20.93","6.152",NA,"1.108","7392-354869"
"2020-09-29 09:47:00","3.37","20.913","6.241",NA,"1.107","7392-354869"
"2020-09-29 10:17:00","3.37","20.88","5.996",NA,"1.107","7392-354869"
"2020-09-29 10:47:00","3.37","20.838","6.01",NA,"1.108","7392-354869"
"2020-09-29 11:17:00","3.37","20.763","5.646",NA,"1.106","7392-354869"
"2020-09-29 11:47:00","3.37","20.754","5.567",NA,"1.107","7392-354869"
"2020-09-29 12:17:00","3.38","20.729","5.447",NA,"1.106","7392-354869"
"2020-09-29 12:47:00","3.38","20.662","5.411",NA,"1.106","7392-354869"
"2020-09-29 13:17:00","3.38","20.662","5.252",NA,"1.105","7392-354869"
"2020-09-29 13:47:00","3.38","20.612","5.069",NA,"1.104","7392-354869"
"2020-09-29 14:17:00","3.37","20.512","4.867",NA,"1.105","7392-354869"
"2020-09-29 14:47:00","3.37","20.595","4.894",NA,"1.105","7392-354869"
"2020-09-29 15:17:00","3.37","20.587","4.955",NA,"1.105","7392-354869"
"2020-09-29 15:47:00","3.37","20.47","4.762",NA,"1.105","7392-354869"
"2020-09-29 16:17:00","3.37","20.453","4.597",NA,"1.104","7392-354869"
"2020-09-29 16:47:00","3.37","20.462","4.534",NA,"1.105","7392-354869"
"2020-09-29 17:17:00","3.37","20.294","4.325",NA,"1.104","7392-354869"
"2020-09-29 17:47:00","3.37","20.211","4.243",NA,"1.104","7392-354869"
"2020-09-29 18:17:00","3.37","20.32","4.186",NA,"1.104","7392-354869"
"2020-09-29 18:47:00","3.37","20.186","4.266",NA,"1.104","7392-354869"
"2020-09-29 19:17:00","3.36","20.152","4.223",NA,"1.104","7392-354869"
"2020-09-29 19:47:00","3.36","20.378","4.353",NA,"1.105","7392-354869"
"2020-09-29 20:17:00","3.36","20.236","4.531",NA,"1.105","7392-354869"
"2020-09-29 20:47:00","3.36","20.077","4.318",NA,"1.104","7392-354869"
"2020-09-29 21:17:00","3.37","20.01","4.166",NA,"1.104","7392-354869"
"2020-09-29 21:47:00","3.36","19.977","4.075",NA,"1.104","7392-354869"
"2020-09-29 22:17:00","3.36","19.993","4.052",NA,"1.104","7392-354869"
"2020-09-29 22:47:00","3.36","19.977","3.967",NA,"1.103","7392-354869"
"2020-09-29 23:17:00","3.37","20.018","3.936",NA,"1.104","7392-354869"
"2020-09-29 23:47:00","3.37","20.119","4.008",NA,"1.104","7392-354869"
"2020-09-30 00:17:00","3.36","20.027","3.913",NA,"1.104","7392-354869"
"2020-09-30 00:47:00","3.36","19.985","3.881",NA,"1.104","7392-354869"
"2020-09-30 01:17:00","3.36","19.734","3.589",NA,"1.103","7392-354869"
"2020-09-30 01:47:00","3.36","20.002","3.623",NA,"1.104","7392-354869"
